SpellId,SpellXSpellVisualId
12056,243669
12057,243812
12058,244393
12059,244655
12060,244656
12061,244266
12062,243905
12063,244062
12064,243719
12065,243720
12066,243809
12067,244344
12068,243696
12069,243697
12070,243735
12071,244533
12072,244333
12073,244334
12074,244475
12075,244189
12076,244476
12077,244327
12078,244328
12079,244343
12080,244332
12081,243730
12082,243810
12083,243847
12084,243848
12085,243683
12086,243950
12087,243684
12088,243731
12089,243687
12090,243688
12091,243723
12092,244177
12093,244416
12095,244056
12096,243960
12097,243821
12098,243822
12118,243953
12127,244080
12128,244081
12130,244345
12131,244346
12134,243964
12139,243995
12151,244180
12158,244506
12159,244508
12160,244522
12161,244523
12162,243703
12166,243813
12167,243814
12168,244094
12169,244095
12170,244096
12174,244000
12175,244083
12176,243846
12177,244001
12178,244136
12179,243935
12181,243870
12187,243289
12188,243971
12189,244093
12199,244352
12218,243815
12241,243920
12242,243921
12243,243539
12244,244551
12245,244353
12246,244513
12248,243750
12250,243737
12251,243711
12252,243852
12253,243666
12255,244119
12258,244379
12259,243721
12260,244420
12278,243983
12279,241343
12280,244430
12283,244156
12292,243827
12294,243686
12304,243732
12323,243795
12328,244201
12332,244572
12346,244540
12347,243779
12354,243356
12355,243803
12380,244443
12419,244288
12420,243753
12421,244289
12458,244290
12459,244302
12460,244065
12461,243442
12466,244066
12468,243853
12470,243917
12471,243918
12472,243632
12479,243733
12480,244074
12484,244488
12485,243799
12486,243402
12491,244029
12492,244030
12493,244573
12494,244014
12504,243129
12505,244013
12506,244128
12508,244129
12509,243680
12510,243681
12511,244130
12512,244178
12520,244398
12521,243896
12522,243911
12523,243170
12524,243863
12525,244048
12526,244049
12528,244455
12529,243751
12530,244011
12531,244012
12533,243890
12534,243889
12535,243671
12536,243672
12537,243183
12538,243424
12540,243700
12541,244421
12542,243437
12543,242909
12544,242932
12545,243143
12548,243825
12549,244422
12550,243869
12551,243293
12553,244400
12554,244325
12555,243714
12556,243695
12557,243838
12561,243715
12562,244239
12564,244240
12565,324704
12578,243423
12584,242815
12585,243010
12586,243724
12587,243978
12589,243962
12590,243963
12591,243728
12594,244427
12595,244439
12596,243208
12597,243209
12599,243201
12603,243857
12607,244516
12608,244530
12609,244370
12611,244531
12612,244291
12614,243965
12615,244152
12616,244576
12617,244560
12618,244561
12619,243245
12620,243645
12621,243191
12622,243479
12623,244882
12624,244397
12625,243725
12626,243796
12627,244503
12639,243734
12642,243860
12654,244458
12655,244351
12657,244502
12667,243966
12670,244483
12671,244053
12674,243797
12675,243727
12684,243729
12685,244425
12686,243941
12693,243865
12699,243670
12705,243839
12709,244470
12710,243689
12715,244869
12716,244823
12717,244877
12718,243864
12719,244887
12720,243693
12721,244754
12722,244755
12723,244881
12731,244526
12732,244381
12733,244418
12734,244428
12735,243763
12736,244296
12737,243764
12738,244558
12739,243765
12740,244392
12741,244895
12742,244283
12744,244744
12745,244745
12746,243675
12747,244848
12748,244138
12749,244554
12754,244297
12755,244824
12758,243800
12759,244825
12760,243844
12766,244115
12768,244826
12774,244768
12790,244484
12795,244850
12796,243709
12798,244426
12802,244139
12805,243840
12806,243710
12808,244148
12809,244204
12816,244254
12821,244361
12824,244383
12825,244844
12826,244368
12843,244492
12845,244497
12850,244434
12851,243823
12868,243718
12880,242654
12881,242949
12882,244811
12884,244303
12885,244304
12887,244358
12888,243830
12889,244406
12890,244144
12891,244181
12895,244651
12896,244535
12897,244359
12898,244149
12899,244183
12900,243834
12902,244137
12903,243679
12904,244747
12905,244145
12906,244317
12907,244308
12908,244355
12938,244286
12941,244184
12942,244437
12943,244438
12946,244161
12948,243717
12966,244898
12967,244545
12968,244899
12969,244143
12970,244151
12976,244742
12980,244743
12998,244208
13003,244471
13004,244472
13005,244507
13007,244469
13008,244575
13009,244532
13010,244514
13013,244652
13018,244499
13019,244223
13020,244527
13021,244528
13022,244384
13028,244445
13029,244446
13030,244447
13031,244570
13032,244169
13033,244170
13044,244563
13049,244819
13099,244440
13119,243854
13138,244498
13139,244431
13140,244442
13141,243756
13142,244031
13143,243708
13159,244025
13161,244480
13163,244481
13165,244324
13166,244154
13168,244452
13180,244176
13181,244141
13183,244267
13184,244538
13218,244453
13219,244795
13220,244836
13222,244185
13223,244186
13224,244187
13225,244188
13226,244215
13227,244441
13228,244567
13229,244377
13230,244578
13234,244404
13235,244405
13236,244103
13237,244378
13238,244546
13239,244853
13240,244849
13241,244840
13258,244841
13259,244748
13261,244160
13262,244209
13278,243833
13279,243855
13281,243866
13298,244780
13318,244542
13319,244581
13321,244372
13322,244229
13323,244284
13325,244671
13326,244305
13327,244592
13338,244638
13339,244593
13340,244594
13341,244857
13342,244543
13360,244364
13374,244805
13375,244720
13376,244544
13378,244363
13380,244313
13381,244312
13382,244721
13398,244827
13399,244596
13419,244604
13421,244625
13424,244555
13438,244366
13439,244907
13440,244639
13441,244640
13442,244649
13443,244670
13444,244627
13445,244867
13446,244695
13459,244885
13461,244621
13463,244622
13464,244623
13466,244798
13478,244776
13479,244322
13480,244338
13482,244339
13484,244259
13485,244615
13486,244762
13488,244763
13489,244886
13490,244884
13491,242579
13494,244224
13496,244226
13501,244299
13503,244315
13518,244890
13519,244774
13520,244321
13522,244166
13524,244167
13526,244200
13527,244193
13528,244194
13529,244195
13530,244626
13532,244269
13533,244732
13534,244733
13536,244734
13538,244759
13540,244595
13542,244864
13543,244600
13544,244706
13548,244636
13549,244900
13550,244901
13551,244888
13552,244529
13553,244157
13554,244842
13555,244467
13564,244329
13565,244330
13566,244367
13567,244537
13578,244206
13579,244150
13582,244454
13583,244196
13584,244894
13585,244830
13586,244831
13589,244232
13607,244602
13608,244616
13612,244494
13617,244889
13619,244210
13620,244211
13622,244217
13626,244609
13628,244212
13630,244784
13631,244153
13635,244511
13637,244773
13640,244810
13642,244846
13644,244905
13646,244207
13648,244227
13653,245064
13655,245066
13657,245192
13659,245199
13661,244631
13663,244688
13687,244711
13689,244839
13692,244858
13693,244833
13695,244165
13698,245213
13700,244704
13702,245027
13704,245028
13714,245057
13716,244686
13727,244586
13728,244880
13729,244587
13730,244756
13736,244715
13737,244803
13738,245031
13744,244698
13745,244699
13746,245040
13747,245047
13748,245085
13750,244661
13752,244701
13787,244597
13794,244683
13795,244727
13797,244645
13808,244349
13809,244610
13810,244726
13812,244723
13813,244707
13815,244599
13817,244614
13819,244632
13820,244633
13821,244709
13822,244669
13836,244689
13841,244598
13846,244878
13847,244837
13857,245277
13858,245090
13860,245056
13864,245025
13868,245191
13874,245573
13877,244961
13878,244781
13880,244862
13882,245015
13884,245053
13887,244199
13890,244277
13895,244861
13896,244268
13897,244335
13898,244680
13899,244681
13900,244700
13901,244775
13902,244242
13903,244891
13905,244282
13907,244828
13908,244772
13910,244295
13912,244238
13913,244648
13915,244855
13917,244736
13921,244583
13931,244765
13933,244697
13935,244197
13937,244896
13939,244337
13941,244603
13943,244751
13945,244767
13947,244628
13948,245147
13951,244541
13952,244703
13953,244716
13954,244728
13978,244871
13982,244677
14008,244685
14030,244820
14032,245034
14033,244929
14034,244932
14053,245011
14087,244350
14099,244606
14100,244192
14102,244449
14103,244231
14105,244802
14106,244778
14108,244448
14109,244753
14110,244892
14112,244634
14118,244737
14119,244738
14120,244739
14122,245029
14125,245126
14126,245023
14129,244854
14130,244601
14134,244588
14145,244851
14146,244856
14147,244644
14177,245060
14180,244964
14185,244982
14189,244270
14199,245098
14200,245268
14201,245079
14202,245062
14203,245063
14204,244684
14205,245046
14207,244807
14208,244808
14209,244873
14210,244485
14227,244883
14247,244486
14250,245107
14251,245120
14253,245087
14260,244714
14261,244360
14262,244903
14263,244904
14264,244874
14265,244875
14266,244876
14267,244276
14268,244463
14269,244318
14270,244319
14271,244320
14272,244591
14273,244717
14274,244718
14278,244619
14279,244608
14280,244618
14281,244731
14282,245032
14283,245082
14284,244582
14285,244611
14286,244630
14287,244672
14288,244673
14289,244674
14290,244310
14292,244323
14293,239880
14294,244790
14295,245278
14296,245200
14297,245201
14298,244719
14299,244612
14300,244613
14301,244664
14302,244879
14303,244779
14304,244818
14305,244872
14308,244794
14309,244788
14310,244741
14311,244799
14314,244800
14315,244362
14316,244667
14317,245148
14318,245009
14319,245010
14320,245106
14321,245256
14322,245084
14323,244928
14324,245030
14325,244637
14326,244678
14327,244682
14331,244816
14379,244459
14380,244460
14443,245269
14514,244947
14515,244245
14516,239771
14517,241103
14518,242020
14530,244908
14532,245390
14533,238697
14534,245353
14535,245490
14538,245477
14539,238634
14621,244945
14642,244729
14743,245101
14744,245013
14751,245151
14752,245363
14775,244959
14792,244954
14795,244785
14797,244984
14806,245041
14807,245071
14809,245078
14810,245038
14814,244915
14816,245068
14818,244922
14819,244923
14821,244696
14822,245044
14823,245045
14847,245446
14867,245447
14868,244694
14870,245448
14871,245058
14872,245042
14873,245586
14874,245080
14875,244666
14887,244710
14888,244992
14891,245118
14894,244993
14895,244702
14897,245020
14900,245037
14902,245083
14903,245228
14907,244977
14914,242187
14915,242878
14916,245229
14917,240028
14918,241699
14919,244730
14920,241836
14921,244668
14922,245108
14923,245095
14924,245069
14925,245070
14926,245096
14927,244974
14928,244975
14929,245059
14930,244994
14932,244996
15007,245039
15033,245116
15037,244998
15038,244957
15039,244958
15040,245623
15041,245476
15042,245358
15043,245099
15044,245100
15048,244951
15049,244927
15050,244940
15051,244941
15054,245003
15055,244986
15056,244987
15057,245190
15061,244916
15062,244917
15063,245117
15064,245279
15065,245075
15066,245076
15067,245077
15087,245303
15089,244786
15090,245302
15091,245391
15092,245392
15093,245450
15094,244787
15095,245244
15096,245125
15107,244740
15108,245350
15109,245351
15110,245352
15111,245014
15112,244983
15114,244969
15117,244937
15118,244938
15119,244939
15120,245414
15122,245215
15123,245216
15124,245242
15125,245285
15126,245286
15128,245001
15167,244935
15187,244936
15207,244676
15208,244966
15211,245026
15228,245466
15229,244931
15230,245344
15231,245331
15232,245332
15233,245333
15234,245164
15235,245165
15236,245166
15237,244999
15238,245000
15239,245467
15241,245633
15242,245172
15243,245194
15244,245110
15245,245111
15247,244912
15248,245381
15249,245382
15252,244988
15253,244989
15254,245024
15255,244990
15261,244650
15262,245431
15263,244679
15264,244665
15265,245073
15266,245238
15267,245239
15269,245021
15276,245460
15277,245418
15279,245152
15280,245405
15281,245580
15282,245157
15283,245158
15284,244424
15285,245704
15286,245946
15288,245290
15290,245309
15292,245995
15293,245310
15294,245345
15295,245364
15296,245365
15303,245676
15304,245599
15305,245677
15306,245711
15340,245182
15341,245442
15342,245444
15343,244934
15344,245410
15346,245421
15366,245206
15389,245475
15391,245299
15394,245109
15397,244960
15398,244955
15400,245017
15402,244943
15404,245362
15406,245411
15407,245753
15427,245341
15429,245944
15430,245783
15431,245343
15439,245257
15441,245453
15444,245311
15446,245488
15449,245622
15451,245123
15453,245681
15458,245359
15463,245198
15470,245326
15471,245339
15472,245379
15473,245305
15474,245314
15475,245909
15487,245374
15490,245699
15491,245366
15493,245367
15494,245412
15495,245413
15496,243818
15497,245119
15498,245377
15499,245250
15500,244205
15501,245251
15502,245357
15503,245402
15504,245403
15505,245404
15507,244956
15529,245429
15530,245398
15531,245168
15532,245169
15533,245170
15534,245179
15535,245372
15536,245323
15537,245287
15538,245288
15539,245321
15548,245280
15549,244962
15550,244271
15570,244913
15571,244914
15572,245018
15574,245019
15575,245004
15576,245005
15577,245255
15578,245006
15580,245007
15581,245428
15582,245375
15583,245383
15585,245354
15586,245283
15587,245284
15588,244980
15589,244981
15591,245662
15592,245700
15593,245701
15595,245389
15596,245397
15598,245133
15601,245462
15602,245258
15603,245259
15604,245486
15605,242081
15608,245387
15609,245457
15610,245270
15611,245328
15612,245329
15614,245306
15615,245318
15616,245142
15617,245143
15618,245144
15619,245388
15621,245399
15627,245368
15628,244140
15629,244301
15630,244465
15631,244258
15632,244489
15633,244504
15636,244662
15643,244859
15646,243761
15647,243692
15648,244495
15649,244496
15651,244230
15652,244243
15653,244577
15654,244556
15655,244860
15656,244311
15657,245369
15658,244663
15659,244687
15661,245420
15662,244365
15664,243673
15665,245713
15667,244675
15668,244584
15690,244783
15691,244493
15692,245709
15695,245207
15698,243682
15699,244477
15700,245135
15701,245136
15702,245679
15708,245155
15710,245124
15711,245624
15712,245436
15713,245629
15716,245217
15727,245308
15728,245266
15729,245271
15730,245267
15732,245675
15734,245159
15735,245638
15736,245743
15737,245685
15739,245661
15740,245746
15741,245747
15742,245156
15743,245319
15744,245735
15746,245788
15748,245663
15749,245499
15750,245686
15752,245797
15753,245798
15779,245714
15780,245301
15781,245715
15783,245376
15784,245129
15785,245590
15786,245527
15787,245733
15788,245514
15790,245550
15791,245145
15792,245647
15793,245385
15794,245417
15797,245373
15798,245218
15799,245449
15800,245219
15801,245122
15802,245617
15822,245300
15833,245659
15847,245762
15848,245781
15849,246029
15850,246106
15851,246107
15852,246013
15853,246014
15855,245619
15856,245620
15859,245531
15860,246043
15861,246044
15863,245552
15865,245591
15867,245593
15869,245766
15870,245767
15878,246049
15906,245180
15910,245885
15915,245489
15933,245528
15935,245529
15958,245562
15968,245130
15969,245138
15970,245176
15971,245724
15972,245725
15973,245139
15976,245154
15979,245426
15980,245739
15981,245960
15982,245693
15993,245640
15998,245597
15999,245598
16001,245261
16002,245262
16003,245220
16004,245732
16005,245131
16006,245208
16007,245243
16027,245424
16028,245463
16029,245464
16031,245252
16032,245249
16033,245223
16034,245231
16037,245210
16044,245569
16045,245553
16046,245738
16047,245740
16048,245768
16049,245769
16050,245770
16051,245771
16052,245772
16053,245773
16054,245671
16055,246067
16056,246071
16057,246316
16058,246159
16059,245782
16060,245730
16067,245400
16068,245401
16069,245801
16070,245282
16071,245884
16072,246241
16073,246056
16074,246057
16075,246058
16077,246019
16078,245532
16079,245560
16080,245786
16081,245787
16082,245806
16083,245672
16084,245996
16093,245203
16094,245276
16095,245153
16096,245307
16097,245233
16098,245748
16099,245749
16101,245652
16102,245777
16103,245655
16104,245656
16128,245173
16136,245162
16138,245727
16139,245744
16141,245728
16143,245764
16144,245765
16145,245763
16147,245947
16153,245644
16166,245959
16167,245922
16168,245544
16169,246047
16170,246111
16171,245750
16172,245751
16186,245516
16188,245665
16190,245674
16191,245551
16195,245752
16197,245761
16231,245757
16243,246059
16244,246146
16245,245811
16246,245134
16247,245235
16248,245234
16249,245236
16250,246060
16257,245654
16268,245648
16277,245546
16278,245547
16279,245637
16280,245468
16310,245793
16314,245575
16315,245517
16316,245649
16319,245510
16321,245523
16322,245932
16323,245664
16324,245678
16325,245933
16326,245758
16327,245759
16328,245883
16329,245667
16332,245952
16333,244255
16334,244256
16335,245669
16336,246460
16337,245953
16339,246052
16340,245961
16341,245697
16342,245755
16345,245483
16346,245484
16349,245792
16350,245807
16351,246302
16352,245650
16353,245710
16354,245480
16355,246163
16356,245721
16359,245722
16362,245731
16366,245478
16367,245479
16368,245754
16373,245469
16375,242886
16378,242447
16379,242511
16380,242512
16381,245668
16387,246009
16390,245984
16391,246011
16392,245470
16393,246124
16396,245999
16400,245708
16401,246240
16402,246076
16403,246077
16404,245495
16405,245522
16406,245533
16407,245534
16408,245729
16409,245910
16410,245706
16411,245545
16412,245485
16413,245501
16414,245502
16415,245784
16416,245785
16418,245920
16419,245127
16421,245776
16427,245921
16429,245687
16430,246253
16431,246093
16432,245688
16433,246261
16447,246301
16448,246065
16449,245653
16450,245548
16451,245438
16452,245439
16453,245227
16454,245264
16455,245265
16457,245985
16458,245509
16459,245657
16460,246064
16461,246012
16467,245680
16468,246315
16469,246072
16470,245585
16472,245986
16473,245987
16495,245621
16497,245897
16498,245898
16502,245635
16508,245160
16509,245716
16510,245636
16511,245570
16527,245188
16528,245322
16530,245830
16531,245831
16532,245205
16534,245869
16536,245175
16537,245189
16549,245870
16551,245794
16552,245814
16553,245820
16554,245860
16555,245861
16556,246117
16557,246073
16558,246074
16559,246118
16560,246110
16561,246172
16562,246097
16564,245340
16565,245565
16566,245566
16567,245567
16568,245281
16569,245427
16570,245702
16572,245712
16573,245673
16576,244970
16577,244971
16583,246030
16587,246164
16588,246048
16589,246080
16590,245760
16592,245630
16594,245666
16596,245327
16597,245445
16598,244991
16599,244963
16600,244911
16601,245610
16602,244924
16603,244976
16606,245430
16608,245557
16609,245355
16610,245419
16612,245209
16613,245177
16614,245178
16617,245171
16618,245407
16621,245196
16622,245908
16623,245408
16627,245698
16628,245409
16629,245275
16633,245967
16634,245968
16635,246303
16636,245538
16637,245520
16639,245521
16640,245778
16641,245779
16642,245789
16643,245790
16644,246122
16645,246005
16646,245951
16647,246135
16648,246061
16649,246062
16650,245941
16651,245979
16652,245815
16653,246304
16654,245493
16655,245494
16656,246031
16657,246032
16658,246010
16659,246115
16660,245981
16661,245902
16662,245911
16663,245912
16664,245626
16665,245896
16666,245905
16667,246126
16689,245535
16698,245481
16707,246386
16708,246399
16709,245504
16710,246400
16711,246401
16712,246402
16713,246354
16714,245631
16715,245632
16716,246389
16723,245491
16724,245878
16725,246306
16726,245525
16727,245916
16728,245526
16729,246138
16730,245854
16731,245879
16732,245880
16739,245982
16740,246139
16741,245983
16742,245844
16744,246150
16745,245834
16746,245835
16756,245891
16767,245976
16768,246050
16772,245606
16775,246145
16776,246063
16777,245542
16778,246158
16779,245505
16780,246171
16781,246092
16782,245887
16783,245846
16784,245482
16785,245543
16786,245497
16787,245498
16788,245690
16789,245691
16790,245692
16791,245694
16793,245717
16794,245695
16795,246349
16796,246350
16798,245780
16799,246352
16801,246024
16803,245594
16804,246353
16805,245568
16806,245595
16807,246408
16809,246494
16810,246499
16811,246493
16812,245838
16813,245809
16827,245845
16828,246443
16829,245974
16830,246089
16831,246090
16832,245810
16838,246344
16843,245584
16844,246098
16856,245977
16857,246484
16864,246409
16865,245978
16866,246416
16867,246147
16868,246148
16869,245965
16870,246619
16871,245966
16876,246075
16891,246237
16892,246017
16893,246173
16894,245564
16895,246174
16898,245596
16908,245864
16914,246160
16916,246162
16921,246498
16922,246037
16927,245813
16953,245737
16960,246034
16965,246035
16967,245823
16969,245843
16970,246168
16971,246036
16973,245942
16978,246015
16979,245913
16980,246102
16983,246294
16984,246295
16985,246305
16986,246169
16987,246170
16988,245907
16989,246249
16990,246033
16991,245939
16992,245948
16993,245949
16994,245858
16995,245859
16996,246113
16997,245500
17008,245824
17009,246103
17010,246104
17011,245816
17012,245892
17013,245893
17014,246007
17015,246383
17016,246273
17038,246204
17045,246877
17047,246688
17048,246039
17052,246166
17064,245992
17086,246178
17087,246179
17088,246180
17089,246448
17090,246454
17091,246345
17092,246346
17093,246372
17094,246112
17095,246373
17097,246356
17105,246453
17116,246432
17117,245507
17131,245950
17133,246040
17134,246066
17137,245571
17138,245515
17139,245705
17140,245886
17141,245991
17142,245943
17143,245832
17144,245833
17145,246051
17146,245506
17147,246069
17148,246108
17149,246109
17150,245719
17151,245720
17152,246114
17153,246128
17154,246129
17155,246130
17156,246155
17157,245874
17158,246041
17159,246042
17160,245600
17161,245817
17162,245818
17165,246157
17167,246286
17168,246165
17169,245904
17170,245293
17171,245294
17172,245324
17173,245914
17174,245349
17175,245889
17176,246347
17177,246390
17178,246485
17179,246486
17180,245993
17181,243808
17183,245994
17187,245829
17189,245868
17194,246463
17195,246464
17196,246187
17197,246433
17198,246192
17199,246224
17200,246225
17201,245524
17203,246055
17204,245508
17205,246021
17207,245519
17213,246366
17224,246086
17227,246367
17228,246368
17229,246470
17230,246403
17231,246481
17232,245849
17233,245736
17234,245924
17235,246379
17237,246070
17238,246380
17239,245988
17240,246361
17243,246362
17244,245969
17250,245819
17251,245901
17252,246284
17253,246285
17254,246419
17255,246436
17256,246250
17257,246251
17258,245821
17259,246252
17260,246133
17261,245795
17262,245796
17263,245871
17264,245651
17265,245658
17266,245577
17267,245997
17268,245998
17272,245149
17273,245150
17274,245856
17275,245875
17276,246016
17277,245876
17278,246167
17281,246045
17283,245940
17284,246119
17285,246120
17286,246121
17287,246079
17288,246053
17289,246054
17290,245537
17291,246621
17292,246417
17293,246272
17294,246282
17307,246440
17308,246394
17311,245440
17312,246446
17313,246428
17314,246152
17315,246153
17321,246191
17327,246497
17329,246452
17330,245539
17331,245625
17333,245627
17347,245841
17348,245540
17351,245541
17352,245917
17364,246456
17366,246457
17368,246229
17370,245918
17390,245954
17391,246343
17392,246003
17393,246004
17398,246006
17399,246245
17400,246246
17401,246221
17402,246217
17405,246410
17407,246269
17432,245356
17434,246850
17435,245609
17439,245487
17441,246851
17445,246865
17446,246281
17447,245395
17448,246376
17450,246784
17451,246219
17452,246785
17453,246322
17454,246184
17455,246341
17456,246203
17458,246333
17459,246798
17460,246571
17461,246572
17462,245589
17463,246239
17464,246220
17465,246231
17466,246247
17467,246248
17468,246232
17469,246287
17470,246233
17471,246483
17473,246490
17474,246391
17475,245872
17476,245873
17477,246505
17478,246506
17479,246507
17480,246530
17481,247084
17483,247085
17484,247148
17490,246317
17492,246215
17494,246254
17500,246202
17501,246340
17503,246193
17504,246258
17505,246496
17506,246466
17509,246476
17510,246288
17511,246289
17512,246859
17527,246861
17528,246827
17529,246270
17530,246689
17531,246782
17533,246766
17534,246765
17535,246767
17536,246411
17537,246557
17538,246854
17539,246559
17540,246542
17543,246328
17544,246543
17545,246870
17546,246871
17547,246983
17548,246708
17549,246709
17550,246710
17551,246420
17552,246421
17553,246257
17554,246314
17555,246227
17556,246228
17557,246181
17559,245852
17560,245862
17561,245863
17562,245927
17563,245928
17564,246668
17565,246271
17566,246660
17567,246763
17570,246881
17571,246832
17572,246801
17573,246700
17574,246701
17575,246712
17576,246194
17577,246211
17578,246867
17579,246212
17580,246213
17613,247076
17615,247197
17616,246518
17618,246833
17620,246702
17624,246802
17626,246823
17627,246957
17628,246958
17629,246329
17630,246793
17631,246230
17632,246321
17633,246268
17634,246338
17635,246845
17636,246846
17637,246686
17638,247075
17639,246794
17650,246577
17651,246218
17652,246323
17653,246324
17667,246745
17668,246325
17669,246196
17670,246413
17672,246414
17673,247130
17675,246754
17680,247138
17682,246844
17686,246540
17687,246669
17689,246724
17695,246746
17697,246747
17698,246733
17707,246520
17708,246622
17709,246711
17712,245837
17715,246348
17716,246101
17727,246426
17728,245634
17729,246008
17730,246087
17731,246088
17734,246320
17735,247166
17736,246142
17738,245855
17739,245926
17740,247078
17741,246687
17742,246703
17743,245934
17744,245935
17745,245936
17748,246752
17750,245840
17751,245822
17752,246418
17753,246360
17754,246395
17755,245836
17767,245877
17771,246357
17773,246149
17775,246027
17776,246358
17777,246028
17809,246697
17820,246415
17831,246671
17843,246216
17850,245572
17851,246226
17852,246207
17853,245975
17854,246099
17855,246100
17856,246461
17857,246803
17859,246839
17860,246188
17862,246189
17863,246422
17877,246342
17883,246412
17919,246488
17920,246489
17921,246234
17922,246235
17923,246236
17924,246999
17925,246482
17926,247000
17928,246835
17933,246783
17934,246458
17935,246459
17937,246190
17939,246788
17941,246797
17943,246447
17944,246721
17946,246734
17948,246947
17950,246768
17951,246175
17952,246789
17953,246331
17961,246183
17962,246645
17963,246429
18070,246449
18072,246982
18075,246872
18077,246431
18078,246455
18081,246279
18082,246280
18083,245929
18084,246474
18085,246487
18086,246441
18088,246468
18089,246756
18090,246293
18091,246255
18092,246438
18093,246439
18099,246283
18100,246332
18101,246407
18103,246396
18104,246397
18105,246313
18106,246437
18107,246259
18108,246722
18110,246740
18111,246430
18112,246822
18113,246836
18115,245990
18118,246223
18124,246242
18137,246262
18138,246469
18139,246405
18140,246392
18144,246199
18145,246263
18146,246143
18147,246144
18149,246038
18150,245903
18151,246451
18152,246264
18153,246374
18159,246197
18163,247214
18164,246876
18165,246948
18166,246728
18173,246731
18184,245899
18187,245867
18197,246471
18199,245865
18200,245866
18202,246393
18203,246477
18204,246330
18205,246334
18206,246335
18208,246816
18209,246817
18210,246300
18211,246214
18214,245443
18217,246260
18220,246238
18223,246388
18229,245839
18230,246068
18231,246613
18232,246351
18233,246387
18234,246185
18238,246959
18239,246594
18240,246657
18241,246424
18242,245900
18243,245937
18244,246450
18245,246382
18246,245962
18247,246425
18248,246603
18249,245963
18261,246690
18264,245925
18265,246677
18266,245888
18267,246576
18270,246307
18276,246198
18278,246265
18288,246696
18289,245851
18307,246381
18308,246465
18309,246510
18327,246355
18328,246385
18351,246627
18352,246581
18353,246618
18354,246769
18355,246770
18356,246771
18357,246960
18358,246961
18359,246972
18360,246973
18361,246815
18363,247170
18368,246601
18374,247072
18375,246791
18376,246602
18381,246605
18385,247010
18386,247011
18392,246509
18395,246638
18396,246647
18397,246661
18398,246549
18399,247204
18400,247205
18401,247206
18402,247361
18403,247362
18404,247370
18405,247165
18406,247237
18407,247238
18408,247239
18409,247240
18410,246648
18411,246649
18412,246650
18413,246529
18414,246679
18415,246714
18416,246523
18417,246796
18418,246744
18419,246786
18420,246275
18421,246276
18422,246277
18423,246774
18424,246775
18431,246692
18432,246528
18434,246598
18435,246599
18436,247117
18437,246727
18438,246735
18439,246693
18440,246736
18441,246694
18442,246737
18444,246738
18445,246695
18446,246327
18447,247086
18448,246632
18449,246633
18450,247283
18451,247230
18452,246545
18453,246546
18454,246547
18455,246548
18456,247256
18457,247091
18458,247092
18476,246869
18499,246717
18500,246176
18501,246177
18502,246208
18503,246804
18540,246741
18543,246799
18545,246517
18546,246651
18557,247184
18559,247185
18560,246631
18562,247287
18564,247288
18565,246713
18566,247099
18567,247094
18568,247095
18569,246590
18570,246591
18571,246757
18572,246758
18573,246527
18574,246777
18575,246778
18576,246779
18578,246205
18579,246780
18580,246790
18581,247152
18582,246195
18583,247153
18584,247154
18585,246956
18586,247169
18587,247073
18588,246206
18589,246759
18590,246760
18591,246761
18592,246536
18593,246537
18594,246560
18595,246561
18596,246636
18597,246562
18598,246563
18599,246575
18600,247013
18601,247065
18602,247143
18603,246637
18604,247258
18605,247259
18606,247260
18607,247261
18608,247131
18609,247089
18610,247359
18611,246604
18612,247215
18613,246895
18614,247062
18615,247063
18616,246629
18617,246902
18618,246903
18619,247275
18620,247276
18621,246641
18622,247277
18623,247278
18624,247360
18625,246501
18626,246502
18627,246503
18628,246597
18629,246504
18630,246508
18631,247114
18632,247115
18633,247151
18634,246596
18647,247124
18649,247121
18651,246538
18652,246772
18653,246773
18656,247141
18657,246818
18658,246824
18663,246634
18666,246522
18670,246862
18671,246863
18702,247025
18708,246525
18711,246359
18747,247218
18762,246918
18763,246922
18765,247083
18787,245645
18788,246553
18789,246670
18790,245646
18791,247157
18792,246923
18795,247172
18796,247188
18797,247189
18798,246942
18800,245291
18801,246764
18802,247120
18803,247003
18805,245556
18807,247284
18809,244944
18810,246889
18811,246890
18812,247028
18813,246964
18814,246965
18819,245618
18820,245195
18826,246377
18828,247639
18831,246921
18832,246749
18833,246926
18847,245558
18867,246290
18868,246291
18869,245882
18870,245894
18871,246946
18874,247031
18879,246725
18880,246907
18881,247183
18887,247134
18907,247358
18930,247221
18931,247182
18932,247211
18937,247246
18938,247632
18944,246978
18945,247612
18946,247627
18948,246626
18949,246566
18950,324752
18951,246567
18952,246568
18953,246569
18956,246937
18957,246980
18958,247174
18960,247262
18968,246896
18969,246891
18970,246928
18972,247155
18974,246526
18975,247144
18976,246511
18977,247529
18980,246628
18984,247530
18987,246938
18989,247096
18990,247273
18991,247156
18992,246924
18994,246939
18996,247242
19027,247254
19028,247255
19029,246792
19030,247116
19032,246920
19047,247645
19048,247646
19049,247655
19050,247656
19051,247034
19052,247045
19053,247046
19054,247190
19055,247636
19057,247647
19058,246584
19059,247111
19060,247149
19061,247161
19062,246580
19063,247162
19064,247222
19065,246951
19066,246952
19067,247223
19068,246609
19069,246610
19070,246611
19071,246612
19072,244244
19073,246653
19074,247203
19075,247039
19076,247286
19077,247040
19078,247006
19079,247007
19080,247008
19081,246992
19082,246993
19083,247005
19084,247198
19085,247199
