ID,Category,RecoveryTime,CategoryRecoveryTime
20627,2,0,0
20629,18,0,0
20630,2,0,0
20654,99,0,0
20656,0,0,30000
20699,99,0,0
20706,56,0,0
20729,1186,0,30000
20736,911,0,8000
20739,26,0,1200000
20740,99,0,0
20742,26,0,1200000
20747,26,0,1200000
20748,26,0,1200000
20795,19,0,0
20798,0,10000,0
20812,22,0,0
20830,19,0,0
20831,85,0,6000
20832,19,0,0
20869,0,0,8000
20883,0,0,8000
20884,32,0,0
20900,2,0,6000
20901,2,0,6000
20902,2,0,6000
20903,2,0,6000
20904,2,0,6000
20909,1135,0,5000
20910,1135,0,5000
20922,932,0,8000
20923,932,0,8000
20924,932,0,8000
20925,931,0,10000
20927,931,0,10000
20928,931,0,10000
20929,892,0,15000
20930,892,0,15000
21008,40,0,0
21049,55,0,0
21067,18,0,0
21075,43,0,30000
21076,43,0,20000
21099,50,0,0
21149,11,0,60000
21152,32,0,0
21154,19,0,3000
21169,1161,0,3600000
21331,99,0,0
21343,1197,0,0
21355,951,0,0
21370,951,0,0
21371,951,0,0
21393,4,0,10000
21394,4,0,10000
21395,4,0,60000
21396,4,0,60000
21537,951,0,0
21538,951,0,0
21551,971,0,6000
21552,971,0,6000
21553,971,0,6000
21655,44,0,0
21728,951,0,0
21729,951,0,0
21730,951,0,0
21787,18,0,120000
21791,46,0,0
21878,66,0,300000
21892,37,0,0
21920,99,0,1000
21935,991,0,86400000
21956,99,0,1000
21971,18,0,0
22007,0,10000,0
22067,54,0,0
22127,99,0,0
22270,0,3600000,0
22335,0,0,60000
22415,99,0,0
22418,0,10000,0
22423,19,0,0
22424,250,0,0
22479,2,0,0
22539,50,0,0
22563,1091,0,0
22564,1091,0,0
22570,33,0,10000
22649,23,0,60000
22687,36,0,0
22692,36,0,0
22729,4,0,60000
22731,11,0,60000
22734,59,0,60000
22743,2,0,0
22751,0,0,4000
22807,99,0,1000
22812,0,60000,0
22842,1011,0,180000
22857,132,0,0
22885,19,0,0
22895,1011,0,180000
22896,1011,0,180000
22908,49,0,60000
22910,411,0,15000
22911,44,0,0
22914,42,0,0
22937,18,0,0
22946,35,0,0
22994,99,0,0
23038,19,0,0
23039,250,0,0
23041,1160,0,1800000
23042,1160,0,1800000
23099,44,0,30000
23103,99,0,0
23104,19,0,0
23105,35,0,0
23106,85,0,6000
23109,44,0,30000
23110,44,0,30000
23113,250,0,0
23114,19,0,0
23145,44,0,30000
23147,44,0,30000
23148,44,0,30000
23206,85,0,0
23207,32,0,0
23224,36,0,0
23267,0,0,8000
23331,250,0,0
23340,36,0,0
23454,32,0,0
23461,50,0,0
23468,30,0,0
23469,30,0,0
23470,30,0,0
23471,30,0,0
23472,30,0,0
23473,30,0,0
23474,30,0,0
23475,30,0,0
23476,30,0,0
23477,30,0,0
23506,99,0,1000
23537,21,0,0
23540,11,0,60000
23541,11,0,60000
23542,11,0,60000
23692,11,0,60000
23693,0,0,4000
23698,59,0,60000
23786,99,0,1000
23848,971,0,6000
23850,971,0,6000
23851,1071,0,0
23852,1071,0,604800000
23860,451,0,0
23862,18,0,0
23881,971,0,6000
23892,971,0,6000
23893,971,0,6000
23894,971,0,6000
23919,85,0,0
23920,0,10000,0
23922,971,0,6000
23923,971,0,6000
23924,971,0,6000
23925,971,0,6000
23931,22,0,0
23951,55,0,0
23960,40,0,0
23964,0,0,4000
23989,0,300000,0
23991,1155,0,1000
24005,11,0,60000
24011,18,0,0
24016,40,0,0
24021,37,0,0
24023,44,0,0
24099,18,0,0
24132,1111,0,120000
24133,1111,0,120000
24178,99,0,0
24184,99,0,0
24185,55,0,0
24193,44,0,0
24213,65,0,0
24236,49,0,0
24239,1131,0,6000
24274,1131,0,6000
24275,1131,0,6000
24301,38,0,0
24315,44,0,0
24318,21,0,0
24333,65,0,20000
24353,28,0,120000
24355,59,0,60000
24361,4,0,60000
24363,4,0,60000
24364,4,0,60000
24375,32,0,0
24384,11,0,60000
24393,971,0,6000
24407,65,0,0
24408,44,0,0
24409,11,0,60000
24410,11,0,60000
24411,11,0,60000
24415,51,0,0
24423,36,0,0
24427,59,0,0
24438,43,0,0
24450,38,0,10000
24452,38,0,10000
24453,38,0,10000
24530,19,0,0
24577,36,0,0
24578,36,0,0
24579,36,0,0
24583,19,0,4000
24586,19,0,4000
24587,19,0,4000
24597,55,0,10000
24603,55,0,10000
24604,55,0,10000
24605,55,0,10000
24619,99,0,0
24640,19,0,4000
24648,99,0,0
24672,55,0,0
24673,36,0,0
24674,36,0,0
24680,85,0,0
24683,35,0,0
24685,19,0,0
24686,36,0,0
24688,18,0,0
24707,11,0,60000
24800,11,0,60000
24816,971,0,6000
24817,65,0,5000
24819,85,0,0
24824,40,0,0
24826,0,5000,0
24844,2,0,0
24869,11,0,60000
24893,28,0,0
24933,1138,4000,0
24995,21,0,0
25003,1138,5000,0
25008,2,0,0
25009,2,0,0
25010,2,0,0
25011,2,0,0
25012,2,0,0
25020,0,10000,0
25021,85,0,0
25024,1138,10000,0
25025,19,0,0
25026,1138,10000,5000
25027,1138,2000,0
25028,19,0,0
25030,1138,6000,0
25031,1138,6000,0
25033,35,0,0
25046,0,120000,0
25049,250,0,0
25053,18,0,0
25056,32,0,0
25085,97,0,300000
25102,28,0,0
25174,85,0,0
25189,99,0,0
25190,44,0,0
25191,44,0,0
25217,56,0,4000
25218,56,0,4000
25248,971,0,6000
25251,971,0,6000
25258,971,0,6000
25262,18,0,0
25264,49,0,4000
25266,40,0,120000
25269,65,0,5000
25272,1158,0,30000
25275,1158,0,30000
25288,65,0,5000
25294,85,0,10000
25302,82,0,10000
25331,431,0,0
25372,19,0,8000
25375,19,0,8000
25378,21,0,0
25384,451,0,0
25424,18,0,0
25425,22,0,0
25429,82,0,30000
25437,671,0,600000
25439,85,0,6000
25441,1144,0,180000
25442,85,0,6000
25446,1192,0,30000
25454,19,0,6000
25457,19,0,6000
25464,19,0,6000
25467,691,0,180000
25497,18,0,0
25515,32,0,0
25525,45,0,30000
25546,35,0,15000
25547,35,0,15000
25599,22,0,0
25602,0,0,30000
25603,51,0,10000
25641,56,0,0
25660,11,0,60000
25669,0,5000,0
25690,11,0,1500
25691,59,0,1500
25692,11,0,1500
25693,11,0,1500
25695,0,0,60000
25696,0,0,60000
25697,11,0,60000
25698,35,0,30000
25699,35,0,600000
25746,1155,0,1000
25747,1155,0,1000
25750,1155,0,1000
25806,99,0,0
25811,18,0,0
25814,85,0,0
25817,46,0,0
25821,44,0,0
25822,1137,0,0
25851,0,0,60000
25863,330,0,3000
25990,11,0,60000
25991,18,0,0
26030,11,0,60000
26038,49,0,0
26043,43,0,0
26048,19,0,0
26052,18,0,0
26059,35,0,600000
26064,0,180000,0
26066,1,0,60000
26069,88,0,0
26071,99,0,0
26081,44,0,0
26082,44,0,0
26083,49,0,0
26090,0,60000,0
26099,43,0,0
26103,63,0,5000
26177,44,0,25000
26178,44,0,25000
26179,44,0,25000
26187,0,60000,0
26188,0,60000,0
26194,19,0,0
26195,99,0,0
26197,99,0,0
26198,99,0,0
26201,44,0,25000
26226,0,0,4000
26258,99,0,0
26259,99,0,0
26260,0,0,60000
26261,0,0,60000
26263,11,0,60000
26276,99,0,1000
26281,36,0,5000
26296,0,180000,0
26297,0,180000,0
26389,59,0,0
26401,0,0,60000
26402,0,0,60000
26472,0,0,60000
26473,0,0,60000
26474,0,0,60000
26475,0,0,60000
26527,21,0,0
26550,35,0,0
26573,932,0,8000
26601,18,0,0
26613,1152,0,0
26616,63,0,0
26655,330,0,3000
26662,21,0,0
26669,66,0,300000
26681,1142,0,0
26682,1142,0,0
26751,0,331200000,0
26861,40,0,0
26862,40,0,0
26889,39,0,300000
26983,46,0,600000
26994,26,0,1200000
26997,85,0,0
26999,1011,0,180000
27004,84,0,10000
27009,531,0,60000
27011,1133,0,6000
27012,571,0,60000
27014,40,0,6000
27015,82,0,5000
27018,1175,0,15000
27019,1173,0,6000
27020,911,0,8000
27021,85,0,10000
27022,49,0,60000
27023,411,0,30000
27025,411,0,30000
27047,82,0,5000
27048,82,0,5000
27050,19,0,10000
27051,36,0,0
27060,19,0,4000
27063,0,60000,0
27065,2,0,6000
27067,1135,0,5000
27068,1111,0,120000
27078,19,0,8000
27079,19,0,8000
27087,50,0,10000
27088,35,0,25000
27094,11,0,60000
27101,87,0,0
27103,30,0,60000
27128,56,0,30000
27133,250,0,30000
27134,471,0,30000
27138,19,0,15000
27139,35,0,60000
27147,1186,0,30000
27148,1186,0,30000
27154,56,0,3600000
27173,932,0,8000
27174,892,0,15000
27179,931,0,10000
27180,1131,0,6000
27184,1139,0,0
27190,1139,0,0
27191,1139,0,0
27201,1139,0,0
27202,1139,0,0
27203,1139,0,0
27204,0,180000,0
27211,631,0,60000
27223,633,0,120000
27235,30,0,0
27236,30,0,0
27237,30,0,0
27254,19,0,0
27263,651,0,15000
27266,672,0,10000
27270,36,0,5000
27271,84,0,120000
27274,40,0,12000
27275,82,0,4000
27276,12,0,8000
27277,12,0,8000
27448,82,0,10000
27517,1139,0,0
27530,571,0,0
27533,99,0,1000
27534,99,0,1000
27535,99,0,1000
27536,99,0,1000
27538,99,0,1000
27540,99,0,1000
27543,39,0,0
27545,39,0,0
27564,54,0,0
27567,85,0,0
27577,1,0,0
27580,971,0,6000
27581,109,0,60000
27602,0,3600000,0
27607,56,0,4000
27610,43,0,30000
27615,270,0,20000
27617,39,0,300000
27619,37,0,300000
27623,35,0,15000
27632,2,0,6000
27634,42,0,0
27680,21,0,0
27685,44,0,25000
27689,55,0,0
27740,0,3600000,0
27753,411,0,15000
27758,32,0,0
27759,0,15000,0
27766,1138,0,0
27779,56,0,0
27799,431,0,0
27800,431,0,0
27801,431,0,0
27806,2,0,0
27808,1152,0,5000
27810,1152,0,5000
27869,30,0,60000
27870,1145,0,360000
27871,1145,0,360000
27879,0,5000,0
27881,0,5000,0
27882,0,5000,0
27897,21,0,0
27993,0,0,30000
27995,55,0,0
28027,1174,0,172800000
28028,1174,0,172800000
28125,1152,0,0
28131,21,0,0
28148,0,60000,0
28167,85,0,0
28168,1152,0,0
28247,0,0,10000
28269,35,0,60000
28275,1145,0,360000
28293,85,0,0
28314,0,5000,0
28329,22,0,0
28334,49,0,0
28338,1152,0,6000
28339,1152,0,6000
28350,36,0,0
28354,1149,0,0
28391,44,0,0
28401,44,0,0
28408,1152,0,0
28412,633,0,120000
28418,0,0,4000
28419,0,0,4000
28420,0,0,4000
28440,36,0,0
28479,1152,0,8000
28486,79,0,0
28488,79,0,0
28493,99,0,1000
28494,99,0,1000
28495,4,0,10000
28498,21,0,0
28499,4,0,60000
28500,37,0,600000
28501,99,0,1000
28503,99,0,1000
28509,79,0,0
28511,99,0,1000
28512,99,0,1000
28513,99,0,1000
28515,28,0,60000
28527,99,0,1000
28536,99,0,1000
28537,99,0,1000
28538,99,0,1000
28548,4,0,10000
28566,310,0,72000000
28567,310,0,72000000
28568,310,0,72000000
28569,310,0,72000000
28580,310,0,72000000
28581,310,0,72000000
28582,310,0,72000000
28583,310,0,72000000
28584,310,0,72000000
28585,310,0,72000000
28609,56,0,30000
28610,56,0,30000
28616,11,0,60000
28673,1152,0,0
28725,32,0,0
28730,0,120000,0
28734,0,30000,0
28747,21,0,0
28760,0,0,60000
28765,0,0,1000
28766,0,0,1000
28768,0,0,1000
28769,0,0,1000
28770,0,0,1000
28783,1152,0,0
28785,1152,0,20000
28796,1152,0,0
28798,1152,0,0
28815,0,180000,0
28858,99,0,0
28880,0,180000,0
28887,65,0,0
28900,85,0,0
28902,55,0,0
28913,40,0,0
28991,34,0,0
29007,59,0,60000
29008,11,0,60000
29029,59,0,1500
29041,59,0,10000
29045,65,0,0
29055,11,0,60000
29060,1152,60000,10000
29061,0,30000,0
29073,11,0,60000
29166,0,360000,0
29208,44,0,0
29209,44,0,0
29210,44,0,0
29211,44,0,0
29212,22,0,0
29220,59,0,60000
29228,19,0,6000
29236,4,0,60000
29251,4,0,10000
29276,30,0,60000
29279,1139,0,0
29293,18,0,0
29297,1139,0,0
29306,36,0,0
29310,1152,0,0
29312,30,0,60000
29320,44,0,0
29325,18,0,0
29326,0,10000,0
29382,37,0,0
29385,55,0,8000
29386,55,0,3000
29425,1152,0,3000
29432,99,0,1000
29448,1152,0,2000
29455,0,5000,0
29490,36,0,6000
29503,0,0,1000
29504,0,0,1000
29505,0,0,5000
29506,0,0,1000
29511,1152,0,12000
29522,1152,0,2000
29525,44,0,15000
29563,451,0,0
29573,49,0,0
29627,37,0,600000
29661,1152,0,5000
29665,85,0,6000
29674,0,0,1000
29688,310,0,72000000
29690,65,0,0
29691,21,0,0
29701,0,0,1000
29704,88,0,12000
29718,0,10000,0
29719,0,0,1000
29731,0,0,10000
29832,85,0,6000
29840,1152,0,3000
29847,44,0,0
29851,49,0,0
29858,0,300000,0
29883,44,0,0
29884,44,0,0
29893,1177,0,300000
29901,18,0,0
29903,44,0,0
29906,65,0,0
29915,40,0,0
29921,38,0,0
29922,0,3000,0
29923,0,3000,0
29924,0,3000,0
29925,0,3000,0
29926,0,3000,0
29927,0,3000,0
29935,18,0,3000
29939,18,0,0
29940,0,0,60000
29943,32,0,0
29966,44,0,0
29967,44,0,0
29968,44,0,0
29977,0,0,180000
29990,51,0,0
30004,1152,0,23000
30010,1152,0,0
30012,1163,0,0
30013,0,15000,0
30024,59,0,0
30035,51,0,0
30036,0,10000,0
30055,0,3000,0
30081,36,0,420000
30092,250,0,0
30112,44,0,0
30128,63,0,0
30129,63,0,0
30130,63,0,0
30151,1158,0,30000
30161,0,30000,0
30167,0,600000,0
30194,1158,0,30000
30198,1158,0,30000
30210,50,0,0
30213,40,0,6000
30219,40,0,6000
30223,40,0,6000
30225,32,0,0
30234,1159,0,3000
30235,1159,0,0
30253,0,1000,0
30280,63,0,0
30283,250,0,20000
30284,1163,5000,0
30330,971,0,6000
30335,971,0,6000
30356,971,0,6000
30357,65,0,5000
30413,250,0,20000
30414,250,0,20000
30452,1203,0,0
30470,99,0,20000
30474,65,0,10000
30478,1152,0,5000
30479,1152,0,15000
30485,21,0,60000
30493,76,0,0
30495,85,0,6000
30512,19,0,0
30516,19,0,0
30524,0,0,300000
30543,1163,0,12000
30545,631,0,60000
30546,651,0,15000
30572,1152,0,10000
30600,250,0,0
30614,2,0,6000
30618,1152,0,8000
30621,270,0,20000
30633,1152,0,2000
30635,43,0,0
30636,55,0,10000
30688,88,0,0
30707,1152,0,3000
30717,0,1000,0
30752,1152,0,0
30769,1152,0,5000
30823,0,120000,0
30831,38,0,120000
30832,270,0,20000
30833,43,0,0
30844,24,0,0
30846,0,0,7000
30849,88,0,0
30850,36,0,6000
30874,0,300000,0
30910,1179,0,60000
30912,672,0,10000
30917,18,0,0
30923,99,0,0
30926,1152,0,3000
30930,50,0,0
30931,43,0,0
30933,49,0,15000
30939,1152,0,0
30969,54,0,0
30978,0,0,10000
30991,38,0,5000
30994,99,0,1000
30997,99,0,1000
30999,99,0,1000
31000,99,0,1000
31002,99,0,1000
31022,0,20000,0
31138,0,180000,0
31224,0,60000,0
31256,0,10000,0
31260,38,0,0
31272,99,0,0
31273,36,0,0
31282,36,0,0
31286,0,0,20000
31287,99,0,0
31288,18,0,0
31290,34,0,0
31295,22,0,0
31308,38,5000,0
31328,0,0,10000
31330,85,0,0
31335,0,15000,0
31373,0,331200000,0
31378,19,0,0
31381,18,0,0
31390,0,5000,0
31403,43,0,0
31406,22,0,0
31408,32,0,0
31409,99,0,0
31423,18,0,0
31425,51,0,0
31426,44,0,25000
31429,43,0,0
31439,44,0,0
31462,0,0,60000
31465,44,0,0
31467,0,0,10000
31477,22,0,0
31480,32,0,0
31516,19,0,0
31519,38,5000,0
31526,38,0,120000
31537,1152,0,12000
31540,1152,0,8000
31551,36,0,45000
31567,0,300000,0
31596,88,0,0
31610,0,5000,0
31617,23,0,15000
31623,2,0,6000
31624,23,0,15000
31625,23,0,15000
31626,55,0,0
31661,50,0,20000
31687,0,180000,0
31700,330,0,3000
31709,84,0,10000
31715,0,0,3000
31717,85,0,3000
31718,99,0,0
31719,99,0,0
31732,43,0,0
31733,44,0,0
31737,49,0,0
31741,51,0,0
31747,35,0,0
31755,32,0,0
31760,23,10000,0
31765,0,10000,0
31771,0,0,1000
31789,0,15000,0
31792,39,0,30000
31819,32,0,0
31842,0,180000,0
31843,32,0,30000
31863,1158,0,30000
31865,36,0,6000
31884,0,180000,0
31909,49,0,0
31911,22,0,6000
31920,99,0,1000
31933,411,0,0
31935,1158,0,30000
31946,0,0,7000
31970,1152,0,13000
31971,85,0,0
31984,1152,0,0
31994,44,0,0
31996,65,0,20000
31999,88,0,0
32001,1167,0,0
32012,44,0,0
32014,1152,0,6000
32015,0,5000,0
32016,49,0,0
32017,36,0,0
32021,44,0,0
32022,52,0,0
32023,0,0,20000
32026,1165,0,15000
32053,95,0,4000
32054,95,0,4000
32056,32,0,0
32057,95,0,4000
32062,35,0,15000
32064,43,0,0
32065,18,0,0
32082,44,0,0
32087,571,0,0
32093,18,0,0
32112,11,0,60000
32129,0,0,30000
32132,85,0,0
32133,19,0,0
32134,571,0,0
32139,18,0,0
32140,0,0,1000
32154,65,0,5000
32173,99,0,0
32182,0,600000,0
32193,35,0,0
32194,23,0,0
32199,38,0,120000
32202,73,0,0
32219,0,0,1000
32254,1,0,60000
32265,1152,0,3000
32266,0,60000,0
32267,0,60000,0
32278,0,0,1000
32279,0,0,1000
32280,0,0,1000
32323,44,0,0
32327,51,0,0
32328,51,0,0
32329,18,0,0
32330,18,0,0
32356,39,0,0
32357,39,0,0
32361,1152,0,6000
32379,1169,0,12000
32406,0,5000,0
32416,32,0,0
32419,411,0,15000
32422,2,0,0
32445,1152,0,2000
32453,25,0,0
32491,1152,0,1000
32504,56,0,4000
32548,0,300000,0
32593,1195,0,0
32594,1195,0,0
32615,38,0,0
32651,99,0,0
32654,32,0,0
32676,0,120000,0
32690,85,0,6000
32691,88,0,0
32699,1158,0,30000
32700,1158,0,30000
32717,571,0,0
32731,65,0,0
32732,65,0,0
32733,36,0,0
32738,36,0,45000
32739,18,0,0
32741,1165,0,15000
32742,1165,0,15000
32749,21,0,15000
32751,21,0,15000
32765,310,0,72000000
32766,310,0,72000000
32771,892,0,0
32772,1131,0,0
32773,932,0,0
32774,1158,0,0
32777,931,0,0
32784,0,0,7000
32786,24,0,0
32796,56,0,30000
32802,1,0,60000
32803,1,0,60000
32804,1,0,60000
32805,1,0,60000
32806,1,0,60000
32830,93,0,0
32861,0,10000,0
32866,1154,0,0
32867,1154,0,0
32868,1154,0,0
32869,1154,0,0
32870,1154,0,0
32871,1154,0,0
32872,1154,0,0
32873,1154,0,0
32874,1154,0,0
32886,55,0,0
32888,19,0,5000
32898,65,0,0
32902,18,30000,0
32905,36,0,45000
32917,55,0,3000
32918,55,0,30000
32920,1162,0,0
32921,51,0,10000
32922,51,0,10000
32924,0,30000,0
32931,0,60000,0
32937,44,0,0
32943,1162,10000,0
32967,19,0,0
32971,18,0,30000
32996,1169,0,12000
33041,50,0,20000
33042,50,0,20000
33043,50,0,20000
33054,0,30000,0
33061,250,0,0
33072,892,0,15000
33076,1181,0,10000
33086,1152,0,5000
33091,1152,0,10000
33096,0,20000,0
33153,1177,0,300000
33175,19,0,0
33206,0,120000,0
33230,1152,0,2000
33238,1152,0,18000
33253,11,0,60000
33255,11,0,60000
33258,11,0,60000
33260,11,0,60000
33262,11,0,60000
33264,11,0,60000
33266,11,0,60000
33269,11,0,60000
33357,44,0,300000
33373,30,0,0
33394,30,0,60000
33395,35,25000,0
33405,471,0,30000
33422,32,0,0
33482,99,20000,0
33493,1152,0,0
33500,49,0,0
33534,19,0,0
33537,0,20000,0
33539,0,40000,0
33540,0,60000,0
33546,44,0,0
33548,44,0,0
33549,44,0,0
33550,44,0,0
33554,55,0,3000
33559,932,0,0
33581,37,0,0
33618,0,10000,0
33620,19,0,0
33632,19,0,0
33643,85,0,6000
33653,21,0,0
33654,1152,0,5000
33657,1152,5000,0
33661,36,0,0
33689,1152,0,5000
33691,0,60000,0
33697,0,120000,0
33698,36,0,5000
33699,36,0,5000
33700,36,0,5000
33701,84,0,120000
33702,0,120000,0
33709,44,0,0
33772,11,0,60000
33773,0,0,60000
33774,0,0,60000
33781,65,0,0
33787,22,0,0
33789,22,0,8000
33792,22,0,0
33794,1152,0,1000
33803,1152,0,0
33804,1152,0,0
33811,21,0,0
33812,1152,0,0
33828,0,0,1000
33831,0,180000,0
33836,1170,0,0
33840,49,0,0
33844,99,0,0
33861,1138,5000,0
33878,971,0,6000
33898,21,0,0
33909,21,0,0
33916,35,0,0
33919,1152,0,6000
33923,1152,0,7000
33933,250,0,30000
33951,18,0,30000
33964,65,0,10000
33967,22,0,0
33975,290,0,0
33977,0,300000,0
33980,1139,0,0
33986,971,0,6000
33987,971,0,6000
34026,1171,0,5000
34035,55,0,0
34072,50,0,0
34079,230,0,15000
34080,47,0,0
34086,55,60000,0
34087,32,0,0
34088,32,0,0
34089,32,0,0
34095,0,0,7000
34096,24,0,0
34097,0,6000,0
34099,0,6000,0
34100,49,0,60000
34104,2,10000,0
34105,82,0,0
34108,270,0,0
34112,55,0,0
34113,41,0,0
34121,1152,0,0
34154,1138,4000,0
34155,1138,0,0
34159,21,0,0
34161,21,0,0
34165,44,0,0
34173,1152,0,0
34187,1152,0,0
34189,38,0,120000
34206,99,0,1000
34215,85,0,0
34243,32,0,0
34250,55,0,0
34350,21,0,0
34352,19,0,6000
34353,19,0,6000
34354,19,0,6000
34357,36,0,0
34378,571,0,0
34379,0,180000,0
34409,21,0,0
34427,0,10000,0
34433,0,300000,0
34444,0,0,10000
34477,0,120000,0
34490,0,20000,0
34510,32,0,0
34511,99,0,1000
34513,99,0,1000
34550,46,0,0
34600,411,0,30000
34605,44,0,0
34616,18,0,120000
34618,1152,0,10000
34619,1152,0,10000
34620,1152,0,10000
34624,21,0,0
34643,36,0,45000
34653,1152,0,1000
34670,21,0,0
34694,1152,0,3000
34697,36,0,0
34700,36,0,0
34716,1152,0,10000
34728,1152,0,0
34729,1152,0,0
34741,1152,0,10000
34770,32,0,0
34778,1152,0,0
34784,0,30000,0
34787,1152,0,0
34815,32,0,0
34829,1173,0,6000
34844,44,0,0
34880,0,10000,0
34881,0,10000,0
34889,2,10000,0
34932,21,0,0
34969,0,3000,0
34970,21,0,0
34971,21,0,0
34973,37,0,300000
34980,23,0,0
34998,21,0,0
35004,36,0,0
35005,36,0,0
35011,0,5000,0
35035,19,0,0
35039,88,0,0
35058,0,15000,0
35062,44,0,0
35105,52,0,0
35107,34,0,0
35108,19,0,0
35158,0,40000,0
35159,0,40000,0
35161,52,0,0
35200,39,0,30000
35201,36,0,0
35202,36,0,0
35205,1152,0,4000
35206,44,0,0
35234,99,0,0
35238,32,0,0
35240,51,0,10000
35244,18,0,0
35247,99,0,0
35267,290,0,0
35270,11,0,60000
35271,11,0,60000
35280,99,0,0
35289,21,0,0
35311,1152,0,6000
35313,36,0,45000
35319,0,10000,0
35322,1152,0,8000
35323,2,10000,0
35326,1152,0,9000
35327,1152,0,8000
35330,1152,0,8000
35346,44,0,15000
35347,38,0,0
35353,49,0,0
35373,250,0,0
35382,44,0,0
35385,44,0,0
35387,18,0,10000
35389,18,0,10000
35392,18,0,10000
35395,0,6000,0
35401,1173,0,6000
35412,44,0,0
35470,35,0,600000
35472,44,0,0
35473,85,0,6000
35491,21,0,0
35492,32,0,0
35570,44,0,0
35571,0,30000,0
35595,21,0,0
35673,1140,0,0
35717,0,60000,0
35754,44,0,0
35759,19,0,0
35783,0,5000,0
35843,49,0,0
35853,1158,0,0
35869,85,0,0
35873,85,0,0
35920,19,0,0
35942,55,0,10000
35949,65,0,10000
35950,49,0,60000
35953,85,0,6000
36071,38,0,0
36097,44,0,0
36100,19,0,10000
36104,49,0,0
36107,1167,0,0
36109,44,0,0
36132,49,0,0
36140,44,0,0
36142,49,0,0
36240,1152,0,5000
36248,50,0,0
36249,50,0,0
36252,50,0,0
36293,0,0,6000
36297,1152,0,0
36313,38,0,0
36340,892,0,0
36406,50,0,0
36424,38,0,0
36469,18,0,0
36473,932,0,0
36477,0,300000,0
36487,50,0,0
36489,50,0,0
36509,44,0,0
36518,51,0,10000
36527,37,0,0
36554,0,30000,0
36570,1,0,0
36574,44,0,0
36582,19,0,0
36589,44,0,0
36606,44,0,0
36609,1173,0,6000
36617,18,0,3000
36619,18,0,0
36623,1173,0,6000
36627,18,0,0
36631,50,0,0
36640,0,10000,0
36659,18,0,0
36664,85,0,6000
36686,0,331200000,0
36695,18,0,0
36706,22,0,0
36708,0,5000,0
36713,18,0,0
36718,1162,0,0
36719,35,0,30000
36722,35,0,600000
36736,0,3000,0
36742,0,3000,0
36746,0,0,60000
36749,0,0,60000
36787,85,0,6000
36820,50,0,0
36827,34,0,0
36828,55,0,0
36835,32,0,0
36836,36,0,0
36841,0,5000,0
36842,19,0,0
36843,51,0,0
36863,1152,0,4000
36864,1152,0,0
36866,99,0,0
36872,18,0,30000
36877,32,0,0
36883,87,0,0
36884,0,0,6000
36887,1152,0,4000
36891,1152,0,4000
36908,1162,0,0
36911,37,0,0
36916,65,0,5000
36920,1152,0,1000
36921,1152,0,3000
36922,1152,0,8000
36944,35,0,0
36946,932,0,0
36947,451,0,0
36953,0,0,6000
36970,1152,0,0
36981,49,0,0
36992,21,0,0
36994,44,0,0
37012,85,0,0
37023,21,0,0
37057,63,0,0
37067,55,0,0
37071,0,0,6000
37091,63,0,0
37110,19,0,0
37120,0,1500,0
37122,99,0,0
37135,99,0,0
37138,1152,0,0
37144,1163,1000,0
37146,1163,1000,0
37148,1163,1000,0
37151,1163,1000,0
37152,1163,1000,0
37153,1163,1000,0
37156,44,0,0
37226,0,0,6000
37229,0,0,6000
37251,1131,0,0
37255,1131,0,0
37259,1131,0,0
37272,18,0,0
37277,0,10000,0
37321,65,0,5000
37359,44,0,0
37368,411,0,15000
37369,32,0,0
37406,1152,0,5000
37413,1152,0,5000
37414,1152,0,5000
37416,1152,0,5000
37427,1152,0,5000
37428,1152,0,5000
37432,1152,0,5000
37434,1152,0,5000
37445,1141,0,15000
37453,1152,0,5000
37454,1152,0,5000
37455,1152,20000,5000
37456,1152,20000,5000
37459,1152,0,5000
37461,1152,0,5000
37462,1152,0,5000
37463,1152,0,5000
37465,1152,15000,5000
37469,1152,15000,5000
37470,88,0,0
37471,1152,15000,5000
37472,1152,15000,5000
37474,1152,0,5000
37476,1152,0,5000
37478,1152,0,3000
37486,82,0,10000
37488,50,0,0
37498,1152,0,5000
37502,1152,0,5000
37511,44,0,0
37531,19,0,0
37538,37,0,0
37548,82,0,10000
37551,1175,0,15000
37553,932,0,0
37582,49,0,0
37587,0,120000,0
37591,51,0,0
37592,0,5000,0
37599,55,0,0
37634,50,0,0
37638,50,0,0
37648,0,0,40000
37660,1152,0,3000
37665,35,0,0
37672,50,0,0
37673,39,0,10000
37676,39,0,0
37683,66,0,0
37704,49,0,0
37729,0,0,1000
37730,1152,0,4000
37734,50,0,0
37764,1152,0,1000
37775,0,0,5000
37776,36,0,0
37777,44,0,0
37786,21,0,0
37788,18,0,30000
37821,1162,0,0
37823,99,0,0
37824,0,0,5000
37830,0,20000,0
37839,18,0,0
37840,35,0,0
37842,0,0,6000
37848,0,0,6000
37862,18,0,0
37871,98,0,0
37875,38,0,0
37937,36,0,0
37941,21,0,0
37965,18,0,0
37966,51,0,0
37975,21,0,0
37982,32,0,0
37985,2,0,0
37988,19,0,0
37991,32,0,0
38021,99,0,0
38026,37,0,0
38028,1152,0,10000
38030,18,0,0
38035,98,0,0
38046,0,0,40000
38058,2,0,0
38059,44,0,0
38064,250,0,0
38109,2,0,0
38113,2,0,0
38133,2,0,0
38135,19,0,0
