ID,ItemID,ItemAppearanceModifierID,ItemAppearanceID,OrderIndex,TransmogSourceTypeEnum
121143,6331,0,47644,0,0
121145,6333,0,46218,0,0
121146,6334,0,46534,0,0
121147,6335,0,47645,0,0
121148,6336,0,47646,0,0
121149,6337,0,47558,0,0
121152,6340,0,46612,0,0
121153,6341,0,46498,0,0
121160,6350,0,47033,0,0
121170,6360,0,47616,0,0
121173,6363,0,47614,0,0
121174,6364,0,47614,0,0
121175,6365,0,45864,0,0
121176,6366,0,47647,0,0
121177,6367,0,45864,0,0
121187,6378,0,47648,0,0
121188,6379,0,47001,0,0
121189,6380,0,46888,0,0
121190,6381,0,47649,0,0
121191,6382,0,47650,0,0
121192,6383,0,47651,0,0
121193,6384,0,47652,0,0
121194,6385,0,47653,0,0
121195,6386,0,47654,0,0
121196,6387,0,47655,0,0
121197,6388,0,47656,0,0
121198,6389,0,46944,0,0
121201,6392,0,47657,0,0
121202,6393,0,47658,0,0
121203,6394,0,47659,0,0
121204,6395,0,47660,0,0
121205,6396,0,47661,0,0
121206,6397,0,47662,0,0
121207,6398,0,47663,0,0
121208,6399,0,47664,0,0
121209,6400,0,47665,0,0
121211,6402,0,47666,0,0
121212,6403,0,47667,0,0
121213,6404,0,47668,0,0
121214,6405,0,47669,0,0
121215,6406,0,47670,0,0
121216,6407,0,47671,0,0
121217,6408,0,47672,0,0
121218,6409,0,47673,0,0
121219,6410,0,47674,0,0
121220,6411,0,47675,0,0
121221,6412,0,47676,0,0
121222,6413,0,47677,0,0
121224,6415,0,47678,0,0
121225,6416,0,47679,0,0
121226,6417,0,46989,0,0
121227,6418,0,47680,0,0
121228,6419,0,47681,0,0
121229,6420,0,47682,0,0
121230,6421,0,47683,0,0
121231,6422,0,47684,0,0
121232,6423,0,45755,0,0
121233,6424,0,47685,0,0
121234,6425,0,45796,0,0
121235,6426,0,47686,0,0
121236,6427,0,47687,0,0
121237,6428,0,47688,0,0
121238,6429,0,47689,0,0
121239,6430,0,47690,0,0
121240,6431,0,47691,0,0
121241,6432,0,47692,0,0
121242,6433,0,47693,0,0
121243,6434,0,47694,0,0
121255,6447,0,47695,0,0
121256,6448,0,47696,0,0
121257,6449,0,47697,0,0
121267,6459,0,47698,0,0
121268,6460,0,47699,0,0
121269,6461,0,47700,0,0
121273,6465,0,47701,0,0
121274,6466,0,46350,0,0
121275,6467,0,47702,0,0
121276,6468,0,47703,0,0
121277,6469,0,47704,0,0
121280,6472,0,47381,0,0
121281,6473,0,47705,0,0
121285,6477,0,47706,0,0
121286,6478,0,47707,0,0
121288,6480,0,47708,0,0
121289,6481,0,47709,0,0
121290,6482,0,47710,0,0
121306,6502,0,47711,0,0
121307,6503,0,47712,0,0
121308,6504,0,47713,0,0
121309,6505,0,47714,0,0
121310,6506,0,46792,0,0
121311,6507,0,45878,0,0
121312,6508,0,47715,0,0
121313,6509,0,47716,0,0
121314,6510,0,47717,0,0
121315,6511,0,47718,0,0
121316,6512,0,47719,0,0
121317,6513,0,47720,0,0
121318,6514,0,47351,0,0
121319,6515,0,47154,0,0
121321,6517,0,47721,0,0
121322,6518,0,47722,0,0
121323,6519,0,47723,0,0
121324,6520,0,46348,0,0
121325,6521,0,47724,0,0
121327,6523,0,47725,0,0
121328,6524,0,47726,0,0
121329,6525,0,47727,0,0
121330,6526,0,47728,0,0
121331,6527,0,47579,0,0
121332,6528,0,47729,0,0
121335,6531,0,47730,0,0
121340,6536,0,47731,0,0
121341,6537,0,47732,0,0
121342,6538,0,47733,0,0
121343,6539,0,47734,0,0
121344,6540,0,47735,0,0
121345,6541,0,47736,0,0
121346,6542,0,47737,0,0
121347,6543,0,47738,0,0
121349,6545,0,47739,0,0
121350,6546,0,47740,0,0
121351,6547,0,47741,0,0
121352,6548,0,47742,0,0
121353,6549,0,47743,0,0
121354,6550,0,47744,0,0
121355,6551,0,46559,0,0
121356,6552,0,47745,0,0
121357,6553,0,47746,0,0
121358,6554,0,47747,0,0
121359,6555,0,46091,0,0
121360,6556,0,47748,0,0
121361,6557,0,47749,0,0
121362,6558,0,47750,0,0
121363,6559,0,45907,0,0
121364,6560,0,47751,0,0
121365,6561,0,47752,0,0
121366,6562,0,47753,0,0
121367,6563,0,47754,0,0
121368,6564,0,47755,0,0
121369,6565,0,47756,0,0
121370,6566,0,47757,0,0
121371,6567,0,47758,0,0
121372,6568,0,47759,0,0
121373,6569,0,47760,0,0
121374,6570,0,47761,0,0
121375,6571,0,47762,0,0
121376,6572,0,47763,0,0
121377,6573,0,47764,0,0
121378,6574,0,47765,0,0
121379,6575,0,47766,0,0
121380,6576,0,47767,0,0
121381,6577,0,47768,0,0
121382,6578,0,47769,0,0
121383,6579,0,47600,0,0
121384,6580,0,47770,0,0
121385,6581,0,46121,0,0
121386,6582,0,47771,0,0
121387,6583,0,47772,0,0
121388,6584,0,47773,0,0
121389,6585,0,46350,0,0
121390,6586,0,47774,0,0
121391,6587,0,47775,0,0
121392,6588,0,47776,0,0
121393,6590,0,47777,0,0
121394,6591,0,47778,0,0
121395,6592,0,47779,0,0
121396,6593,0,46202,0,0
121397,6594,0,47780,0,0
121398,6595,0,47781,0,0
121399,6596,0,47782,0,0
121400,6597,0,47783,0,0
121401,6598,0,47784,0,0
121402,6599,0,47785,0,0
121403,6600,0,47786,0,0
121404,6601,0,47787,0,0
121405,6602,0,47788,0,0
121406,6603,0,47789,0,0
121407,6604,0,47636,0,0
121408,6605,0,47790,0,0
121409,6606,0,47007,0,0
121410,6607,0,47791,0,0
121411,6608,0,47792,0,0
121412,6609,0,47793,0,0
121413,6610,0,47051,0,0
121414,6611,0,47794,0,0
121415,6612,0,47795,0,0
121416,6613,0,47796,0,0
121417,6614,0,47797,0,0
121418,6615,0,47798,0,0
121419,6616,0,47799,0,0
121420,6617,0,47800,0,0
121421,6618,0,47322,0,0
121423,6622,0,47801,0,0
121428,6627,0,47802,0,0
121429,6628,0,47803,0,0
121430,6629,0,47755,0,0
121431,6630,0,45907,0,0
121432,6631,0,47804,0,0
121433,6632,0,46052,0,0
121434,6633,0,45863,0,0
121441,6641,0,47805,0,0
121442,6642,0,46606,0,0
121449,6651,0,47806,0,0
121451,6653,0,46415,0,0
121452,6654,0,45876,0,0
121457,6659,0,47807,0,0
121458,6660,0,47808,0,0
121462,6664,0,47809,0,0
121463,6665,0,47810,0,0
121464,6666,0,47811,0,0
121465,6667,0,47648,0,0
121466,6668,0,47812,0,0
121468,6670,0,47813,0,0
121469,6671,0,46542,0,0
121473,6675,0,47814,0,0
121474,6676,0,47815,0,0
121475,6677,0,47816,0,0
121477,6679,0,46178,0,0
121478,6680,0,47817,0,0
121479,6681,0,46515,0,0
121480,6682,0,47818,0,0
121482,6685,0,47819,0,0
121483,6686,0,47820,0,0
121484,6687,0,47821,0,0
121485,6688,0,47822,0,0
121486,6689,0,47823,0,0
121487,6690,0,47824,0,0
121488,6691,0,47825,0,0
121489,6692,0,47826,0,0
121491,6694,0,47074,0,0
121493,6696,0,47827,0,0
121494,6697,0,47828,0,0
121496,6709,0,47829,0,0
121499,6713,0,47830,0,0
121505,6719,0,47831,0,0
121506,6720,0,47832,0,0
121507,6721,0,46545,0,0
121508,6722,0,47037,0,0
121510,6725,0,47021,0,0
121511,6726,0,47833,0,0
121512,6727,0,47834,0,0
121513,6729,0,47835,0,0
121514,6730,0,47603,0,0
121515,6731,0,47836,0,0
121516,6732,0,47837,0,0
121517,6733,0,47838,0,0
121521,6737,0,47839,0,0
121522,6738,0,47840,0,0
121523,6739,0,47428,0,0
121524,6740,0,47841,0,0
121525,6741,0,47842,0,0
121526,6742,0,47843,0,0
121528,6744,0,47844,0,0
121529,6745,0,47845,0,0
121530,6746,0,47846,0,0
121531,6747,0,47847,0,0
121535,6751,0,45995,0,0
121536,6752,0,47848,0,0
121548,6773,0,46747,0,0
121549,6774,0,47849,0,0
121555,6780,0,47850,0,0
121559,6784,0,47851,0,0
121561,6786,0,47852,0,0
121562,6787,0,47853,0,0
121563,6788,0,47854,0,0
121564,6789,0,47855,0,0
121566,6791,0,47856,0,0
121567,6792,0,47857,0,0
121568,6793,0,47537,0,0
121569,6794,0,46828,0,0
121570,6795,0,47858,0,0
121571,6796,0,47859,0,0
121572,6797,0,47860,0,0
121573,6798,0,47861,0,0
121576,6801,0,47862,0,0
121577,6802,0,47863,0,0
121578,6803,0,46445,0,0
121579,6804,0,47864,0,0
121581,6806,0,47865,0,0
121590,6828,0,47866,0,0
121591,6829,0,46428,0,0
121592,6830,0,47867,0,0
121593,6831,0,47868,0,0
121594,6832,0,47869,0,0
121595,6833,0,47870,0,0
121596,6834,0,47871,0,0
121597,6835,0,47872,0,0
121598,6836,0,47873,0,0
121625,6896,0,47874,0,0
121626,6898,0,46568,0,0
121627,6900,0,47875,0,0
121628,6901,0,47636,0,0
121629,6902,0,47876,0,0
121630,6903,0,47877,0,0
121631,6904,0,47878,0,0
121632,6905,0,47879,0,0
121633,6906,0,47534,0,0
121634,6907,0,47880,0,0
121635,6908,0,47881,0,0
121636,6909,0,47882,0,0
121637,6910,0,47883,0,0
121638,6911,0,47884,0,0
121650,6946,0,47885,0,0
121657,6953,0,47886,0,0
121658,6966,0,47887,0,0
121659,6967,0,47888,0,0
121660,6968,0,47889,0,0
121661,6969,0,47890,0,0
121662,6970,0,47891,0,0
121663,6971,0,47087,0,0
121664,6972,0,47892,0,0
121665,6973,0,47893,0,0
121666,6974,0,47894,0,0
121667,6975,0,47895,0,0
121668,6976,0,47896,0,0
121669,6977,0,47897,0,0
121670,6978,0,47898,0,0
121671,6979,0,47899,0,0
121672,6980,0,47900,0,0
121673,6981,0,47890,0,0
121674,6982,0,47901,0,0
121675,6983,0,47902,0,0
121676,6984,0,47903,0,0
121677,6985,0,47904,0,0
121689,6998,0,47905,0,0
121691,7000,0,47134,0,0
121692,7001,0,47906,0,0
121693,7002,0,46911,0,0
121694,7003,0,47907,0,0
121695,7004,0,46319,0,0
121696,7005,0,46246,0,0
121699,7026,0,47908,0,0
121700,7027,0,47909,0,0
121701,7046,0,47910,0,0
121702,7047,0,47911,0,0
121703,7048,0,47912,0,0
121704,7049,0,47913,0,0
121705,7050,0,47914,0,0
121706,7051,0,47915,0,0
121707,7052,0,47916,0,0
121708,7053,0,47917,0,0
121709,7054,0,47918,0,0
121710,7055,0,47919,0,0
121711,7056,0,47920,0,0
121712,7057,0,47921,0,0
121713,7058,0,47922,0,0
121714,7059,0,47923,0,0
121715,7060,0,47924,0,0
121716,7061,0,47925,0,0
121717,7062,0,47926,0,0
121718,7063,0,47927,0,0
121719,7064,0,47928,0,0
121720,7065,0,47929,0,0
121721,7066,0,47930,0,0
121749,7094,0,45812,0,0
121750,7095,0,47931,0,0
121757,7106,0,47932,0,0
121758,7107,0,47933,0,0
121759,7108,0,47934,0,0
121760,7109,0,47935,0,0
121761,7110,0,47936,0,0
121762,7111,0,47937,0,0
121763,7112,0,47938,0,0
121764,7113,0,47939,0,0
121766,7115,0,46242,0,0
121767,7116,0,47940,0,0
121768,7117,0,47941,0,0
121769,7118,0,47942,0,0
121771,7120,0,47943,0,0
121775,7129,0,47944,0,0
121776,7130,0,47087,0,0
121778,7132,0,47308,0,0
121779,7133,0,46747,0,0
121785,7166,0,47945,0,0
121786,7167,0,46281,0,0
121788,7169,0,47945,0,0
121789,7170,0,47946,0,0
121790,7171,0,47947,0,0
121791,7187,0,47948,0,0
121792,7188,0,45734,0,0
121793,7189,0,47949,0,0
121803,7229,0,47031,0,0
121804,7230,0,47950,0,0
121820,7276,0,46002,0,0
121821,7277,0,47951,0,0
121824,7280,0,47953,0,0
121825,7281,0,47954,0,0
121826,7282,0,47955,0,0
121827,7283,0,46350,0,0
121828,7284,0,46092,0,0
121829,7285,0,47956,0,0
121841,7297,0,47957,0,0
121842,7298,0,47958,0,0
121843,7299,0,47959,0,0
121848,7326,0,47960,0,0
121849,7327,0,47900,0,0
121850,7328,0,47961,0,0
121851,7329,0,47962,0,0
121852,7330,0,46152,0,0
121853,7331,0,47963,0,0
121854,7332,0,47964,0,0
121856,7334,0,47965,0,0
121857,7335,0,47966,0,0
121858,7336,0,47967,0,0
121866,7344,0,47957,0,0
121870,7348,0,47137,0,0
121871,7349,0,45832,0,0
121872,7350,0,47968,0,0
121873,7351,0,47969,0,0
121874,7352,0,47970,0,0
121875,7353,0,47971,0,0
121876,7354,0,47972,0,0
121877,7355,0,47973,0,0
121878,7356,0,46902,0,0
121879,7357,0,47974,0,0
121880,7358,0,47975,0,0
121881,7359,0,47976,0,0
121888,7366,0,47977,0,0
121889,7367,0,47978,0,0
121890,7368,0,47979,0,0
121891,7369,0,47980,0,0
121892,7370,0,47981,0,0
121895,7373,0,47983,0,0
121896,7374,0,47984,0,0
121897,7375,0,46660,0,0
121899,7377,0,47985,0,0
121900,7378,0,46931,0,0
121901,7386,0,47986,0,0
121902,7387,0,47987,0,0
121905,7390,0,47988,0,0
121906,7391,0,47989,0,0
121908,7406,0,46929,0,0
121909,7407,0,45992,0,0
121910,7408,0,46935,0,0
121911,7409,0,46930,0,0
121912,7410,0,46931,0,0
121913,7411,0,47397,0,0
121914,7412,0,46933,0,0
121915,7413,0,47990,0,0
121916,7414,0,46934,0,0
121917,7415,0,47991,0,0
121918,7416,0,47992,0,0
121919,7417,0,47993,0,0
121920,7418,0,47994,0,0
121921,7419,0,47995,0,0
121922,7420,0,47996,0,0
121923,7421,0,47997,0,0
121924,7422,0,47998,0,0
121925,7423,0,47999,0,0
121926,7424,0,48000,0,0
121929,7429,0,48001,0,0
121930,7430,0,48002,0,0
121931,7431,0,48003,0,0
121932,7432,0,48004,0,0
121933,7433,0,48005,0,0
121934,7434,0,48006,0,0
121935,7435,0,48007,0,0
121936,7436,0,48008,0,0
121937,7437,0,48009,0,0
121938,7438,0,48010,0,0
121939,7439,0,48011,0,0
121940,7440,0,48012,0,0
121941,7441,0,48013,0,0
121943,7443,0,48014,0,0
121944,7444,0,48015,0,0
121945,7445,0,48016,0,0
121946,7446,0,48017,0,0
121947,7447,0,48018,0,0
121948,7448,0,48019,0,0
121954,7454,0,48020,0,0
121955,7455,0,48021,0,0
121956,7456,0,48022,0,0
121957,7457,0,48023,0,0
121958,7458,0,48024,0,0
121959,7459,0,48025,0,0
121960,7460,0,48026,0,0
121961,7461,0,48027,0,0
121962,7462,0,48028,0,0
121963,7463,0,47076,0,0
121965,7465,0,48029,0,0
121966,7468,0,48030,0,0
121967,7469,0,48031,0,0
121968,7470,0,48032,0,0
121969,7471,0,48033,0,0
121970,7472,0,48034,0,0
121971,7473,0,48035,0,0
121972,7474,0,48036,0,0
121973,7475,0,48037,0,0
121974,7476,0,48038,0,0
121975,7477,0,48039,0,0
121976,7478,0,48040,0,0
121977,7479,0,47108,0,0
121978,7480,0,48041,0,0
121979,7481,0,48042,0,0
121980,7482,0,48043,0,0
121981,7483,0,48044,0,0
121982,7484,0,48045,0,0
121983,7485,0,48046,0,0
121984,7486,0,48047,0,0
121985,7487,0,48048,0,0
121986,7488,0,48049,0,0
121987,7489,0,48050,0,0
121988,7490,0,48051,0,0
121989,7491,0,48052,0,0
121990,7492,0,48053,0,0
121991,7493,0,48054,0,0
121992,7494,0,48055,0,0
121993,7495,0,47435,0,0
121994,7496,0,48056,0,0
121999,7507,0,48058,0,0
122000,7508,0,48058,0,0
122001,7509,0,48059,0,0
122002,7510,0,48060,0,0
122003,7511,0,48061,0,0
122004,7512,0,48062,0,0
122005,7513,0,48063,0,0
122006,7514,0,48064,0,0
122007,7515,0,48065,0,0
122009,7517,0,48066,0,0
122010,7518,0,48067,0,0
122011,7519,0,48068,0,0
122012,7520,0,48069,0,0
122013,7521,0,48070,0,0
122014,7522,0,48071,0,0
122015,7523,0,48072,0,0
122016,7524,0,47170,0,0
122017,7525,0,48073,0,0
122018,7526,0,48074,0,0
122019,7527,0,48075,0,0
122020,7528,0,48076,0,0
122021,7529,0,46614,0,0
122022,7530,0,48077,0,0
122023,7531,0,48078,0,0
122024,7532,0,48079,0,0
122025,7533,0,48080,0,0
122026,7534,0,48081,0,0
122027,7535,0,48082,0,0
122028,7536,0,48083,0,0
122029,7537,0,48084,0,0
122030,7538,0,46159,0,0
122031,7539,0,46258,0,0
122032,7540,0,48085,0,0
122033,7541,0,46257,0,0
122034,7542,0,46255,0,0
122035,7543,0,45839,0,0
122036,7544,0,48086,0,0
122037,7545,0,46256,0,0
122038,7546,0,46254,0,0
122044,7554,0,48087,0,0
122045,7555,0,47385,0,0
122046,7556,0,46568,0,0
122047,7557,0,48088,0,0
122048,7558,0,48089,0,0
122049,7559,0,46791,0,0
122058,7606,0,48090,0,0
122059,7607,0,48091,0,0
122060,7608,0,46490,0,0
122061,7609,0,48092,0,0
122062,7610,0,46567,0,0
122063,7611,0,48093,0,0
122064,7612,0,48094,0,0
122082,7677,0,47309,0,0
122086,7682,0,46452,0,0
122087,7683,0,48095,0,0
122088,7684,0,48096,0,0
122089,7685,0,48097,0,0
122091,7687,0,48098,0,0
122092,7688,0,48099,0,0
122093,7689,0,48100,0,0
122094,7690,0,48101,0,0
122095,7691,0,48102,0,0
122096,7706,0,48103,0,0
122097,7707,0,48104,0,0
122098,7708,0,47422,0,0
122099,7709,0,48105,0,0
122100,7710,0,48106,0,0
122101,7711,0,48107,0,0
122102,7712,0,48108,0,0
122103,7713,0,46272,0,0
122104,7714,0,48109,0,0
122107,7717,0,48094,0,0
122108,7718,0,48110,0,0
122109,7719,0,48111,0,0
122110,7720,0,48112,0,0
122111,7721,0,48113,0,0
122113,7723,0,48114,0,0
122114,7724,0,48115,0,0
122115,7726,0,48116,0,0
122116,7727,0,47319,0,0
122117,7728,0,48117,0,0
122118,7729,0,47186,0,0
122119,7730,0,48118,0,0
122125,7736,0,47433,0,0
122127,7738,0,48119,0,0
122128,7739,0,47502,0,0
122133,7747,0,48120,0,0
122134,7749,0,48121,0,0
122135,7750,0,48122,0,0
122136,7751,0,47787,0,0
122137,7752,0,48123,0,0
122138,7753,0,48124,0,0
122139,7754,0,48125,0,0
122140,7755,0,48126,0,0
122141,7756,0,48127,0,0
122142,7757,0,48128,0,0
122143,7758,0,48129,0,0
122144,7759,0,48130,0,0
122145,7760,0,48131,0,0
122146,7761,0,48132,0,0
122153,7786,0,48133,0,0
122154,7787,0,47866,0,0
122162,7826,0,45790,0,0
122182,7913,0,46699,0,0
122183,7914,0,48134,0,0
122184,7915,0,48135,0,0
122185,7916,0,48136,0,0
122186,7917,0,48137,0,0
122187,7918,0,48138,0,0
122188,7919,0,48139,0,0
122189,7920,0,45754,0,0
122190,7921,0,48140,0,0
122191,7922,0,48085,0,0
122193,7924,0,46123,0,0
122194,7925,0,45760,0,0
122195,7926,0,48141,0,0
122196,7927,0,48142,0,0
122197,7928,0,48143,0,0
122198,7929,0,48144,0,0
122199,7930,0,47516,0,0
122200,7931,0,47087,0,0
122201,7932,0,48145,0,0
122202,7933,0,48146,0,0
122203,7934,0,48147,0,0
122204,7935,0,48148,0,0
122205,7936,0,48149,0,0
122206,7937,0,48150,0,0
122207,7938,0,48151,0,0
122208,7939,0,48152,0,0
122209,7940,0,46961,0,0
122210,7941,0,48153,0,0
122211,7942,0,48154,0,0
122212,7943,0,48155,0,0
122213,7944,0,48156,0,0
122214,7945,0,45891,0,0
122215,7946,0,48157,0,0
122216,7947,0,48158,0,0
122217,7948,0,48159,0,0
122218,7949,0,48160,0,0
122219,7950,0,48161,0,0
122220,7951,0,48162,0,0
122221,7952,0,48163,0,0
122222,7953,0,48164,0,0
122223,7954,0,46277,0,0
122224,7955,0,48165,0,0
122225,7956,0,48166,0,0
122226,7957,0,48167,0,0
122227,7958,0,48168,0,0
122228,7959,0,48169,0,0
122229,7960,0,46958,0,0
122230,7961,0,48170,0,0
122232,7963,0,48171,0,0
122265,7996,0,46963,0,0
122266,7997,0,48172,0,0
122267,8006,0,48173,0,0
122285,8067,0,46427,0,0
122286,8068,0,46427,0,0
122287,8069,0,46427,0,0
122289,8071,0,47415,0,0
122298,8080,0,48174,0,0
122299,8081,0,46444,0,0
122300,8082,0,48175,0,0
122301,8083,0,47104,0,0
122302,8084,0,48176,0,0
122303,8085,0,48177,0,0
122304,8086,0,48178,0,0
122306,8088,0,48179,0,0
122307,8089,0,48180,0,0
122308,8090,0,48181,0,0
122309,8091,0,48182,0,0
122310,8092,0,46027,0,0
122311,8093,0,48183,0,0
122312,8094,0,48184,0,0
122314,8106,0,48185,0,0
122315,8107,0,48186,0,0
122316,8108,0,48187,0,0
122317,8109,0,47855,0,0
122318,8110,0,48188,0,0
122319,8111,0,48189,0,0
122320,8112,0,48190,0,0
122321,8113,0,48191,0,0
122322,8114,0,48192,0,0
122323,8115,0,48193,0,0
122324,8116,0,48194,0,0
122325,8117,0,48195,0,0
122326,8118,0,48196,0,0
122327,8119,0,48197,0,0
122328,8120,0,48198,0,0
122329,8121,0,48199,0,0
122330,8122,0,48200,0,0
122331,8123,0,48201,0,0
122332,8124,0,48202,0,0
122333,8125,0,48203,0,0
122334,8126,0,48204,0,0
122335,8127,0,48205,0,0
122336,8128,0,48206,0,0
122337,8129,0,48207,0,0
122338,8130,0,48208,0,0
122339,8131,0,48209,0,0
122340,8132,0,48210,0,0
122341,8133,0,48211,0,0
122342,8134,0,48212,0,0
122343,8135,0,47389,0,0
122345,8137,0,48213,0,0
122346,8138,0,48214,0,0
122347,8139,0,48215,0,0
122348,8140,0,48216,0,0
122349,8141,0,48217,0,0
122350,8142,0,48147,0,0
122351,8143,0,48218,0,0
122352,8144,0,48219,0,0
122363,8156,0,48220,0,0
122364,8157,0,48221,0,0
122365,8158,0,48222,0,0
122366,8159,0,47933,0,0
122367,8160,0,48223,0,0
122368,8161,0,48224,0,0
122369,8162,0,48225,0,0
122370,8163,0,48138,0,0
122381,8174,0,48226,0,0
122382,8175,0,48227,0,0
122383,8176,0,48228,0,0
122384,8177,0,48229,0,0
122385,8178,0,48230,0,0
122386,8179,0,48231,0,0
122387,8180,0,48232,0,0
122388,8181,0,46425,0,0
122389,8182,0,48233,0,0
122390,8183,0,48234,0,0
122391,8184,0,48235,0,0
122392,8185,0,48236,0,0
122393,8186,0,47906,0,0
122394,8187,0,48237,0,0
122395,8188,0,48238,0,0
122396,8189,0,48239,0,0
122397,8190,0,48240,0,0
122398,8191,0,47108,0,0
122399,8192,0,48241,0,0
122400,8193,0,48242,0,0
122401,8194,0,48243,0,0
122402,8195,0,47196,0,0
122403,8196,0,47396,0,0
122404,8197,0,48244,0,0
122405,8198,0,48245,0,0
122406,8199,0,48246,0,0
122407,8200,0,47980,0,0
122408,8201,0,48247,0,0
122409,8202,0,48248,0,0
122410,8203,0,48197,0,0
122411,8204,0,48199,0,0
122412,8205,0,48196,0,0
122413,8206,0,48201,0,0
122414,8207,0,47271,0,0
122415,8208,0,47684,0,0
122416,8209,0,48195,0,0
122417,8210,0,48249,0,0
122418,8211,0,48250,0,0
122419,8212,0,48251,0,0
122420,8213,0,48252,0,0
122421,8214,0,47108,0,0
122422,8215,0,48044,0,0
122423,8216,0,48253,0,0
122426,8223,0,48255,0,0
122427,8224,0,48256,0,0
122428,8225,0,48257,0,0
122429,8226,0,48258,0,0
122432,8245,0,48259,0,0
122433,8246,0,48260,0,0
122434,8247,0,48261,0,0
122435,8248,0,48262,0,0
122436,8249,0,48263,0,0
122437,8250,0,48264,0,0
122438,8251,0,48265,0,0
122439,8252,0,48266,0,0
122440,8253,0,48267,0,0
122441,8254,0,48268,0,0
122442,8255,0,48082,0,0
122443,8256,0,48269,0,0
122444,8257,0,48270,0,0
122445,8258,0,48271,0,0
122446,8259,0,48272,0,0
122447,8260,0,48273,0,0
122448,8261,0,47693,0,0
122449,8262,0,48274,0,0
122450,8263,0,48275,0,0
122451,8264,0,48276,0,0
122452,8265,0,48277,0,0
122453,8266,0,48278,0,0
122454,8267,0,48279,0,0
122455,8268,0,48280,0,0
122456,8269,0,48281,0,0
122457,8270,0,48147,0,0
122458,8271,0,48282,0,0
122459,8272,0,48283,0,0
122460,8273,0,48284,0,0
122461,8274,0,48285,0,0
122462,8275,0,46794,0,0
122463,8276,0,48286,0,0
122464,8277,0,48287,0,0
122465,8278,0,48288,0,0
122466,8279,0,48289,0,0
122467,8280,0,48290,0,0
122468,8281,0,48291,0,0
122469,8282,0,48292,0,0
122470,8283,0,48293,0,0
122471,8284,0,48294,0,0
122472,8285,0,48295,0,0
122473,8286,0,48296,0,0
122474,8287,0,48297,0,0
122475,8288,0,48298,0,0
122476,8289,0,48299,0,0
122477,8290,0,48300,0,0
122478,8291,0,48301,0,0
122479,8292,0,48302,0,0
122480,8293,0,48303,0,0
122481,8294,0,48304,0,0
122482,8295,0,48305,0,0
122483,8296,0,48306,0,0
122484,8297,0,48307,0,0
122485,8298,0,48308,0,0
122486,8299,0,48309,0,0
122487,8300,0,48310,0,0
122488,8301,0,48311,0,0
122489,8302,0,48312,0,0
122490,8303,0,48313,0,0
122491,8304,0,48314,0,0
122492,8305,0,48315,0,0
122493,8306,0,48316,0,0
122494,8307,0,48317,0,0
122495,8308,0,48318,0,0
122496,8309,0,48319,0,0
122497,8310,0,48320,0,0
122498,8311,0,48321,0,0
122499,8312,0,48322,0,0
122500,8313,0,48323,0,0
122501,8314,0,48324,0,0
122502,8315,0,48325,0,0
122503,8316,0,48326,0,0
122504,8317,0,48327,0,0
122505,8318,0,48328,0,0
122506,8319,0,48329,0,0
122507,8320,0,48330,0,0
122511,8345,0,48331,0,0
122512,8346,0,47681,0,0
122513,8347,0,46609,0,0
122514,8348,0,48332,0,0
122515,8349,0,47120,0,0
122521,8367,0,46606,0,0
122617,8624,0,48333,0,0
122618,8625,0,48334,0,0
122619,8626,0,48335,0,0
122643,8708,0,48336,0,0
122646,8746,0,48337,0,0
122647,8747,0,47990,0,0
122648,8748,0,45909,0,0
122649,8749,0,48338,0,0
122650,8750,0,46769,0,0
122651,8751,0,47087,0,0
122652,8752,0,48339,0,0
122653,8753,0,47684,0,0
122654,8754,0,48340,0,0
122655,8755,0,46027,0,0
122685,9042,0,46824,0,0
122712,9239,0,47436,0,0
122750,9285,0,48341,0,0
122751,9286,0,48342,0,0
122752,9287,0,48343,0,0
122753,9288,0,48344,0,0
122754,9289,0,48345,0,0
122755,9290,0,46027,0,0
122756,9291,0,48346,0,0
122757,9292,0,48347,0,0
122806,9359,0,46415,0,0
122813,9366,0,48348,0,0
122819,9372,0,48349,0,0
122820,9375,0,48350,0,0
122821,9376,0,48351,0,0
122822,9377,0,46275,0,0
122823,9378,0,47611,0,0
122824,9379,0,48352,0,0
122825,9381,0,48353,0,0
122826,9382,0,47989,0,0
122827,9383,0,48354,0,0
122828,9384,0,48355,0,0
122829,9385,0,48356,0,0
122830,9386,0,48357,0,0
122831,9387,0,48358,0,0
122832,9388,0,48359,0,0
122833,9389,0,48360,0,0
122834,9390,0,48361,0,0
122835,9391,0,45882,0,0
122836,9392,0,48362,0,0
122837,9393,0,46498,0,0
122838,9394,0,48363,0,0
122839,9395,0,48364,0,0
122840,9396,0,48365,0,0
122841,9397,0,48366,0,0
122842,9398,0,48367,0,0
122843,9399,0,46426,0,0
122844,9400,0,48368,0,0
122845,9401,0,46125,0,0
122846,9402,0,48369,0,0
122847,9403,0,48370,0,0
122848,9404,0,48371,0,0
122849,9405,0,48372,0,0
122850,9406,0,48373,0,0
122851,9407,0,48374,0,0
122852,9408,0,48375,0,0
122853,9409,0,48376,0,0
122854,9410,0,48377,0,0
122855,9411,0,45837,0,0
122856,9412,0,48378,0,0
122857,9413,0,48379,0,0
122858,9414,0,48380,0,0
122859,9415,0,48381,0,0
122860,9416,0,48382,0,0
122861,9418,0,48383,0,0
122862,9419,0,48384,0,0
122863,9420,0,48385,0,0
