ItemId,SpellId,SlotIndex
10699,12699,0
10713,12894,0
10716,13006,0
10719,4074,0
10720,13120,0
10721,13234,0
10724,13141,0
10725,23133,0
10726,13180,0
10727,13183,0
10728,12901,0
10757,13143,0
10792,14209,0
10793,14227,0
10794,14210,0
10818,12346,0
10822,10695,0
10830,13808,0
10831,12851,0
10841,1133,0
10858,13169,0
10918,13219,0
10920,13225,0
10921,13226,0
10922,13227,0
10938,13361,0
10939,13362,0
10998,13497,0
11000,3366,0
11020,13399,0
11023,10685,0
11026,10704,0
11027,10703,0
11038,13393,0
11039,13420,0
11078,13478,0
11079,13484,0
11081,13465,0
11082,13498,0
11085,13564,0
11086,11654,0
11098,13525,0
11100,13565,0
11101,13537,0
11109,7737,0
11110,13548,0
11115,14125,0
11132,13630,0
11134,13632,0
11135,13633,0
11140,3366,0
11141,14008,0
11147,13714,0
11148,14199,0
11150,13613,0
11151,13618,0
11152,13621,0
11163,13647,0
11164,13654,0
11165,13656,0
11166,13699,0
11167,13688,0
11168,13691,0
11169,13978,0
11170,14247,0
11174,13739,0
11175,13740,0
11197,13564,0
11202,13818,0
11203,13842,0
11204,13850,0
11205,13869,0
11206,13883,0
11207,13904,0
11208,13916,0
11223,13932,0
11224,13934,0
11225,13946,0
11226,13949,0
11231,13982,0
11243,14050,0
11286,14250,0
11320,14806,0
11325,14814,0
11412,14929,0
11415,1131,0
11444,1131,0
11445,15033,0
11473,15066,0
11474,15067,0
11522,14247,0
11562,15229,0
11563,15231,0
11564,15233,0
11565,15235,0
11566,15239,0
11567,15279,0
11569,15118,0
11570,15119,0
11582,12938,0
11584,5004,0
11590,15057,0
11602,15276,0
11609,13982,0
11610,15297,0
11611,15298,0
11612,15299,0
11613,15303,0
11614,15301,0
11615,15302,0
11622,15340,0
11642,15389,0
11643,15391,0
11644,15394,0
11645,15397,0
11646,15400,0
11647,15402,0
11648,15404,0
11649,15406,0
11663,15427,0
11664,15429,0
11666,15439,0
11667,15441,0
11670,15444,0
11671,15446,0
11672,15458,0
11673,15449,0
11676,15463,0
11682,15491,0
11683,15490,0
11804,15591,0
11808,17447,0
11813,15597,0
11819,15604,0
11825,15048,0
11826,15049,0
11827,15635,0
11828,15634,0
11832,15646,0
11833,15627,0
11836,15649,0
11846,11008,0
11885,3366,0
11903,15648,0
11905,15712,0
11914,15698,0
11948,15699,0
11950,26030,0
11951,15700,0
11952,15701,0
11953,15702,0
12003,11629,0
12143,3366,0
12144,15748,0
12162,15755,0
12163,15756,0
12164,15757,0
12185,17567,0
12186,3366,0
12190,15822,0
12209,5006,0
12210,5007,0
12211,5007,0
12212,5007,0
12213,5007,0
12214,5007,0
12215,10256,0
12216,10256,0
12217,15852,0
12218,10256,0
12224,5004,0
12226,15936,0
12227,15854,0
12228,15857,0
12229,15858,0
12231,15862,0
12232,15864,0
12233,15866,0
12238,434,0
12239,15908,0
12240,15911,0
12261,15975,0
12262,15998,0
12264,15999,0
12284,16007,0
12286,16028,0
12287,15958,0
12288,16031,0
12300,16053,0
12301,3366,0
12302,16056,0
12303,16055,0
12323,16057,0
12325,16058,0
12326,16059,0
12327,16060,0
12330,16080,0
12344,16349,0
12346,16073,0
12347,16072,0
12350,16077,0
12351,16081,0
12353,16083,0
12354,16082,0
12368,17045,0
12382,3366,0
12404,16138,0
12440,16195,0
12443,16197,0
12450,16322,0
12451,16323,0
12455,16326,0
12457,16325,0
12458,16327,0
12459,16321,0
12460,16329,0
12472,16378,0
12526,16447,0
12529,16450,0
12532,16470,0
12534,16447,0
12565,15647,0
12566,15649,0
12585,10059,0
12586,16537,0
12627,16613,0
12643,16622,0
12645,16623,0
12646,16628,0
12647,16627,0
12650,16629,0
12662,16666,0
12682,16671,0
12683,16672,0
12684,16673,0
12685,16674,0
12687,16675,0
12688,16676,0
12689,16677,0
12690,16678,0
12691,16679,0
12692,16680,0
12693,16681,0
12694,16682,0
12695,16683,0
12696,16684,0
12697,16685,0
12698,16686,0
12699,16687,0
12700,16688,0
12701,16690,0
12702,16691,0
12703,16692,0
12704,16693,0
12705,16694,0
12706,16695,0
12707,16696,0
12711,16747,0
12713,16748,0
12714,16749,0
12715,16752,0
12716,16750,0
12717,16751,0
12718,16753,0
12719,16754,0
12720,16755,0
12722,16781,0
12725,16759,0
12726,16760,0
12727,16761,0
12728,16762,0
12733,16796,0
12763,1131,0
12785,16996,0
12789,16872,0
12807,16989,0
12814,17015,0
12815,17016,0
12816,17017,0
12817,17018,0
12818,17019,0
12819,17020,0
12820,17038,0
12821,17021,0
12823,17022,0
12824,17023,0
12825,17024,0
12826,17025,0
12827,17026,0
12828,17027,0
12830,17028,0
12831,17029,0
12832,17030,0
12833,17031,0
12834,17032,0
12835,17033,0
12836,17034,0
12837,17035,0
12838,17036,0
12839,17037,0
12844,17047,0
12848,17048,0
12886,17133,0
12887,17133,0
12888,17133,0
12891,17474,0
12906,17155,0
12922,17161,0
12928,17166,0
12942,17176,0
12958,17188,0
12973,17199,0
13086,17229,0
13143,17252,0
13156,17271,0
13164,17275,0
13171,17283,0
13180,17291,0
13213,17330,0
13256,17368,0
13287,17404,0
13288,17403,0
13289,17368,0
13302,17432,0
13303,17432,0
13304,17432,0
13305,17432,0
13306,17432,0
13307,17432,0
13308,17436,0
13309,17433,0
13310,17437,0
13311,17438,0
13315,17448,0
13317,17450,0
13321,17453,0
13322,17454,0
13323,17455,0
13324,17456,0
13325,17458,0
13326,15779,0
13327,17459,0
13328,17461,0
13329,17460,0
13331,17462,0
13332,17463,0
13333,17464,0
13334,17465,0
13335,17481,0
13342,17468,0
13343,17469,0
13353,17490,0
13379,18400,0
13382,6251,0
13442,17528,0
13443,17530,0
13444,17531,0
13445,11348,0
13446,17534,0
13447,17535,0
13452,17538,0
13453,17537,0
13454,17539,0
13455,17540,0
13456,17544,0
13457,17543,0
13458,17546,0
13459,17548,0
13460,17545,0
13461,17549,0
13462,17550,0
13476,17582,0
13477,17583,0
13478,17584,0
13479,17585,0
13480,17586,0
13481,17587,0
13482,17588,0
13483,17589,0
13484,17590,0
13485,17591,0
13486,17592,0
13487,17593,0
13488,17594,0
13489,17595,0
13490,17596,0
13491,17597,0
13492,17598,0
13493,17599,0
13494,17600,0
13495,17601,0
13496,17602,0
13497,17603,0
13499,17604,0
13500,17605,0
13501,17606,0
13506,17624,0
13508,126,0
13509,29443,0
13510,17626,0
13511,17627,0
13512,17628,0
13513,17629,0
13514,17639,0
13515,17668,0
13517,17640,0
13518,17641,0
13519,17642,0
13520,17643,0
13521,17644,0
13522,17645,0
13523,3366,0
13536,17536,0
13546,1129,0
13582,17709,0
13583,17707,0
13584,17708,0
13602,17729,0
13603,17730,0
13704,3366,0
13724,18071,0
13752,17179,0
13754,1127,0
13755,1127,0
13756,1127,0
13758,1127,0
13759,1127,0
13760,1127,0
13810,18124,0
13813,18140,0
13851,5007,0
13873,3366,0
13888,1129,0
13889,1129,0
13892,18153,0
13893,1129,0
13927,18229,0
13928,18230,0
13929,18231,0
13930,1129,0
13931,18233,0
13932,18232,0
13933,1131,0
13934,18234,0
13935,1131,0
13937,18264,0
13939,18250,0
13940,18251,0
13941,18252,0
13942,18253,0
13943,18254,0
13945,18255,0
13946,18256,0
13947,18257,0
13948,18258,0
13949,18259,0
14022,18307,0
14023,18308,0
14062,18363,0
14134,18364,0
14152,18385,2
14153,18386,1
14338,18397,0
14466,18472,0
14467,18473,0
14468,18474,0
14469,18475,0
14470,18477,0
14471,18478,0
14472,18479,0
14473,18480,0
14474,18481,0
14476,18482,0
14477,18487,0
14478,18488,0
14479,18489,0
14480,18490,0
14481,18491,0
14482,18492,0
14483,18493,0
14484,18494,0
14485,18495,0
14486,18496,0
14488,18497,0
14489,18507,0
14490,18508,0
14491,18511,0
14492,18510,0
14493,18509,0
14494,18512,0
14495,18514,0
14496,18515,0
14497,18513,0
14498,18516,0
14499,18517,0
14500,18518,0
14501,18519,0
14504,18522,0
14505,18524,0
14506,18525,0
14507,18521,0
14508,18527,0
14509,18526,0
14510,18529,0
14511,18528,0
14512,18532,0
14513,18536,0
14514,18537,0
14523,18559,0
14526,18563,0
14529,18608,0
14530,18610,0
14547,18762,0
14554,18787,0
14627,18664,0
14630,18665,0
14634,18667,0
14635,18668,0
14639,18669,0
14644,18711,0
14894,18832,0
15002,18887,0
15042,20274,0
15107,18957,1
15108,18957,1
15208,18974,0
15209,18987,0
15277,18989,0
15290,18990,0
15292,18991,0
15293,18992,0
15454,19029,0
15564,19057,0
15688,19069,0
15710,19138,0
15723,19199,0
15724,19149,0
15725,19156,0
15726,19157,0
15727,19158,0
15728,19161,0
15729,19164,0
15730,19166,0
15731,19167,0
15732,19169,0
15733,19170,0
15734,19171,0
15735,19172,0
15736,19250,0
15737,19173,0
15738,19174,0
15739,19175,0
15740,19176,0
15741,19177,0
15742,19178,0
15743,19186,0
15744,19187,0
15745,19188,0
15746,19189,0
15747,19190,0
15748,19191,0
15749,19192,0
15751,19193,0
15752,19197,0
15753,19198,0
15754,19200,0
15755,19201,0
15756,19202,0
15757,19203,0
15758,19204,0
15759,19205,0
15760,19206,0
15761,19207,0
15762,19208,0
15763,19209,0
15764,19210,0
15765,19211,0
15766,19470,0
15768,19212,0
15769,19213,0
15770,19214,0
15771,19215,0
15772,19216,0
15773,19217,0
15774,19218,0
15775,19219,0
15776,19220,0
15777,19221,0
15778,19363,0
15779,19222,0
15780,19224,0
15781,19225,0
15826,19512,0
15842,19565,0
15844,19564,0
15846,19566,0
15848,19588,0
15866,19634,0
15867,19638,0
15869,19646,0
15870,19649,0
15871,19651,0
15872,20709,0
15873,20587,0
15875,19690,0
15877,19719,0
15883,19720,0
15908,19548,0
15911,19674,0
15913,19687,0
15914,19688,0
15915,19689,0
15916,19692,0
15917,19694,0
15919,19696,0
15920,19697,0
15921,19693,0
15922,19699,0
15923,19700,0
15993,19769,0
15996,19772,0
16005,19784,0
16022,23074,0
16023,19805,0
16040,19821,0
16041,19845,0
16042,19846,0
16043,19847,0
16044,19848,0
16045,19849,0
16046,19851,0
16047,19859,0
16048,19860,0
16049,19861,0
16050,19863,0
16051,19862,0
16052,19864,0
16053,19865,0
16054,19866,0
16055,19867,0
16056,19868,0
16072,19886,0
16073,19887,0
16082,19890,0
16083,19889,0
16084,19903,0
16085,19902,0
16086,19929,0
16102,19930,0
16103,19931,0
16104,19932,0
16105,19933,0
16106,19934,0
16107,19935,0
16108,19936,0
16110,19950,0
16111,19949,0
16112,7931,0
16113,10842,0
16114,19938,0
16166,433,0
16167,434,0
16168,1129,0
16169,1127,0
16170,435,0
16171,1131,0
16202,20039,0
16203,20040,0
16208,20269,0
16214,20065,0
16215,20067,0
16216,20068,0
16217,20069,0
16218,20070,0
16219,20071,0
16220,20072,0
16221,20073,0
16222,20074,0
16223,20075,0
16224,20076,0
16242,20077,0
16243,20078,0
16244,20079,0
16245,20080,0
16246,20081,0
16247,20082,0
16248,20083,0
16249,20084,0
16250,20085,0
16251,20086,0
16252,20087,0
16253,20088,0
16254,20089,0
16255,20090,0
16302,20270,0
16308,18952,0
16316,20312,0
16317,20313,0
16318,20314,0
16319,20315,0
16320,20316,0
16321,20397,0
16322,20318,0
16323,20319,0
16324,20320,0
16325,20321,0
16326,20322,0
16327,20323,0
16328,20324,0
16329,20326,0
16330,20327,0
16331,20329,0
16333,20364,0
16338,458,0
16339,16082,0
16343,6654,0
16344,16081,0
16346,20317,0
16347,20377,0
16348,20378,0
16349,20379,0
16350,20380,0
16351,20381,0
16352,20382,0
16353,20383,0
16354,20384,0
16355,20385,0
16356,20386,0
16357,20387,0
16358,20388,0
16359,20389,0
16360,20390,0
16361,20391,0
16362,20392,0
16363,20393,0
16364,20394,0
16365,20395,0
16366,20396,0
16368,20398,0
16371,20399,0
16372,20400,0
16373,20401,0
16374,20402,0
16375,20403,0
16376,20404,0
16377,20405,0
16378,20406,0
16379,20407,0
16380,20408,0
16381,20426,0
16382,20427,0
16383,20428,0
16384,20429,0
16385,20430,0
16386,20431,0
16387,20432,0
16388,20433,0
16389,20434,0
16390,20435,0
16603,20513,0
16645,20529,0
16646,20529,0
16647,20529,0
16648,20529,0
16649,20530,0
16650,20530,0
16651,20530,0
16652,20530,0
16653,20531,0
16654,20531,0
16655,20531,0
16656,20531,0
16665,19877,0
16766,1129,0
16767,20628,0
16768,20631,0
16787,19937,0
16892,20762,0
16893,20763,0
16895,20764,0
16896,20765,0
16971,10256,0
16972,20737,0
16974,20814,0
16991,20804,0
17017,20850,0
17018,20851,0
17022,20852,0
17023,20856,0
17025,20857,0
17048,20875,0
17049,20878,0
17051,20880,0
17052,20881,0
17053,20879,0
17059,20898,0
17060,20899,0
17062,20921,0
17067,17490,0
17074,21180,1
17117,21050,0
17119,434,0
17122,12686,0
17162,23853,0
17191,21127,0
17196,11007,0
17197,5004,0
17198,21149,0
17199,5004,0
17200,21145,0
17201,21146,0
17202,21343,0
17204,21160,0
17222,10256,0
17223,21181,1
17224,21171,0
17242,21248,0
17262,21288,0
17310,21332,0
17323,21371,0
17324,21355,0
17325,21370,0
17333,21358,0
17344,433,0
17347,21391,0
17348,21393,0
17349,21394,0
17350,2023,0
17351,21395,0
17352,21396,0
17362,21537,0
17363,21538,0
17364,21425,0
17384,21544,0
17402,11009,0
17403,11008,0
17404,431,0
17405,1133,0
17406,434,0
17407,1127,0
17408,1129,0
17410,21565,0
17412,21567,0
17413,21568,0
17414,21569,0
17505,21728,0
17506,21730,0
17507,21729,0
17626,21794,0
17682,21851,0
17683,21852,0
17689,21866,0
17690,22563,0
17691,22564,0
17693,21884,0
17696,21885,0
17706,21915,0
17708,21920,0
17709,21924,0
17712,21848,0
17716,21935,0
17720,21941,0
17722,21944,0
17724,21946,0
17725,21933,0
17729,21947,0
17731,21950,0
17744,21954,0
17747,21955,0
17757,21960,0
17759,21956,0
17761,21957,0
17762,21957,0
17763,21957,0
17764,21957,0
17765,21957,0
17827,22051,0
17828,22052,0
17829,22053,0
17830,22054,0
17882,22089,0
17883,22090,0
17884,22091,0
17885,22092,0
17886,22093,0
17887,22094,0
17888,22095,0
17889,22096,0
17890,22097,0
17891,22098,0
17892,22099,0
17893,22100,0
17894,22101,0
17895,22102,0
17896,22103,0
17897,22104,0
17898,22105,0
17899,22106,0
17900,22564,1
17901,22564,2
17902,22564,2
17903,22564,2
17904,22564,2
17905,22563,1
17906,22563,2
17907,22563,2
17908,22563,2
17909,22563,2
18045,10256,0
18046,22481,0
18063,17481,0
18149,22563,0
18150,22564,0
18152,22562,0
18153,22567,0
18155,22567,0
18156,22567,0
18157,22567,0
18158,22567,0
18159,22567,0
18160,9514,0
18169,22593,0
18170,22594,0
18171,22598,0
18172,22597,0
18173,22596,0
18182,22599,0
18209,5917,0
18232,22700,0
18235,22705,0
18239,22712,0
18241,22717,0
18242,22723,0
18243,22719,0
18244,22720,0
18245,22724,0
18246,22721,0
18247,22718,0
18248,22722,0
18249,3366,0
18251,22725,0
18252,22728,0
18253,22729,0
18254,22731,0
18255,1129,0
18257,22733,0
18258,22736,0
18259,22753,0
18260,22754,0
18262,22756,0
18264,22758,0
18265,22760,0
18266,3366,0
18267,22762,0
18268,3366,0
18269,22789,0
18283,22779,0
18284,22790,0
18287,11008,0
18288,11009,0
18290,22794,0
18291,22798,0
18292,22796,0
18294,22807,0
18297,22792,0
18300,22734,0
18329,22840,0
18330,22844,0
18331,22846,0
18414,22871,0
18415,22872,0
18416,22873,0
18417,22874,0
18418,22875,0
18438,22891,0
18487,22903,0
18488,22906,0
18489,22905,0
18514,22929,0
18515,22930,0
18516,22931,0
18517,22932,0
18518,22933,0
18519,22934,0
18539,22949,0
18582,22989,1
18583,22990,0
18587,22999,0
18588,23000,0
18592,23007,0
18594,23008,0
18597,23012,0
18598,23013,0
18599,30229,0
18600,23030,0
18601,23015,0
18606,23034,0
18607,23035,0
18608,23041,0
18609,23042,0
18626,23054,0
18627,23058,0
18629,23061,0
18630,23062,0
18632,1127,0
18633,434,0
18634,23131,0
18635,1129,0
18637,23064,0
18638,23097,0
18639,23132,0
18640,23065,0
18641,23063,0
18645,23004,0
18647,23083,0
18648,23085,0
18649,23084,0
18650,23086,0
18651,23088,0
18652,23089,0
18653,23090,0
18654,23098,0
18655,23091,0
18656,23092,0
18657,23093,0
18658,23094,0
18659,23151,0
18660,23126,0
18661,23130,0
18662,23135,0
18663,23136,0
18666,23141,0
18667,23142,0
18668,23143,0
18669,23144,0
18670,23152,0
18685,23179,0
18688,23180,0
18707,23192,0
18731,23191,0
18746,23204,0
18749,23254,0
18752,23208,0
18766,23221,0
18767,23219,0
18768,23220,0
18772,23225,0
18773,23223,0
18774,23222,0
18776,23227,0
18777,23229,0
18778,23228,0
18779,23231,0
18780,23231,0
18781,23232,0
18782,23232,0
18783,23233,0
18784,23233,0
18785,23240,0
18786,23238,0
18787,23239,0
18788,23241,0
18789,23242,0
18790,23243,0
18791,23246,0
18793,23247,0
18794,23249,0
18795,23248,0
18796,23250,0
18797,23251,0
18798,23252,0
18801,23041,0
18802,23179,0
18820,23271,0
18834,5579,0
18839,4042,0
18841,17530,0
18845,5579,0
18846,5579,0
18849,23273,0
18850,23274,0
18851,23276,0
18852,23273,0
18853,23277,0
18854,5579,0
18856,5579,0
18857,23273,0
18858,23273,0
18859,23274,0
18862,23276,0
18863,23277,0
18864,23276,0
18902,23338,0
18903,23359,0
18904,23359,0
18949,23400,0
18963,23428,0
18964,23429,0
18965,23432,0
18966,23431,0
18967,23430,0
18984,23442,0
18986,23453,0
19004,23468,1
19005,23469,1
19006,23470,1
19007,23471,1
19008,23472,1
19009,23473,1
19010,23474,1
19011,23475,1
19012,23476,1
19013,23477,1
19024,23506,1
19026,11544,0
19027,23508,0
19029,23509,0
19030,23510,0
19036,23514,0
19045,23539,0
19046,23538,0
19054,23530,0
19055,23531,0
19060,23540,0
19061,23541,0
19062,23542,0
19063,18071,0
19066,23567,0
19067,23568,0
19068,23569,0
19141,23595,0
19183,23645,0
19202,23630,0
19203,23634,0
19204,23631,0
19205,23635,0
19206,23656,0
19207,23657,0
19208,23640,0
19209,23641,0
19210,23651,0
19211,23654,0
19212,23655,0
19215,23668,0
19216,23670,0
19217,23671,0
19218,23669,0
19219,23672,0
19220,23673,0
19221,11629,0
19222,11007,0
19223,433,0
19224,1127,0
19225,1131,0
19227,23677,0
19230,23677,0
19231,23677,0
19232,23677,0
19233,23677,0
19234,23677,0
19235,23677,0
19236,23677,0
19258,23678,0
19259,23678,0
19260,23678,0
19261,23678,0
19262,23678,0
19263,23678,0
19264,23678,0
19265,23678,0
19268,23679,0
19269,23679,0
19270,23679,0
19271,23679,0
19272,23679,0
19273,23679,0
19274,23679,0
19275,23679,0
19276,23680,0
19278,23680,0
19279,23680,0
19280,23680,0
19281,23680,0
19282,23680,0
19283,23680,0
19284,23680,0
19299,432,0
19300,1135,0
19301,23692,0
19304,434,0
19305,435,0
19306,1129,0
19307,23696,0
19318,23698,0
19326,23711,0
19327,23713,0
19328,23712,0
19329,23714,0
19330,23715,0
19331,23716,0
19332,23717,0
19333,23718,0
19336,23721,0
19337,23720,0
19339,23723,0
19340,23724,0
19341,23725,0
19342,23726,0
19343,23733,0
19344,23734,0
19345,23780,0
19440,23786,0
19442,23788,0
19444,23805,0
19445,23806,0
19446,23807,0
19447,23808,0
19448,23809,0
19449,23810,0
19450,23811,0
19462,23851,0
19696,24005,0
19697,24006,0
19707,24377,0
19708,24377,0
19709,24377,0
19710,24377,0
19711,24377,0
19712,24377,0
19713,24377,0
19714,24377,0
19715,24377,0
19764,24094,0
19765,24095,0
19766,24096,0
19769,24126,0
19770,24127,0
19771,24128,0
19772,24129,0
19773,24130,0
19776,24142,0
19777,24143,0
19778,24144,0
19779,24145,0
19780,24146,0
19781,24147,0
19782,24149,0
19783,24160,0
19784,24161,0
19785,24162,0
19786,24163,0
19787,24164,0
19788,24165,0
19789,24167,0
19790,24168,0
19813,24289,0
19814,24281,0
19815,24285,0
19816,24280,0
19817,24288,0
19818,24282,0
19819,24290,0
19820,24284,0
19821,24279,0
19850,24194,0
19851,24195,0
19858,24226,0
19860,24227,0
19872,24242,0
19883,24245,0
19902,24252,0
19930,24268,0
19931,24264,0
19932,24264,0
19947,24610,0
19948,24574,0
19949,24661,0
19950,24658,0
19951,24571,0
19952,24498,0
19953,24531,0
19954,24532,0
19955,24542,0
19956,24499,0
19957,24543,0
19958,24546,0
19959,24544,0
19971,24302,0
19974,24325,0
19979,24347,0
19990,24354,0
19991,24352,0
19992,24353,0
19994,24005,0
19995,24005,0
19996,24005,0
19997,24355,0
20000,24358,0
20001,24359,0
20002,24360,0
20004,24361,0
20007,24363,0
20008,24364,0
20011,24369,0
20012,24370,0
20013,24372,0
20014,24373,0
20031,24384,0
20036,24389,0
20040,24400,0
20062,24411,0
20063,24409,0
20064,24410,0
20065,24413,0
20066,24414,0
20067,24412,0
20071,23991,0
20072,23991,0
20074,5007,0
20075,24419,0
20076,24421,0
20077,24422,0
20078,24420,0
20079,24382,0
20080,24417,0
20081,24383,0
20084,8312,0
20130,24427,0
20221,24576,0
20222,24411,0
20223,24409,0
20224,24410,0
20225,24411,0
20226,24409,0
20227,24410,0
20232,24413,0
20234,24414,0
20235,24412,0
20237,24413,0
20243,24414,0
20244,24412,0
20253,19178,0
20254,19200,0
20371,24696,0
20382,24704,0
20387,24706,0
20388,24707,0
20389,24707,0
20390,24707,0
20397,24717,0
20398,24718,0
20399,24719,0
20403,24726,0
20409,24737,0
20410,24733,0
20411,24724,0
20413,24720,0
20414,24741,0
20452,24800,0
20464,24815,0
20475,24828,0
20503,24854,0
20506,24855,0
20507,24856,0
20508,24859,0
20509,24860,0
20510,24861,0
20511,24862,0
20512,24865,0
20516,24869,0
20518,24874,0
20520,27869,0
20525,24884,0
20526,24885,0
20527,24887,0
20528,24888,0
20531,24889,0
20532,24890,0
20533,24891,0
20534,25112,0
20535,24892,0
20540,24895,0
20542,24896,0
20543,24897,0
20544,24898,0
20546,24908,0
20547,24911,0
20548,24909,0
20553,24915,0
20554,24917,0
20555,24916,0
20557,24930,0
20576,24941,0
20604,24973,0
20620,24833,0
20636,24998,0
20651,25018,0
20709,25037,0
20726,25087,0
20727,25088,0
20728,25089,0
20729,25090,0
20730,25091,0
20731,25092,0
20732,25093,0
20733,25094,0
20734,25095,0
20735,25096,0
20736,25097,0
20744,25117,0
20745,25118,0
20746,25119,0
20747,25120,0
20748,25123,0
20749,25122,0
20750,25121,0
20751,25132,0
20752,25133,0
20753,25134,0
20754,25135,0
20755,25136,0
20756,25137,0
20757,25138,0
20758,25132,0
20761,25147,0
20769,25162,0
20834,25247,0
20844,25351,0
20880,24377,0
20905,25465,0
20908,25465,0
21023,25660,0
21025,25658,0
21030,1129,0
21031,1131,0
21033,1131,0
21038,25677,0
21039,25688,0
21041,25720,0
21071,25692,0
21072,25690,0
21099,25705,0
21112,25719,0
21114,25722,0
21115,25746,0
21116,25747,0
21117,25746,0
21118,25747,0
21119,25750,0
21120,25750,0
21136,25783,0
21143,28745,0
21144,25793,0
21151,25804,0
21153,25693,0
21168,25849,0
21171,25851,0
21173,25853,0
21174,25855,0
21176,26656,0
21180,25891,0
21181,25892,0
21212,25860,0
21213,25860,0
21214,25940,0
21215,25990,0
21217,25691,0
21218,25953,0
21219,25955,0
21235,24005,0
21236,24005,0
21238,24005,0
21240,24005,0
21241,24355,0
21254,24869,0
21267,26008,0
21277,26010,0
21279,25978,0
21280,25979,0
21281,25980,0
21282,25981,0
21283,25982,0
21284,25983,0
21285,25984,0
21287,25985,0
21288,25961,0
21289,25962,0
21290,25963,0
21291,25964,0
21292,25965,0
21293,25966,0
21294,25970,0
21295,25971,0
21296,25972,0
21297,25958,0
21298,25959,0
21299,25960,0
21300,25973,0
21301,26532,0
21302,25974,0
21303,25976,0
21304,25967,0
21305,26541,0
21306,25968,0
21307,25969,0
21308,26528,0
21309,26469,0
21321,26054,0
21323,26056,0
21324,26055,0
21325,26067,0
21326,26066,0
21328,26074,0
21358,26088,0
21369,26089,0
21371,26091,0
21473,26166,0
21488,26168,0
21519,26004,0
21536,25823,0
21537,26263,0
21540,26265,0
21546,26276,0
21547,26278,0
21548,26280,0
21552,1129,0
21557,26286,0
21558,26291,0
21559,26292,0
21560,26293,0
21561,26294,0
21562,26295,0
21569,26298,0
21570,26299,0
21571,26304,0
21574,26325,0
21575,26326,0
21576,26327,0
21577,26328,0
21578,26329,0
21579,26391,0
21589,26333,0
21590,26334,0
21591,26335,0
21592,26336,0
21593,26337,0
21595,26338,0
21625,26467,0
21647,26400,0
21670,26480,0
21685,26463,0
21711,26373,0
21713,26374,0
21714,26488,0
21716,26490,0
21717,26516,0
21718,26517,0
21719,26518,0
21720,26519,0
21721,26389,0
21722,26411,0
21723,26413,0
21724,26429,0
21725,26430,0
21726,26431,0
21727,26432,0
21728,26433,0
21729,26434,0
21730,26435,0
21731,26436,0
21732,26437,0
21733,26438,0
21734,26439,0
21735,26440,0
21736,3363,0
21737,26445,0
21738,26444,0
21739,26373,0
21744,26521,0
21745,25823,0
21747,25822,0
21761,26587,0
21762,26588,0
21813,26678,0
21829,26682,0
21833,26681,0
21834,26682,0
21891,26789,0
21922,26846,0
21923,26846,0
21946,27433,0
21960,27708,0
21984,27146,0
21986,27517,0
22020,26792,0
22021,26793,0
22022,27093,0
22023,26743,0
22024,27102,0
22025,27104,0
22026,27105,0
22027,27123,0
22028,27107,0
22029,27108,0
22030,27109,0
22031,27110,0
22032,27111,0
22033,27112,0
22034,27113,0
22035,27114,0
22036,27115,0
22037,27116,0
22038,27117,0
22039,27118,0
22040,27119,0
22041,27120,0
22042,27121,0
22043,27122,0
22046,27738,0
22047,27739,0
22048,27360,0
22049,27184,0
22050,27190,0
22051,27191,0
22052,27201,0
22056,27202,0
22057,27203,0
22114,27241,0
22115,27616,0
22117,27702,0
22119,27704,0
22120,27710,0
22121,27719,0
22122,27716,0
22123,27713,0
22131,27667,0
22132,27667,0
22133,27667,0
22134,27668,0
22135,27668,0
22136,27668,0
22140,27709,0
22141,27703,0
22142,27711,0
22143,27701,0
22144,27715,0
22145,27718,0
22151,17291,0
22173,27706,0
22174,27717,0
22175,27712,0
22176,27700,0
22177,27714,0
22192,27653,0
22193,27652,0
22200,27662,0
22206,27571,0
22209,27591,0
22214,27594,0
22218,27571,0
22219,27592,0
22220,27595,0
22221,27596,0
22222,27593,0
22235,27570,0
22236,27720,0
22237,27723,0
22238,27721,0
22239,27722,0
22259,26899,0
22261,27661,0
22268,27675,0
22283,27664,0
22284,27664,0
22285,27664,0
22286,27665,0
22287,27665,0
22288,27665,0
22289,27666,0
22290,27666,0
22291,27666,0
22292,27669,0
22293,27669,0
22294,27669,0
22295,27670,0
22296,27670,0
22297,27670,0
22298,27671,0
22299,27671,0
22300,27671,0
22307,27726,0
22308,27727,0
22309,27728,0
22310,27729,0
22312,27730,0
22324,1131,0
22388,27833,0
22389,27834,0
22390,27835,0
22392,27838,0
22393,27684,0
22432,7211,0
22485,27922,0
22486,28086,0
22584,3231,0
22585,8375,0
22586,26020,0
22587,26019,0
22588,6476,0
22589,28148,3
22630,28148,3
22631,28148,2
22632,28148,3
22635,28161,0
22636,28163,0
22638,28165,0
22678,28200,0
22682,29432,0
22683,28211,0
22684,28212,0
22685,28214,0
22686,28213,0
22687,28215,0
22692,28228,0
22694,28229,0
22695,28230,0
22696,28231,0
22697,28232,0
22698,28233,0
22703,28245,0
22704,28248,0
22705,28249,0
22726,28324,0
22729,28328,0
22737,28354,0
22739,28286,0
22754,21358,0
22766,28464,0
22767,28465,0
22768,28466,0
22769,28477,0
22770,28476,0
22771,28475,0
22772,28485,0
22773,28484,0
22774,28483,0
22780,28487,0
22781,28505,0
22890,3723,0
