ID,ItemID,ItemAppearanceModifierID,ItemAppearanceID,OrderIndex,TransmogSourceTypeEnum
158419,6331,0,65160,0,0
158420,6333,0,63738,0,0
158421,6334,0,64052,0,0
158422,6335,0,65161,0,0
158423,6336,0,65162,0,0
158424,6337,0,65074,0,0
158425,6340,0,64130,0,0
158426,6341,0,64016,0,0
158427,6350,0,64550,0,0
158428,6360,0,65132,0,0
158429,6363,0,65130,0,0
158430,6364,0,65130,0,0
158431,6365,0,63383,0,0
158432,6366,0,65163,0,0
158433,6367,0,63383,0,0
158434,6378,0,65164,0,0
158435,6379,0,64518,0,0
158436,6380,0,64405,0,0
158437,6381,0,65165,0,0
158438,6382,0,65166,0,0
158439,6383,0,65167,0,0
158440,6384,0,65168,0,0
158441,6385,0,65169,0,0
158442,6386,0,65170,0,0
158443,6387,0,65171,0,0
158444,6388,0,65172,0,0
158445,6389,0,64461,0,0
158446,6392,0,65173,0,0
158447,6393,0,65174,0,0
158448,6394,0,65175,0,0
158449,6395,0,65176,0,0
158450,6396,0,65177,0,0
158451,6397,0,65178,0,0
158452,6398,0,65179,0,0
158453,6399,0,65180,0,0
158454,6400,0,65181,0,0
158455,6402,0,65182,0,0
158456,6403,0,65183,0,0
158457,6404,0,65184,0,0
158458,6405,0,65185,0,0
158459,6406,0,65186,0,0
158460,6407,0,65187,0,0
158461,6408,0,65188,0,0
158462,6409,0,65189,0,0
158463,6410,0,65190,0,0
158464,6411,0,65191,0,0
158465,6412,0,65192,0,0
158466,6413,0,65193,0,0
158467,6415,0,65194,0,0
158468,6416,0,65195,0,0
158469,6417,0,64506,0,0
158470,6418,0,65196,0,0
158471,6419,0,65197,0,0
158472,6420,0,65198,0,0
158473,6421,0,65199,0,0
158474,6422,0,65200,0,0
158475,6423,0,63274,0,0
158476,6424,0,65201,0,0
158477,6425,0,63315,0,0
158478,6426,0,65202,0,0
158479,6427,0,65203,0,0
158480,6428,0,65204,0,0
158481,6429,0,65205,0,0
158482,6430,0,65206,0,0
158483,6431,0,65207,0,0
158484,6432,0,65208,0,0
158485,6433,0,65209,0,0
158486,6434,0,65210,0,0
158487,6447,0,65211,0,0
158488,6448,0,65212,0,0
158489,6449,0,65213,0,0
158490,6459,0,65214,0,0
158491,6460,0,65215,0,0
158492,6461,0,65216,0,0
158493,6465,0,65217,0,0
158494,6466,0,63869,0,0
158495,6467,0,65218,0,0
158496,6468,0,65219,0,0
158497,6469,0,65220,0,0
158498,6472,0,64898,0,0
158499,6473,0,65221,0,0
158500,6477,0,65222,0,0
158501,6478,0,65223,0,0
158502,6480,0,65224,0,0
158503,6481,0,65225,0,0
158504,6482,0,65226,0,0
158505,6502,0,65227,0,0
158506,6503,0,65228,0,0
158507,6504,0,65229,0,0
158508,6505,0,65230,0,0
158509,6506,0,64310,0,0
158510,6507,0,63397,0,0
158511,6508,0,65231,0,0
158512,6509,0,65232,0,0
158513,6510,0,65233,0,0
158514,6511,0,65234,0,0
158515,6512,0,65235,0,0
158516,6513,0,65236,0,0
158517,6514,0,64868,0,0
158518,6515,0,64671,0,0
158519,6517,0,65237,0,0
158520,6518,0,65238,0,0
158521,6519,0,65239,0,0
158522,6520,0,63867,0,0
158523,6521,0,65240,0,0
158524,6523,0,65241,0,0
158525,6524,0,65242,0,0
158526,6525,0,65243,0,0
158527,6526,0,65244,0,0
158528,6527,0,65095,0,0
158529,6528,0,65245,0,0
158530,6531,0,65246,0,0
158531,6536,0,65247,0,0
158532,6537,0,65248,0,0
158533,6538,0,65249,0,0
158534,6539,0,65250,0,0
158535,6540,0,65251,0,0
158536,6541,0,65252,0,0
158537,6542,0,65253,0,0
158538,6543,0,65254,0,0
158539,6545,0,65255,0,0
158540,6546,0,65256,0,0
158541,6547,0,65257,0,0
158542,6548,0,65258,0,0
158543,6549,0,65259,0,0
158544,6550,0,65260,0,0
158545,6551,0,64077,0,0
158546,6552,0,65261,0,0
158547,6553,0,65262,0,0
158548,6554,0,65263,0,0
158549,6555,0,63610,0,0
158550,6556,0,65264,0,0
158551,6557,0,65265,0,0
158552,6558,0,65266,0,0
158553,6559,0,63426,0,0
158554,6560,0,65267,0,0
158555,6561,0,65268,0,0
158556,6562,0,65269,0,0
158557,6563,0,65270,0,0
158558,6564,0,65271,0,0
158559,6565,0,65272,0,0
158560,6566,0,65273,0,0
158561,6567,0,65274,0,0
158562,6568,0,65275,0,0
158563,6569,0,65276,0,0
158564,6570,0,65277,0,0
158565,6571,0,65278,0,0
158566,6572,0,65279,0,0
158567,6573,0,65280,0,0
158568,6574,0,65281,0,0
158569,6575,0,65282,0,0
158570,6576,0,65283,0,0
158571,6577,0,65284,0,0
158572,6578,0,65285,0,0
158573,6579,0,65116,0,0
158574,6580,0,65286,0,0
158575,6581,0,63640,0,0
158576,6582,0,65287,0,0
158577,6583,0,65288,0,0
158578,6584,0,65289,0,0
158579,6585,0,63869,0,0
158580,6586,0,65290,0,0
158581,6587,0,65291,0,0
158582,6588,0,65292,0,0
158583,6590,0,65293,0,0
158584,6591,0,65294,0,0
158585,6592,0,65295,0,0
158586,6593,0,63722,0,0
158587,6594,0,65296,0,0
158588,6595,0,65297,0,0
158589,6596,0,65298,0,0
158590,6597,0,65299,0,0
158591,6598,0,65300,0,0
158592,6599,0,65301,0,0
158593,6600,0,65302,0,0
158594,6601,0,65303,0,0
158595,6602,0,65304,0,0
158596,6603,0,65305,0,0
158597,6604,0,65152,0,0
158598,6605,0,65306,0,0
158599,6606,0,64524,0,0
158600,6607,0,65307,0,0
158601,6608,0,65308,0,0
158602,6609,0,65309,0,0
158603,6610,0,64568,0,0
158604,6611,0,65310,0,0
158605,6612,0,65311,0,0
158606,6613,0,65312,0,0
158607,6614,0,65313,0,0
158608,6615,0,65314,0,0
158609,6616,0,65315,0,0
158610,6617,0,65316,0,0
158611,6618,0,64839,0,0
158612,6622,0,65317,0,0
158613,6627,0,65318,0,0
158614,6628,0,65319,0,0
158615,6629,0,65271,0,0
158616,6630,0,63426,0,0
158617,6631,0,65320,0,0
158618,6632,0,63571,0,0
158619,6633,0,63382,0,0
158620,6641,0,65321,0,0
158621,6642,0,64124,0,0
158622,6651,0,65322,0,0
158623,6653,0,63934,0,0
158624,6654,0,63395,0,0
158625,6659,0,65323,0,0
158626,6660,0,65324,0,0
158627,6664,0,65325,0,0
158628,6665,0,65326,0,0
158629,6666,0,65327,0,0
158630,6667,0,65164,0,0
158631,6668,0,65328,0,0
158632,6670,0,65329,0,0
158633,6671,0,64060,0,0
158634,6675,0,65330,0,0
158635,6676,0,65331,0,0
158636,6677,0,65332,0,0
158637,6679,0,63698,0,0
158638,6680,0,65333,0,0
158639,6681,0,64033,0,0
158640,6682,0,65334,0,0
158641,6685,0,65335,0,0
158642,6686,0,65336,0,0
158643,6687,0,65337,0,0
158644,6688,0,65338,0,0
158645,6689,0,65339,0,0
158646,6690,0,65340,0,0
158647,6691,0,65341,0,0
158648,6692,0,65342,0,0
158649,6694,0,64591,0,0
158650,6696,0,65343,0,0
158651,6697,0,65344,0,0
158652,6709,0,65345,0,0
158653,6713,0,65346,0,0
158654,6719,0,65347,0,0
158655,6720,0,65348,0,0
158656,6721,0,64063,0,0
158657,6722,0,64554,0,0
158658,6725,0,64538,0,0
158659,6726,0,65349,0,0
158660,6727,0,65350,0,0
158661,6729,0,65351,0,0
158662,6730,0,65119,0,0
158663,6731,0,65352,0,0
158664,6732,0,65353,0,0
158665,6733,0,65354,0,0
158666,6737,0,65355,0,0
158667,6738,0,65356,0,0
158668,6739,0,64945,0,0
158669,6740,0,65357,0,0
158670,6741,0,65358,0,0
158671,6742,0,65359,0,0
158672,6744,0,65360,0,0
158673,6745,0,65361,0,0
158674,6746,0,65362,0,0
158675,6747,0,65363,0,0
158676,6751,0,63514,0,0
158677,6752,0,65364,0,0
158678,6773,0,64265,0,0
158679,6774,0,65365,0,0
158680,6780,0,65366,0,0
158681,6784,0,65367,0,0
158682,6786,0,65368,0,0
158683,6787,0,65369,0,0
158684,6788,0,65370,0,0
158685,6789,0,65371,0,0
158686,6791,0,65372,0,0
158687,6792,0,65373,0,0
158688,6793,0,65053,0,0
158689,6794,0,64346,0,0
158690,6795,0,65374,0,0
158691,6796,0,65375,0,0
158692,6797,0,65376,0,0
158693,6798,0,65377,0,0
158694,6801,0,65378,0,0
158695,6802,0,65379,0,0
158696,6803,0,63964,0,0
158697,6804,0,65380,0,0
158698,6806,0,65381,0,0
158699,6828,0,65382,0,0
158700,6829,0,63947,0,0
158701,6830,0,65383,0,0
158702,6831,0,65384,0,0
158703,6832,0,65385,0,0
158704,6833,0,65386,0,0
158705,6834,0,65387,0,0
158706,6835,0,65388,0,0
158707,6836,0,65389,0,0
158708,6886,0,64087,0,0
158709,6896,0,65390,0,0
158710,6898,0,64086,0,0
158711,6900,0,65391,0,0
158712,6901,0,65152,0,0
158713,6902,0,65392,0,0
158714,6903,0,65393,0,0
158715,6904,0,65394,0,0
158716,6905,0,65395,0,0
158717,6906,0,65050,0,0
158718,6907,0,65396,0,0
158719,6908,0,65397,0,0
158720,6909,0,65398,0,0
158721,6910,0,65399,0,0
158722,6911,0,65400,0,0
158723,6946,0,65401,0,0
158724,6953,0,65402,0,0
158725,6966,0,65403,0,0
158726,6967,0,65404,0,0
158727,6968,0,65405,0,0
158728,6969,0,65406,0,0
158729,6970,0,65407,0,0
158730,6971,0,64604,0,0
158731,6972,0,65408,0,0
158732,6973,0,65409,0,0
158733,6974,0,65410,0,0
158734,6975,0,65411,0,0
158735,6976,0,65412,0,0
158736,6977,0,65413,0,0
158737,6978,0,65414,0,0
158738,6979,0,65415,0,0
158739,6980,0,65416,0,0
158740,6981,0,65406,0,0
158741,6982,0,65417,0,0
158742,6983,0,65418,0,0
158743,6984,0,65419,0,0
158744,6985,0,65420,0,0
158745,6998,0,65421,0,0
158746,7000,0,64651,0,0
158747,7001,0,65422,0,0
158748,7002,0,64428,0,0
158749,7003,0,65423,0,0
158750,7004,0,63838,0,0
158751,7005,0,63765,0,0
158752,7026,0,65424,0,0
158753,7027,0,65425,0,0
158754,7046,0,65426,0,0
158755,7047,0,65427,0,0
158756,7048,0,65428,0,0
158757,7049,0,65429,0,0
158758,7050,0,65430,0,0
158759,7051,0,65431,0,0
158760,7052,0,65432,0,0
158761,7053,0,65433,0,0
158762,7054,0,65434,0,0
158763,7055,0,65435,0,0
158764,7056,0,65436,0,0
158765,7057,0,65437,0,0
158766,7058,0,65438,0,0
158767,7059,0,65439,0,0
158768,7060,0,65440,0,0
158769,7061,0,65441,0,0
158770,7062,0,65442,0,0
158771,7063,0,65443,0,0
158772,7064,0,65444,0,0
158773,7065,0,65445,0,0
158774,7066,0,65446,0,0
158775,7094,0,63331,0,0
158776,7095,0,65447,0,0
158777,7106,0,65448,0,0
158778,7107,0,65449,0,0
158779,7108,0,65450,0,0
158780,7109,0,65451,0,0
158781,7110,0,65452,0,0
158782,7111,0,65453,0,0
158783,7112,0,65454,0,0
158784,7113,0,65455,0,0
158785,7115,0,63761,0,0
158786,7116,0,65456,0,0
158787,7117,0,65457,0,0
158788,7118,0,65458,0,0
158789,7120,0,65459,0,0
158790,7129,0,65460,0,0
158791,7130,0,64604,0,0
158792,7132,0,64825,0,0
158793,7133,0,64265,0,0
158794,7166,0,65461,0,0
158795,7167,0,63800,0,0
158796,7169,0,65461,0,0
158797,7170,0,65462,0,0
158798,7171,0,65463,0,0
158799,7187,0,65464,0,0
158800,7188,0,63253,0,0
158801,7189,0,65465,0,0
158802,7229,0,64548,0,0
158803,7230,0,65466,0,0
158804,7248,0,64371,0,0
158805,7276,0,63521,0,0
158806,7277,0,65467,0,0
158807,7280,0,65468,0,0
158808,7281,0,65469,0,0
158809,7282,0,65470,0,0
158810,7283,0,63869,0,0
158811,7284,0,63611,0,0
158812,7285,0,65471,0,0
158813,7297,0,65472,0,0
158814,7298,0,65473,0,0
158815,7299,0,65474,0,0
158816,7326,0,65475,0,0
158817,7327,0,65416,0,0
158818,7328,0,65476,0,0
158819,7329,0,65477,0,0
158820,7330,0,63671,0,0
158821,7331,0,65478,0,0
158822,7332,0,65479,0,0
158823,7334,0,65480,0,0
158824,7335,0,65481,0,0
158825,7336,0,65482,0,0
158826,7344,0,65472,0,0
158827,7348,0,64654,0,0
158828,7349,0,63351,0,0
158829,7350,0,65483,0,0
158830,7351,0,65484,0,0
158831,7352,0,65485,0,0
158832,7353,0,65486,0,0
158833,7354,0,65487,0,0
158834,7355,0,65488,0,0
158835,7356,0,64419,0,0
158836,7357,0,65489,0,0
158837,7358,0,65490,0,0
158838,7359,0,65491,0,0
158839,7366,0,65492,0,0
158840,7367,0,65493,0,0
158841,7368,0,65494,0,0
158842,7369,0,65495,0,0
158843,7370,0,65496,0,0
158844,7373,0,65497,0,0
158845,7374,0,65498,0,0
158846,7375,0,64178,0,0
158847,7377,0,65499,0,0
158848,7378,0,64448,0,0
158849,7386,0,65500,0,0
158850,7387,0,65501,0,0
158851,7390,0,65502,0,0
158852,7391,0,65503,0,0
158853,7406,0,64446,0,0
158854,7407,0,63511,0,0
158855,7408,0,64452,0,0
158856,7409,0,64447,0,0
158857,7410,0,64448,0,0
158858,7411,0,64914,0,0
158859,7412,0,64450,0,0
158860,7413,0,65504,0,0
158861,7414,0,64451,0,0
158862,7415,0,65505,0,0
158863,7416,0,65506,0,0
158864,7417,0,65507,0,0
158865,7418,0,65508,0,0
158866,7419,0,65509,0,0
158867,7420,0,65510,0,0
158868,7421,0,65511,0,0
158869,7422,0,65512,0,0
158870,7423,0,65513,0,0
158871,7424,0,65514,0,0
158872,7429,0,65515,0,0
158873,7430,0,65516,0,0
158874,7431,0,65517,0,0
158875,7432,0,65518,0,0
158876,7433,0,65519,0,0
158877,7434,0,65520,0,0
158878,7435,0,65521,0,0
158879,7436,0,65522,0,0
158880,7437,0,65523,0,0
158881,7438,0,65524,0,0
158882,7439,0,65525,0,0
158883,7440,0,65526,0,0
158884,7441,0,65527,0,0
158885,7443,0,65528,0,0
158886,7444,0,65529,0,0
158887,7445,0,65530,0,0
158888,7446,0,65531,0,0
158889,7447,0,65532,0,0
158890,7448,0,65533,0,0
158891,7454,0,65534,0,0
158892,7455,0,65535,0,0
158893,7456,0,65536,0,0
158894,7457,0,65537,0,0
158895,7458,0,65538,0,0
158896,7459,0,65539,0,0
158897,7460,0,65540,0,0
158898,7461,0,65541,0,0
158899,7462,0,65542,0,0
158900,7463,0,64593,0,0
158901,7465,0,65543,0,0
158902,7468,0,65544,0,0
158903,7469,0,65545,0,0
158904,7470,0,65546,0,0
158905,7471,0,65547,0,0
158906,7472,0,65548,0,0
158907,7473,0,65549,0,0
158908,7474,0,65550,0,0
158909,7475,0,65551,0,0
158910,7476,0,65552,0,0
158911,7477,0,65553,0,0
158912,7478,0,65554,0,0
158913,7479,0,64625,0,0
158914,7480,0,65555,0,0
158915,7481,0,65556,0,0
158916,7482,0,65557,0,0
158917,7483,0,65558,0,0
158918,7484,0,65559,0,0
158919,7485,0,65560,0,0
158920,7486,0,65561,0,0
158921,7487,0,65562,0,0
158922,7488,0,65563,0,0
158923,7489,0,65564,0,0
158924,7490,0,65565,0,0
158925,7491,0,65566,0,0
158926,7492,0,65567,0,0
158927,7493,0,65568,0,0
158928,7494,0,65569,0,0
158929,7495,0,64952,0,0
158930,7496,0,65570,0,0
158931,7507,0,65571,0,0
158932,7508,0,65571,0,0
158933,7509,0,65572,0,0
158934,7510,0,65573,0,0
158935,7511,0,65574,0,0
158936,7512,0,65575,0,0
158937,7513,0,65576,0,0
158938,7514,0,65577,0,0
158939,7515,0,65578,0,0
158940,7517,0,65579,0,0
158941,7518,0,65580,0,0
158942,7519,0,65581,0,0
158943,7520,0,65582,0,0
158944,7521,0,65583,0,0
158945,7522,0,65584,0,0
158946,7523,0,65585,0,0
158947,7524,0,64687,0,0
158948,7525,0,65586,0,0
158949,7526,0,65587,0,0
158950,7527,0,65588,0,0
158951,7528,0,65589,0,0
158952,7529,0,64132,0,0
158953,7530,0,65590,0,0
158954,7531,0,65591,0,0
158955,7532,0,65592,0,0
158956,7533,0,65593,0,0
158957,7534,0,65594,0,0
158958,7535,0,65595,0,0
158959,7536,0,65596,0,0
158960,7537,0,65597,0,0
158961,7538,0,63678,0,0
158962,7539,0,63777,0,0
158963,7540,0,65598,0,0
158964,7541,0,63776,0,0
158965,7542,0,63774,0,0
158966,7543,0,63358,0,0
158967,7544,0,65599,0,0
158968,7545,0,63775,0,0
158969,7546,0,63773,0,0
158970,7554,0,65600,0,0
158971,7555,0,64902,0,0
158972,7556,0,64086,0,0
158973,7557,0,65601,0,0
158974,7558,0,65602,0,0
158975,7559,0,64309,0,0
158976,7606,0,65603,0,0
158977,7607,0,65604,0,0
158978,7608,0,64008,0,0
158979,7609,0,65605,0,0
158980,7610,0,64085,0,0
158981,7611,0,65606,0,0
158982,7612,0,65607,0,0
158983,7677,0,64826,0,0
158984,7682,0,63971,0,0
158985,7683,0,65608,0,0
158986,7684,0,65609,0,0
158987,7685,0,65610,0,0
158988,7687,0,65611,0,0
158989,7688,0,65612,0,0
158990,7689,0,65613,0,0
158991,7690,0,65614,0,0
158992,7691,0,65615,0,0
158993,7706,0,65616,0,0
158994,7707,0,65617,0,0
158995,7708,0,64939,0,0
158996,7709,0,65618,0,0
158997,7710,0,65619,0,0
158998,7711,0,65620,0,0
158999,7712,0,65621,0,0
159000,7713,0,63791,0,0
159001,7714,0,65622,0,0
159002,7717,0,65607,0,0
159003,7718,0,65623,0,0
159004,7719,0,65624,0,0
159005,7720,0,65625,0,0
159006,7721,0,65626,0,0
159007,7723,0,65627,0,0
159008,7724,0,65628,0,0
159009,7726,0,65629,0,0
159010,7727,0,64836,0,0
159011,7728,0,65630,0,0
159012,7729,0,64703,0,0
159013,7730,0,65631,0,0
159014,7736,0,64950,0,0
159015,7738,0,65632,0,0
159016,7739,0,65018,0,0
159017,7747,0,65633,0,0
159018,7749,0,65634,0,0
159019,7750,0,65635,0,0
159020,7751,0,65303,0,0
159021,7752,0,65636,0,0
159022,7753,0,65637,0,0
159023,7754,0,65638,0,0
159024,7755,0,65639,0,0
159025,7756,0,65640,0,0
159026,7757,0,65641,0,0
159027,7758,0,65642,0,0
159028,7759,0,65643,0,0
159029,7760,0,65644,0,0
159030,7761,0,65645,0,0
159031,7786,0,65646,0,0
159032,7787,0,65382,0,0
159033,7826,0,63309,0,0
159034,7913,0,64217,0,0
159035,7914,0,65647,0,0
159036,7915,0,65648,0,0
159037,7916,0,65649,0,0
159038,7917,0,65650,0,0
159039,7918,0,65651,0,0
159040,7919,0,65652,0,0
159041,7920,0,63273,0,0
159042,7921,0,65653,0,0
159043,7922,0,65598,0,0
159044,7924,0,63642,0,0
159045,7925,0,63279,0,0
159046,7926,0,65654,0,0
159047,7927,0,65655,0,0
159048,7928,0,65656,0,0
159049,7929,0,65657,0,0
159050,7930,0,65032,0,0
159051,7931,0,64604,0,0
159052,7932,0,65658,0,0
159053,7933,0,65659,0,0
159054,7934,0,65660,0,0
159055,7935,0,65661,0,0
159056,7936,0,65662,0,0
159057,7937,0,65663,0,0
159058,7938,0,65664,0,0
159059,7939,0,65665,0,0
159060,7940,0,64478,0,0
159061,7941,0,65666,0,0
159062,7942,0,65667,0,0
159063,7943,0,65668,0,0
159064,7944,0,65669,0,0
159065,7945,0,63410,0,0
159066,7946,0,65670,0,0
159067,7947,0,65671,0,0
159068,7948,0,65672,0,0
159069,7949,0,65673,0,0
159070,7950,0,65674,0,0
159071,7951,0,65675,0,0
159072,7952,0,65676,0,0
159073,7953,0,65677,0,0
159074,7954,0,63796,0,0
159075,7955,0,65678,0,0
159076,7956,0,65679,0,0
159077,7957,0,65680,0,0
159078,7958,0,65681,0,0
159079,7959,0,65682,0,0
159080,7960,0,64475,0,0
159081,7961,0,65683,0,0
159082,7963,0,65684,0,0
159083,7996,0,64480,0,0
159084,7997,0,65685,0,0
159085,8006,0,65686,0,0
159086,8067,0,63946,0,0
159087,8068,0,63946,0,0
159088,8069,0,63946,0,0
159089,8071,0,64932,0,0
159090,8080,0,65687,0,0
159091,8081,0,63963,0,0
159092,8082,0,65688,0,0
159093,8083,0,64621,0,0
159094,8084,0,65689,0,0
159095,8085,0,65690,0,0
159096,8086,0,65691,0,0
159097,8088,0,65692,0,0
159098,8089,0,65693,0,0
159099,8090,0,65694,0,0
159100,8091,0,65695,0,0
159101,8092,0,63546,0,0
159102,8093,0,65696,0,0
159103,8094,0,65697,0,0
159104,8106,0,65698,0,0
159105,8107,0,65699,0,0
159106,8108,0,65700,0,0
159107,8109,0,65371,0,0
159108,8110,0,65701,0,0
159109,8111,0,65702,0,0
159110,8112,0,65703,0,0
159111,8113,0,65704,0,0
159112,8114,0,65705,0,0
159113,8115,0,65706,0,0
159114,8116,0,65707,0,0
159115,8117,0,65708,0,0
159116,8118,0,65709,0,0
159117,8119,0,65710,0,0
159118,8120,0,65711,0,0
159119,8121,0,65712,0,0
159120,8122,0,65713,0,0
159121,8123,0,65714,0,0
159122,8124,0,65715,0,0
159123,8125,0,65716,0,0
159124,8126,0,65717,0,0
159125,8127,0,65718,0,0
159126,8128,0,65719,0,0
159127,8129,0,65720,0,0
159128,8130,0,65721,0,0
159129,8131,0,65722,0,0
159130,8132,0,65723,0,0
159131,8133,0,65724,0,0
159132,8134,0,65725,0,0
159133,8135,0,64906,0,0
159134,8137,0,65726,0,0
159135,8138,0,65727,0,0
159136,8139,0,65728,0,0
159137,8140,0,65729,0,0
159138,8141,0,65730,0,0
159139,8142,0,65660,0,0
159140,8143,0,65731,0,0
159141,8144,0,65732,0,0
159142,8156,0,65733,0,0
159143,8157,0,65734,0,0
159144,8158,0,65735,0,0
159145,8159,0,65449,0,0
159146,8160,0,65736,0,0
159147,8161,0,65737,0,0
159148,8162,0,65738,0,0
159149,8163,0,65651,0,0
159150,8174,0,65739,0,0
159151,8175,0,65740,0,0
159152,8176,0,65741,0,0
159153,8177,0,65742,0,0
159154,8178,0,65743,0,0
159155,8179,0,65744,0,0
159156,8180,0,65745,0,0
159157,8181,0,63944,0,0
159158,8182,0,65746,0,0
159159,8183,0,65747,0,0
159160,8184,0,65748,0,0
159161,8185,0,65749,0,0
159162,8186,0,65422,0,0
159163,8187,0,65750,0,0
159164,8188,0,65751,0,0
159165,8189,0,65752,0,0
159166,8190,0,65753,0,0
159167,8191,0,64625,0,0
159168,8192,0,65754,0,0
159169,8193,0,65755,0,0
159170,8194,0,65756,0,0
159171,8195,0,64713,0,0
159172,8196,0,64913,0,0
159173,8197,0,65757,0,0
159174,8198,0,65758,0,0
159175,8199,0,65759,0,0
159176,8200,0,65495,0,0
159177,8201,0,65760,0,0
159178,8202,0,65761,0,0
159179,8203,0,65710,0,0
159180,8204,0,65712,0,0
159181,8205,0,65709,0,0
159182,8206,0,65714,0,0
159183,8207,0,64788,0,0
159184,8208,0,65200,0,0
159185,8209,0,65708,0,0
159186,8210,0,65762,0,0
159187,8211,0,65763,0,0
159188,8212,0,65764,0,0
159189,8213,0,65765,0,0
159190,8214,0,64625,0,0
159191,8215,0,65558,0,0
159192,8216,0,65766,0,0
159193,8223,0,65767,0,0
159194,8224,0,65768,0,0
159195,8225,0,65769,0,0
159196,8226,0,65770,0,0
159197,8245,0,65771,0,0
159198,8246,0,65772,0,0
159199,8247,0,65773,0,0
159200,8248,0,65774,0,0
159201,8249,0,65775,0,0
159202,8250,0,65776,0,0
159203,8251,0,65777,0,0
159204,8252,0,65778,0,0
159205,8253,0,65779,0,0
159206,8254,0,65780,0,0
159207,8255,0,65595,0,0
159208,8256,0,65781,0,0
159209,8257,0,65782,0,0
159210,8258,0,65783,0,0
159211,8259,0,65784,0,0
159212,8260,0,65785,0,0
159213,8261,0,65209,0,0
159214,8262,0,65786,0,0
159215,8263,0,65787,0,0
159216,8264,0,65788,0,0
159217,8265,0,65789,0,0
159218,8266,0,65790,0,0
159219,8267,0,65791,0,0
159220,8268,0,65792,0,0
159221,8269,0,65793,0,0
159222,8270,0,65660,0,0
159223,8271,0,65794,0,0
159224,8272,0,65795,0,0
159225,8273,0,65796,0,0
159226,8274,0,65797,0,0
159227,8275,0,64312,0,0
159228,8276,0,65798,0,0
159229,8277,0,65799,0,0
159230,8278,0,65800,0,0
159231,8279,0,65801,0,0
159232,8280,0,65802,0,0
159233,8281,0,65803,0,0
159234,8282,0,65804,0,0
159235,8283,0,65805,0,0
159236,8284,0,65806,0,0
159237,8285,0,65807,0,0
159238,8286,0,65808,0,0
159239,8287,0,65809,0,0
159240,8288,0,65810,0,0
159241,8289,0,65811,0,0
159242,8290,0,65812,0,0
159243,8291,0,65813,0,0
159244,8292,0,65814,0,0
159245,8293,0,65815,0,0
159246,8294,0,65816,0,0
159247,8295,0,65817,0,0
159248,8296,0,65818,0,0
159249,8297,0,65819,0,0
159250,8298,0,65820,0,0
159251,8299,0,65821,0,0
159252,8300,0,65822,0,0
159253,8301,0,65823,0,0
159254,8302,0,65824,0,0
159255,8303,0,65825,0,0
159256,8304,0,65826,0,0
159257,8305,0,65827,0,0
159258,8306,0,65828,0,0
159259,8307,0,65829,0,0
159260,8308,0,65830,0,0
159261,8309,0,65831,0,0
159262,8310,0,65832,0,0
159263,8311,0,65833,0,0
159264,8312,0,65834,0,0
159265,8313,0,65835,0,0
159266,8314,0,65836,0,0
159267,8315,0,65837,0,0
159268,8316,0,65838,0,0
159269,8317,0,65839,0,0
159270,8318,0,65840,0,0
159271,8319,0,65841,0,0
159272,8320,0,65842,0,0
159273,8345,0,65843,0,0
159274,8346,0,65197,0,0
159275,8347,0,64127,0,0
159276,8348,0,65844,0,0
159277,8349,0,64637,0,0
159278,8367,0,64124,0,0
159279,8624,0,65845,0,0
159280,8625,0,65846,0,0
159281,8626,0,65847,0,0
159282,8708,0,65848,0,0
159283,8746,0,65849,0,0
159284,8747,0,65504,0,0
159285,8748,0,63428,0,0
159286,8749,0,65850,0,0
159287,8750,0,64287,0,0
159288,8751,0,64604,0,0
159289,8752,0,65851,0,0
159290,8753,0,65200,0,0
159291,8754,0,65852,0,0
159292,8755,0,63546,0,0
159293,9042,0,64342,0,0
159294,9239,0,64953,0,0
159295,9285,0,65853,0,0
159296,9286,0,65854,0,0
159297,9287,0,65855,0,0
159298,9288,0,65856,0,0
159299,9289,0,65857,0,0
159300,9290,0,63546,0,0
159301,9291,0,65858,0,0
159302,9292,0,65859,0,0
159303,9359,0,63934,0,0
159304,9366,0,65860,0,0
159305,9372,0,65861,0,0
159306,9375,0,65862,0,0
159307,9376,0,65863,0,0
159308,9377,0,63794,0,0
159309,9378,0,65127,0,0
159310,9379,0,65864,0,0
159311,9381,0,65865,0,0
159312,9382,0,65503,0,0
159313,9383,0,65866,0,0
159314,9384,0,65867,0,0
159315,9385,0,65868,0,0
159316,9386,0,65869,0,0
159317,9387,0,65870,0,0
159318,9388,0,65871,0,0
159319,9389,0,65872,0,0
159320,9390,0,65873,0,0
159321,9391,0,63401,0,0
159322,9392,0,65874,0,0
159323,9393,0,64016,0,0
159324,9394,0,65875,0,0
159325,9395,0,65876,0,0
159326,9396,0,65877,0,0
159327,9397,0,65878,0,0
159328,9398,0,65879,0,0
159329,9399,0,63945,0,0
159330,9400,0,65880,0,0
159331,9401,0,63644,0,0
159332,9402,0,65881,0,0
159333,9403,0,65882,0,0
159334,9404,0,65883,0,0
159335,9405,0,65884,0,0
159336,9406,0,65885,0,0
159337,9407,0,65886,0,0
159338,9408,0,65887,0,0
159339,9409,0,65888,0,0
159340,9410,0,65889,0,0
159341,9411,0,63356,0,0
159342,9412,0,65890,0,0
159343,9413,0,65891,0,0
159344,9414,0,65892,0,0
159345,9415,0,65893,0,0
159346,9416,0,65894,0,0
159347,9418,0,65895,0,0
