"ID","PathID","NodeIndex","ContinentID","LocX","LocY","LocZ","Flags","Delay"
"1962","47","14","1","869","-3380","194","0","0"
"1963","47","15","1","825","-3289","225","0","0"
"1964","47","16","1","775","-3197","219","0","0"
"1965","47","17","1","669","-3167","202","0","0"
"1966","47","18","1","501","-3133","109","0","0"
"2508","47","19","1","306","-3018","120","0","0"
"2509","47","20","1","202","-2824","120","0","0"
"2510","47","21","1","48","-2708","115","0","0"
"2511","47","22","1","-161","-2686","109","0","0"
"2512","47","23","1","-252","-2579","124","0","0"
"2513","47","24","1","-341","-2551","115","0","0"
"9429","47","25","1","-398","-2570","107","0","0"
"9430","47","26","1","-439","-2595","99","0","0"
"2007","50","0","1","2827","-289","108","0","0"
"2008","50","1","1","2831","-284","107","0","0"
"2009","50","2","1","2837","-274","106","0","0"
"2010","50","3","1","2870","-189","121","0","0"
"2011","50","4","1","2867","-85","113","0","0"
"2012","50","5","1","2832","21","107","0","0"
"2013","50","6","1","2816","102","105","0","0"
"2014","50","7","1","2843","164","108","0","0"
"2015","50","8","1","2907","186","107","0","0"
"2016","50","9","1","3021","150","79","0","0"
"2017","50","10","1","3107","222","43","0","0"
"2018","50","11","1","3211","183","32","0","0"
"2019","50","12","1","3302","178","27","0","0"
"2020","50","13","1","3418","250","24","0","0"
"2021","50","14","1","3641","217","18","0","0"
"2022","50","15","1","3776","150","19","0","0"
"2023","50","16","1","3905","36","23","0","0"
"2024","50","17","1","4030","-7","28","0","0"
"2025","50","18","1","4181","59","51","0","0"
"2026","50","19","1","4263","131","53","0","0"
"2027","50","20","1","4348","180","54","0","0"
"2028","50","21","1","4445","242","66","0","0"
"2029","50","22","1","4515","284","65","0","0"
"2030","50","23","1","4666","275","61","0","0"
"2347","50","24","1","4767","226","56","0","0"
"2348","50","25","1","4866","216","53","0","0"
"2364","50","26","1","4905","239","57","0","0"
"2365","50","27","1","4910","338","52","0","0"
"2366","50","28","1","4975","448","34","0","0"
"2367","50","29","1","5071","465","29","0","0"
"2368","50","30","1","5168","518","20","0","0"
"2369","50","31","1","5284","521","23","0","0"
"2370","50","32","1","5600","554","31","0","0"
"2371","50","33","1","5963","577","18","0","0"
"2372","50","34","1","6227","515","27","0","0"
"2373","50","35","1","6311","520","24","0","0"
"2374","50","36","1","6341","556","18","0","0"
"2031","51","0","1","6341","558","17","0","0"
"2032","51","1","1","6341","617","26","0","0"
"2033","51","2","1","6262","653","25","0","0"
"2034","51","3","1","6034","632","25","0","0"
"2035","51","4","1","5198","543","26","0","0"
"2036","51","5","1","4670","720","29","0","0"
"2037","51","6","1","4493","855","32","0","0"
"2038","51","7","1","4362","1103","36","0","0"
"2039","51","8","1","4205","1167","67","0","0"
"2040","51","9","1","4090","930","38","0","0"
"2041","51","10","1","3886","871","18","0","0"
"2042","51","11","1","3786","676","19","0","0"
"2043","51","12","1","3563","620","22","0","0"
"2044","51","13","1","3504","548","18","0","0"
"2045","51","14","1","3444","534","17","0","0"
"2046","51","15","1","3359","580","19","0","0"
"2047","51","16","1","3252","544","20","0","0"
"2048","51","17","1","3182","441","66","0","0"
"2049","51","18","1","3000","495","93","0","0"
"2050","51","19","1","2924","418","111","0","0"
"2051","51","20","1","2852","383","107","0","0"
"2052","51","21","1","2757","413","106","0","0"
"2053","51","22","1","2677","381","99","0","0"
"2054","51","23","1","2602","281","110","0","0"
"2055","51","24","1","2675","220","119","0","0"
"2056","51","25","1","2805","163","120","0","0"
"2057","51","26","1","2829","37","107","0","0"
"2058","51","27","1","2867","-75","112","0","0"
"2351","51","28","1","2869","-168","118","0","0"
"2352","51","29","1","2839","-254","114","0","0"
"2353","51","30","1","2827","-285","110","0","0"
"2059","52","0","1","964","1041","106","0","0"
"2060","52","1","1","978","1052","111","0","0"
"2061","52","2","1","1005","1053","122","0","0"
"2062","52","3","1","1040","1021","144","0","0"
"2063","52","4","1","1023","966","157","0","0"
"2064","52","5","1","958","926","170","0","0"
"2065","52","6","1","929","831","182","0","0"
"2066","52","7","1","930","690","187","0","0"
"2067","52","8","1","877","505","181","0","0"
"2068","52","9","1","756","362","164","0","0"
"2069","52","10","1","543","270","141","0","0"
"2070","52","11","1","350","258","135","0","0"
"2071","52","12","1","200","153","128","0","0"
"2072","52","13","1","105","-66","99","0","0"
"2073","52","14","1","37","-364","78","0","0"
"2074","52","15","1","-51","-603","60","0","0"
"2075","52","16","1","-213","-793","56","0","0"
"2076","52","17","1","-247","-1099","65","0","0"
"2077","52","18","1","-346","-1270","103","0","0"
"2078","52","19","1","-490","-1301","163","0","0"
"2079","52","20","1","-625","-1282","220","0","0"
"2379","52","21","1","-667","-1265","224","0","0"
"6793","52","22","1","-771","-1213","184","0","0"
"6794","52","23","1","-870","-1135","148","0","0"
"6795","52","24","1","-922","-1031","88","0","0"
"6796","52","25","1","-852","-883","92","0","0"
"6797","52","26","1","-775","-801","108","0","0"
"6798","52","27","1","-667","-530","138","0","0"
"6799","52","28","1","-690","-246","175","0","0"
"6800","52","29","1","-804","-90","176","0","0"
"6801","52","30","1","-1064","-11","184","0","0"
"6802","52","31","1","-1174","25","181","0","0"
"9485","52","32","1","-1196","30","179","0","0"
"2080","53","0","1","-1197","30","179","0","0"
"2081","53","1","1","-1200","30","180","0","0"
"2082","53","2","1","-1221","38","183","0","0"
"2083","53","3","1","-1289","64","184","0","0"
"2084","53","4","1","-1335","137","170","0","0"
"2085","53","5","1","-1307","217","154","0","0"
"2086","53","6","1","-1159","208","136","0","0"
"2087","53","7","1","-930","-68","85","0","0"
"2088","53","8","1","-854","-661","32","0","0"
"2089","53","9","1","-983","-841","14","0","0"
"2090","53","10","1","-997","-1063","70","0","0"
"2091","53","11","1","-852","-1186","167","0","0"
"2092","53","12","1","-646","-1261","221","0","0"
"2093","53","13","1","-426","-1177","218","0","0"
"2094","53","14","1","-266","-1099","110","0","0"
"2095","53","15","1","-218","-944","61","0","0"
"2096","53","16","1","-258","-629","95","0","0"
"2097","53","17","1","-94","-344","75","0","0"
"2098","53","18","1","45","-160","59","0","0"
"2099","53","19","1","145","28","83","0","0"
"2486","53","20","1","218","244","98","0","0"
"6810","53","21","1","383","347","126","0","0"
"6811","53","22","1","669","436","137","0","0"
"6812","53","23","1","885","650","158","0","0"
"6813","53","24","1","941","828","161","0","0"
"6814","53","25","1","916","923","145","0","0"
"6815","53","26","1","927","991","122","0","0"
"9517","53","27","1","966","1040","105","0","0"
"2103","54","0","1","-5408","-2416","91","0","0"
"2104","54","1","1","-5415","-2412","95","0","0"
"2105","54","2","1","-5450","-2404","100","0","0"
"2106","54","3","1","-5539","-2306","75","0","0"
"2107","54","4","1","-5381","-2200","75","0","0"
"2108","54","5","1","-5275","-2076","66","0","0"
"2109","54","6","1","-4985","-1987","63","0","0"
"2110","54","7","1","-4852","-1832","75","0","0"
"2111","54","8","1","-4729","-1809","81","0","0"
"2112","54","9","1","-4666","-1836","122","0","0"
"2113","54","10","1","-4533","-1867","102","0","0"
"2114","54","11","1","-4335","-1882","106","0","0"
"2115","54","12","1","-4159","-1899","115","0","0"
"2116","54","13","1","-4072","-1876","126","0","0"
"2117","54","14","1","-3952","-1886","142","0","0"
"2118","54","15","1","-3665","-1899","139","0","0"
"2119","54","16","1","-3328","-1793","133","0","0"
"2120","54","17","1","-3112","-1991","129","0","0"
"2121","54","18","1","-2737","-1953","133","0","0"
"2122","54","19","1","-2544","-1819","134","0","0"
"2123","54","20","1","-2460","-1532","122","0","0"
"2124","54","21","1","-2465","-1299","10","0","0"
"2125","54","22","1","-2425","-1200","0","0","0"
"2126","54","23","1","-2416","-1033","-1","0","0"
"2127","54","24","1","-2402","-831","40","0","0"
"2128","54","25","1","-2396","-615","-1","0","0"
"2129","54","26","1","-2366","-467","18","0","0"
"2130","54","27","1","-2332","-364","37","0","0"
"2131","54","28","1","-2166","-167","29","0","0"
"2132","54","29","1","-1817","93","44","0","0"
"2133","54","30","1","-1440","263","56","0","0"
"2466","54","31","1","-1180","213","138","0","0"
"2467","54","32","1","-1075","135","171","0","0"
"2468","54","33","1","-1101","29","171","0","0"
"2469","54","34","1","-1166","26","180","0","0"
"2470","54","35","1","-1196","30","180","0","0"
"2135","55","0","1","-1198","30","180","0","0"
"2136","55","1","1","-1200","30","181","0","0"
"2137","55","2","1","-1214","34","183","0","0"
"2138","55","3","1","-1263","51","183","0","0"
"2139","55","4","1","-1309","6","164","0","0"
"2140","55","5","1","-1381","-198","69","0","0"
"2141","55","6","1","-1733","-267","6","0","0"
"2142","55","7","1","-1965","-367","9","0","0"
"2143","55","8","1","-2251","-382","35","0","0"
"2144","55","9","1","-2368","-471","29","0","0"
"2145","55","10","1","-2386","-665","4","0","0"
"2146","55","11","1","-2328","-830","8","0","0"
"2147","55","12","1","-2493","-1036","8","0","0"
"2148","55","13","1","-2523","-1303","11","0","0"
"2149","55","14","1","-2460","-1533","123","0","0"
"2150","55","15","1","-2460","-1650","135","0","0"
"2151","55","16","1","-2518","-1787","100","0","0"
"2152","55","17","1","-2737","-1955","106","0","0"
"2153","55","18","1","-2932","-2012","99","0","0"
"2154","55","19","1","-3130","-2048","100","0","0"
"2155","55","20","1","-3425","-2008","112","0","0"
"2156","55","21","1","-3753","-2053","99","0","0"
"2157","55","22","1","-3993","-2038","105","0","0"
"2158","55","23","1","-4134","-1966","100","0","0"
"2457","55","24","1","-4227","-1894","99","0","0"
"2458","55","25","1","-4383","-1890","95","0","0"
"2459","55","26","1","-4523","-1854","102","0","0"
"2460","55","27","1","-4623","-1875","93","0","0"
"2461","55","28","1","-4772","-1978","35","0","0"
"2462","55","29","1","-4864","-2109","28","0","0"
"2463","55","30","1","-5049","-2214","9","0","0"
"2464","55","31","1","-5151","-2281","11","0","0"
"2465","55","32","1","-5208","-2309","92","0","0"
"2487","55","33","1","-5271","-2345","113","0","0"
"3418","55","34","1","-5387","-2401","97","0","0"
"9516","55","35","1","-5407","-2416","94","0","0"
"2181","56","0","1","-3826","-4519","11","0","0"
"2182","56","1","1","-3829","-4522","13","0","0"
"2183","56","2","1","-3888","-4565","20","0","0"
"2184","56","3","1","-3953","-4527","26","0","0"
"2185","56","4","1","-3987","-4430","48","0","0"
"2186","56","5","1","-4028","-3938","115","0","0"
"2187","56","6","1","-3888","-3619","124","0","0"
"2188","56","7","1","-3679","-2878","124","0","0"
"2189","56","8","1","-3653","-2363","127","0","0"
"2190","56","9","1","-4080","-2226","129","0","0"
"2191","56","10","1","-4193","-1907","123","0","0"
"2192","56","11","1","-4401","-1875","118","0","0"
"2193","56","12","1","-4500","-1867","118","0","0"
"2194","56","13","1","-4593","-1792","109","0","0"
"2195","56","14","1","-4633","-1682","55","0","0"
"2196","56","15","1","-4662","-1577","-5","0","0"
"2197","56","16","1","-4647","-1446","-30","0","0"
"2198","56","17","1","-4608","-1315","-28","0","0"
"2199","56","18","1","-4524","-1182","-36","0","0"
"2200","56","19","1","-4512","-1132","-41","0","0"
"2201","56","20","1","-4449","-1109","-33","0","0"
"2202","56","21","1","-4384","-1044","-32","0","0"
"2203","56","22","1","-4365","-966","-32","0","0"
"2259","56","23","1","-4366","-833","-25","0","0"
"2260","56","24","1","-4389","-774","-18","0","0"
"2263","56","25","1","-4440","-761","-18","0","0"
"2264","56","26","1","-4491","-775","-35","0","0"
"2159","57","0","1","-4491","-775","-38","0","0"
"2160","57","1","1","-4492","-778","-37","0","0"
"2161","57","2","1","-4502","-806","-31","0","0"
"2162","57","3","1","-4552","-849","-31","0","0"
"2163","57","4","1","-4677","-931","-33","0","0"
"2164","57","5","1","-4733","-1000","-32","0","0"
"2165","57","6","1","-4740","-1128","-23","0","0"
"2166","57","7","1","-4766","-1199","-34","0","0"
"2167","57","8","1","-4770","-1322","-32","0","0"
"2168","57","9","1","-4866","-1443","-31","0","0"
"2169","57","10","1","-4818","-1595","-21","0","0"
"2170","57","11","1","-4781","-1783","-20","0","0"
"2171","57","12","1","-4602","-1812","105","0","0"
"2172","57","13","1","-4432","-1875","130","0","0"
"2173","57","14","1","-4223","-1909","120","0","0"
"2174","57","15","1","-3952","-2117","132","0","0"
"2175","57","16","1","-3765","-2299","139","0","0"
"2176","57","17","1","-3716","-2458","139","0","0"
"2177","57","18","1","-3694","-2801","124","0","0"
"2178","57","19","1","-3654","-3198","131","0","0"
"2179","57","20","1","-3583","-3472","104","0","0"
"2180","57","21","1","-3512","-3860","62","0","0"
"2254","57","22","1","-3519","-4096","51","0","0"
"2255","57","23","1","-3576","-4240","50","0","0"
"2256","57","24","1","-3793","-4378","61","0","0"
"2257","57","25","1","-3818","-4484","33","0","0"
"2258","57","26","1","-3825","-4516","13","0","0"
"2204","58","0","1","2678","1463","235","0","0"
"2205","58","1","1","2675","1476","236","0","0"
"2206","58","2","1","2670","1501","242","0","0"
"2207","58","3","1","2663","1569","275","0","0"
"2208","58","4","1","2659","1672","328","0","0"
"2209","58","5","1","2703","1743","356","0","0"
"2210","58","6","1","2713","1865","387","0","0"
"2211","58","7","1","2739","2113","275","0","0"
"2212","58","8","1","2812","2248","231","0","0"
"2213","58","9","1","2866","2349","212","0","0"
"2214","58","10","1","2916","2449","156","0","0"
"2215","58","11","1","3099","2463","162","0","0"
"2216","58","12","1","3204","2364","99","0","0"
"2217","58","13","1","3399","2099","91","0","0"
"2218","58","14","1","3521","1758","84","0","0"
"2219","58","15","1","3742","1515","42","0","0"
"2266","58","16","1","4088","1277","15","0","0"
"2267","58","17","1","4592","1137","17","0","0"
"2268","58","18","1","4918","980","11","0","0"
"3608","58","19","1","5394","787","47","0","0"
"3609","58","20","1","6069","572","33","0","0"
"3610","58","21","1","6300","522","26","0","0"
"3611","58","22","1","6341","556","16","0","0"
"2220","59","0","1","6342","558","17","0","0"
"2221","59","1","1","6354","598","27","0","0"
"2222","59","2","1","6315","643","35","0","0"
"2223","59","3","1","6166","638","35","0","0"
"2224","59","4","1","5620","692","11","0","0"
"2225","59","5","1","5072","827","8","0","0"
"2226","59","6","1","4721","911","16","0","0"
"2227","59","7","1","4295","1064","45","0","0"
"2228","59","8","1","4150","1323","30","0","0"
"2229","59","9","1","3881","1562","13","0","0"
"2230","59","10","1","3484","1792","12","0","0"
"2231","59","11","1","3360","2142","52","0","0"
"2232","59","12","1","3204","2342","78","0","0"
"2233","59","13","1","3102","2470","170","0","0"
"2234","59","14","1","2910","2445","161","0","0"
"2235","59","15","1","2868","2338","227","0","0"
"2236","59","16","1","2773","2174","261","0","0"
"2338","59","17","1","2740","1929","368","0","0"
"2339","59","18","1","2729","1865","385","0","0"
"2340","59","19","1","2710","1794","390","0","0"
"2341","59","20","1","2694","1669","383","0","0"
"3576","59","21","1","2659","1606","338","0","0"
"3577","59","22","1","2681","1462","236","0","0"
"3436","82","0","0","-14442","507","28","0","0"
"3437","82","1","0","-14440","513","29","0","0"
"3438","82","2","0","-14419","547","36","0","0"
"3439","82","3","0","-14302","739","74","0","0"
"3440","82","4","0","-14234","779","82","0","0"
"3441","82","5","0","-14134","749","84","0","0"
"3442","82","6","0","-13927","725","66","0","0"
"3443","82","7","0","-13716","725","12","0","0"
"3444","82","8","0","-13581","768","12","0","0"
"3445","82","9","0","-13452","801","12","0","0"
"3446","82","10","0","-13305","797","11","0","0"
"3447","82","11","0","-13246","715","19","0","0"
"3448","82","12","0","-13179","562","5","0","0"
"3449","82","13","0","-13036","543","5","0","0"
"3450","82","14","0","-12925","517","5","0","0"
"3451","82","15","0","-12814","454","5","0","0"
"3452","82","16","0","-12740","357","12","0","0"
"3453","82","17","0","-12641","235","5","0","0"
"3454","82","18","0","-12508","160","5","0","0"
"3455","82","19","0","-12450","118","13","0","0"
"3456","82","20","0","-12426","20","13","0","0"
"3457","82","21","0","-12441","-27","13","0","0"
"3458","82","22","0","-12433","-70","25","0","0"
"3459","82","23","0","-12373","-131","24","0","0"
"3460","82","24","0","-12293","-148","25","0","0"
"3461","82","25","0","-12214","-148","25","0","0"
"3462","82","26","0","-12136","-171","39","0","0"
"3463","82","27","0","-12101","-184","36","0","0"
"3464","82","28","0","-12065","-179","36","0","0"
"3465","82","29","0","-12021","-190","27","0","0"
"3466","82","30","0","-11942","-227","24","0","0"
"3467","82","31","0","-11882","-218","27","0","0"
"3468","82","32","0","-11837","-172","26","0","0"
"3469","82","33","0","-11772","-128","25","0","0"
"3470","82","34","0","-11717","-113","22","0","0"
"3471","82","35","0","-11650","-141","26","0","0"
"3472","82","36","0","-11579","-194","23","0","0"
"3473","82","37","0","-11538","-220","45","0","0"
"3474","82","38","0","-11492","-259","51","0","0"
"3475","82","39","0","-11459","-283","48","0","0"
"3476","82","40","0","-11432","-288","56","0","0"
"3477","82","41","0","-11400","-284","65","0","0"
"3478","82","42","0","-11365","-309","70","0","0"
"3479","82","43","0","-11314","-365","72","0","0"
"3480","82","44","0","-11242","-371","64","0","0"
"3481","82","45","0","-11201","-379","89","0","0"
"3482","82","46","0","-11152","-421","101","0","0"
"3483","82","47","0","-11079","-487","87","0","0"
"3484","82","48","0","-11069","-561","89","0","0"
"3485","82","49","0","-11027","-695","95","0","0"
"3486","82","50","0","-10987","-752","101","0","0"
"3487","82","51","0","-10990","-860","100","0","0"
"3488","82","52","0","-10939","-929","107","0","0"
"3489","82","53","0","-10912","-978","127","0","0"
"3490","82","54","0","-10851","-1090","119","0","0"
"3491","82","55","0","-10691","-1226","112","0","0"
"3492","82","56","0","-10568","-1348","132","0","0"
"3493","82","57","0","-10520","-1465","175","0","0"
"3494","82","58","0","-10478","-1555","152","0","0"
"3495","82","59","0","-10464","-1651","118","0","0"
"3496","82","60","0","-10464","-1710","88","0","0"
"3497","82","61","0","-10451","-1754","96","0","0"
"3498","82","62","0","-10426","-1792","102","0","0"
"3499","82","63","0","-10438","-1842","109","0","0"
"3500","82","64","0","-10419","-1905","130","0","0"
"3501","82","65","0","-10419","-1965","144","0","0"
"3502","82","66","0","-10423","-2000","165","0","0"
"3503","82","67","0","-10435","-2043","170","0","0"
"3504","82","68","0","-10458","-2091","165","0","0"
"3505","82","69","0","-10503","-2120","138","0","0"
"3506","82","70","0","-10548","-2108","114","0","0"
"3507","82","71","0","-10582","-2115","110","0","0"
"3508","82","72","0","-10594","-2149","101","0","0"
"3509","82","73","0","-10587","-2186","101","0","0"
"3510","82","74","0","-10576","-2227","102","0","0"
"3511","82","75","0","-10565","-2266","102","0","0"
"3512","82","76","0","-10555","-2306","96","0","0"
"3513","82","77","0","-10546","-2356","96","0","0"
"3514","82","78","0","-10538","-2399","108","0","0"
"3515","82","79","0","-10529","-2480","82","0","0"
"3516","82","80","0","-10434","-2787","85","0","0"
"3696","82","81","0","-10308","-3017","85","0","0"
"3697","82","82","0","-10167","-3261","87","0","0"
"3698","82","83","0","-10281","-3420","81","0","0"
"3699","82","84","0","-10403","-3413","75","0","0"
"3700","82","85","0","-10420","-3328","49","0","0"
"3701","82","86","0","-10434","-3291","30","0","0"
"3702","82","87","0","-10456","-3280","24","0","0"
"3582","101","0","1","6342","559","17","0","0"
"3583","101","1","1","6347","566","18","0","0"
"3584","101","2","1","6364","606","29","0","0"
"3585","101","3","1","6389","706","60","0","0"
"3586","101","4","1","6566","659","59","0","0"
"3587","101","5","1","6690","542","57","0","0"
"3588","101","6","1","6937","541","72","0","0"
"3589","101","7","1","7122","661","74","0","0"
"3590","101","8","1","7366","716","82","0","0"
"3591","101","9","1","7744","746","87","0","0"
"3592","101","10","1","8059","768","96","0","0"
"3593","101","11","1","8271","824","84","0","0"
"3594","101","12","1","8495","832","58","0","0"
"9073","101","13","1","8595","839","31","0","0"
"9074","101","14","1","8643","840","27","0","0"
"3595","102","0","1","8643","841","25","0","0"
"3596","102","1","1","8635","839","27","0","0"
"3597","102","2","1","8601","833","39","0","0"
"3598","102","3","1","8531","827","63","0","0"
"3599","102","4","1","8359","834","95","0","0"
"3600","102","5","1","7986","864","99","0","0"
"3601","102","6","1","7680","861","108","0","0"
"3602","102","7","1","7301","784","111","0","0"
"3603","102","8","1","7005","719","91","0","0"
"3604","102","9","1","6659","805","84","0","0"
"3605","102","10","1","6518","553","56","0","0"
"3606","102","11","1","6422","484","36","0","0"
"3607","102","12","1","6354","516","26","0","0"
"9447","102","13","1","6340","557","17","0","0"
"3617","121","0","0","-10458","-3279","22","0","0"
"3618","121","1","0","-10456","-3277","22","0","0"
"3619","121","2","0","-10450","-3269","25","0","0"
"3620","121","3","0","-10446","-3257","28","0","0"
"3621","121","4","0","-10461","-3225","36","0","0"
"3622","121","5","0","-10452","-3148","28","0","0"
"3623","121","6","0","-10480","-3108","28","0","0"
"3624","121","7","0","-10486","-3059","28","0","0"
"3625","121","8","0","-10520","-3025","29","0","0"
"3626","121","9","0","-10513","-2967","29","0","0"
"3627","121","10","0","-10520","-2912","29","0","0"
"3628","121","11","0","-10491","-2852","29","0","0"
"3629","121","12","0","-10460","-2774","25","0","0"
"3630","121","13","0","-10399","-2705","29","0","0"
"3631","121","14","0","-10381","-2600","32","0","0"
"3632","121","15","0","-10457","-2582","33","0","0"
"3633","121","16","0","-10511","-2515","54","0","0"
"3634","121","17","0","-10576","-2476","105","0","0"
"3635","121","18","0","-10583","-2413","114","0","0"
"3636","121","19","0","-10564","-2350","100","0","0"
"3637","121","20","0","-10556","-2297","100","0","0"
"3638","121","21","0","-10579","-2229","104","0","0"
"3639","121","22","0","-10595","-2134","110","0","0"
"3640","121","23","0","-10530","-2083","102","0","0"
"3641","121","24","0","-10501","-2041","133","0","0"
"3642","121","25","0","-10542","-1982","159","0","0"
"3643","121","26","0","-10525","-1936","140","0","0"
"3644","121","27","0","-10443","-1905","87","0","0"
"3645","121","28","0","-10419","-1835","131","0","0"
"3646","121","29","0","-10464","-1715","88","0","0"
"3647","121","30","0","-10463","-1632","87","0","0"
"3648","121","31","0","-10429","-1530","133","0","0"
"3649","121","32","0","-10477","-1396","146","0","0"
"3650","121","33","0","-10566","-1341","131","0","0"
"3651","121","34","0","-10689","-1185","95","0","0"
"3652","121","35","0","-10754","-978","141","0","0"
"3653","121","36","0","-10733","-795","127","0","0"
"3654","121","37","0","-10836","-493","119","0","0"
"3655","121","38","0","-10935","-393","113","0","0"
"3656","121","39","0","-11070","-380","112","0","0"
"3657","121","40","0","-11121","-431","75","0","0"
"3658","121","41","0","-11167","-386","54","0","0"
"3659","121","42","0","-11215","-381","54","0","0"
"3660","121","43","0","-11254","-368","62","0","0"
"3661","121","44","0","-11309","-369","72","0","0"
"3662","121","45","0","-11379","-297","70","0","0"
"3663","121","46","0","-11426","-289","58","0","0"
"3664","121","47","0","-11474","-283","45","0","0"
"3665","121","48","0","-11534","-326","43","0","0"
"3666","121","49","0","-11575","-326","46","0","0"
"3667","121","50","0","-11625","-370","27","0","0"
"3668","121","51","0","-11714","-388","28","0","0"
"3669","121","52","0","-11758","-374","25","0","0"
"3670","121","53","0","-11804","-333","19","0","0"
"3671","121","54","0","-11821","-289","20","0","0"
"3672","121","55","0","-11837","-217","24","0","0"
"3673","121","56","0","-11905","-165","22","0","0"
"3674","121","57","0","-11974","-65","20","0","0"
"3675","121","58","0","-11984","11","24","0","0"
"3676","121","59","0","-12000","85","20","0","0"
"3677","121","60","0","-12042","136","26","0","0"
"3678","121","61","0","-12130","146","25","0","0"
"3679","121","62","0","-12180","133","23","0","0"
"3680","121","63","0","-12214","148","24","0","0"
"3681","121","64","0","-12303","160","20","0","0"
"3682","121","65","0","-12425","180","14","0","0"
"3683","121","66","0","-12552","222","14","0","0"
"3684","121","67","0","-12726","342","14","0","0"
"3685","121","68","0","-12835","450","14","0","0"
"3686","121","69","0","-12937","536","14","0","0"
"3687","121","70","0","-13116","544","14","0","0"
"3688","121","71","0","-13177","742","14","0","0"
"3689","121","72","0","-13299","797","14","0","0"
"3690","121","73","0","-13522","776","14","0","0"
"3691","121","74","0","-13800","682","14","0","0"
"3692","121","75","0","-13943","697","14","0","0"
"3693","121","76","0","-14126","655","14","0","0"
"3694","121","77","0","-14249","659","33","0","0"
"3695","121","78","0","-14362","593","35","0","0"
"9471","121","79","0","-14422","536","28","0","0"
"9472","121","80","0","-14447","511","29","0","0"
"3788","141","0","1","139","1325","194","0","0"
"3789","141","1","1","137","1327","195","0","0"
"3790","141","2","1","130","1332","198","0","0"
"3791","141","3","1","108","1351","205","0","0"
"3792","141","4","1","56","1375","197","0","0"
"3793","141","5","1","-23","1369","174","0","0"
"3794","141","6","1","-144","1337","153","0","0"
"3795","141","7","1","-376","1344","145","0","0"
"3796","141","8","1","-515","1402","98","0","0"
"3797","141","9","1","-712","1374","101","0","0"
"3798","141","10","1","-851","1310","115","0","0"
"3799","141","11","1","-1060","1311","102","0","0"
"3800","141","12","1","-1219","1311","107","0","0"
"3801","141","13","1","-1310","1248","113","0","0"
"3802","141","14","1","-1402","1083","106","0","0"
"3803","141","15","1","-1586","942","98","0","0"
"3804","141","16","1","-1766","931","124","0","0"
"3805","141","17","1","-1926","904","144","0","0"
"3806","141","18","1","-2001","870","181","0","0"
"3807","141","19","1","-2082","837","198","0","0"
"3808","141","20","1","-2157","780","195","0","0"
"3809","141","21","1","-2197","720","159","0","0"
"3810","141","22","1","-2207","657","141","0","0"
"3811","141","23","1","-2189","617","146","0","0"
"3812","141","24","1","-2193","583","147","0","0"
"3813","141","25","1","-2219","550","147","0","0"
"3814","141","26","1","-2219","508","153","0","0"
"3815","141","27","1","-2219","427","194","0","0"
"3816","141","28","1","-2228","354","191","0","0"
"3817","141","29","1","-2288","220","99","0","0"
"3818","141","30","1","-2437","138","65","0","0"
"3819","141","31","1","-2568","44","37","0","0"
"3820","141","32","1","-2702","-111","38","0","0"
"3821","141","33","1","-2698","-201","36","0","0"
"3822","141","34","1","-2699","-268","32","0","0"
"3823","141","35","1","-2683","-355","33","0","0"
"3824","141","36","1","-2683","-560","35","0","0"
"3825","141","37","1","-2732","-732","29","0","0"
"3826","141","38","1","-2735","-876","32","0","0"
"3827","141","39","1","-2696","-977","27","0","0"
"3828","141","40","1","-2658","-1147","27","0","0"
"3829","141","41","1","-2571","-1266","31","0","0"
"3830","141","42","1","-2499","-1433","85","0","0"
"3831","141","43","1","-2466","-1590","139","0","0"
"3832","141","44","1","-2540","-1739","151","0","0"
"3833","141","45","1","-2665","-1921","109","0","0"
"3834","141","46","1","-2753","-2041","158","0","0"
"3835","141","47","1","-2911","-2107","113","0","0"
"3836","141","48","1","-3101","-2139","107","0","0"
"3837","141","49","1","-3303","-2230","119","0","0"
"3838","141","50","1","-3447","-2250","107","0","0"
"3839","141","51","1","-3552","-2435","100","0","0"
"3840","141","52","1","-3553","-2581","97","0","0"
"3841","141","53","1","-3578","-2752","81","0","0"
"3842","141","54","1","-3529","-2946","78","0","0"
"3843","141","55","1","-3498","-3126","85","0","0"
"3844","141","56","1","-3377","-3269","83","0","0"
"3845","141","57","1","-3240","-3502","39","0","0"
"3846","141","58","1","-3292","-3713","43","0","0"
"3847","141","59","1","-3441","-3907","26","0","0"
"3848","141","60","1","-3570","-4111","19","0","0"
"3849","141","61","1","-3595","-4234","28","0","0"
"3850","141","62","1","-3663","-4295","14","0","0"
"3851","141","63","1","-3698","-4320","35","0","0"
"3852","141","64","1","-3752","-4372","19","0","0"
"3853","141","65","1","-3800","-4402","19","0","0"
"9412","141","66","1","-3811","-4491","29","0","0"
"9413","141","67","1","-3831","-4521","14","0","0"
"3716","161","0","1","-1767","3263","6","0","0"
"3717","161","1","1","-1771","3265","6","0","0"
"3718","161","2","1","-1823","3271","11","0","0"
"3719","161","3","1","-1906","3151","51","0","0"
"3720","161","4","1","-1918","2926","82","0","0"
"3721","161","5","1","-1847","2637","83","0","0"
"3722","161","6","1","-1895","2380","97","0","0"
"3723","161","7","1","-1809","2086","92","0","0"
"3724","161","8","1","-1868","1797","88","0","0"
"3725","161","9","1","-1794","1564","79","0","0"
