ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID,ParentItemID
98552,0,0,-1,-1,-1,0,9514,0,7678
98553,0,0,-1,-1,-1,0,559,0,8947
98554,0,0,-1,0,0,0,952,0,9160
98555,0,0,-1,0,0,0,952,0,9161
98556,0,2,0,-1,-1,0,16413,0,10797
98557,0,0,-1,-1,-1,0,997,0,9031
98558,0,0,-1,-1,-1,0,997,0,9032
98559,0,0,-1,-1,-1,0,3734,0,8756
98560,0,0,-1,-1,-1,0,11530,0,9302
98561,0,0,-1,-1,-1,0,11532,0,9304
98562,0,1,0,-1,-1,0,17746,0,8197
98563,0,0,-1,0,0,0,946,0,9162
98564,0,0,-1,0,0,0,946,0,9163
98565,0,0,0,-1,-1,0,10679,0,8489
98566,0,0,-1,0,1000,59,1135,0,8077
98567,0,0,-1,0,1000,59,1137,0,8078
98568,0,1,0,-1,-1,0,9140,0,9378
98569,0,0,-1,-1,-1,0,3528,0,3867
98570,0,0,-1,-1,-1,0,3724,0,8840
98571,0,0,-1,-1,-1,0,9155,0,7360
98572,0,0,-1,-1,-1,0,9151,0,7361
98573,0,0,-1,-1,-1,0,9152,0,7362
98574,0,0,-1,-1,-1,0,5307,0,8757
98575,0,0,-1,-1,-1,0,3734,0,8791
98576,0,0,-1,0,0,0,1076,0,8792
98577,0,0,-1,-1,-1,0,3068,0,8857
98578,0,0,-1,1000,-1,0,10344,0,8173
98579,0,0,-1,-1,-1,0,9982,0,7987
98580,0,0,-1,-1,-1,0,10517,0,8409
98581,0,0,0,-1,-1,0,10683,0,8492
98582,0,0,-1,-1,-1,0,14008,0,11141
98583,0,0,-1,0,3000,79,11389,0,9154
98584,0,0,-1,0,0,0,920,0,9085
98585,0,2,0,-1,-1,0,11658,0,9372
98586,0,0,-1,1000,-1,0,10850,0,8546
98587,0,0,-1,0,1000,11,5004,0,7806
98588,0,0,-1,0,1000,11,5004,0,7807
98589,0,0,-1,-1,-1,0,9586,0,7766
98590,0,2,0,-1,-1,0,18206,0,9475
98591,0,0,-1,0,3000,79,11390,0,9155
98592,0,0,-1,0,0,0,952,0,9156
98593,0,0,0,0,3000,330,10788,0,8633
98594,0,0,0,30000,30000,24,133,0,8688
98595,0,0,-1,0,0,0,952,0,9135
98596,0,0,-1,-1,-1,0,1366,0,6516
98597,0,0,-1,-1,-1,0,9219,0,7453
98598,0,0,-1,-1,-1,0,10369,0,8243
98599,0,0,-1,-1,-1,0,13525,0,11098
98600,0,0,-1,-1,-1,0,3067,0,5649
98601,0,0,-1,-1,-1,0,7767,0,6344
98602,0,0,-1,-1,-1,0,10510,0,8385
98603,0,0,-1,-1,-1,0,11510,0,9300
98604,0,0,0,10800000,-1,0,11209,0,8703
98605,0,0,-1,-1,-1,0,3735,0,8774
98606,0,0,0,900000,10000,1141,10578,0,8348
98607,0,0,-1,-1,-1,0,656,0,8914
98608,0,0,-1,0,1000,11,1131,0,8953
98609,0,0,0,-1,-1,0,11654,0,9380
98610,1,2,0,-1,-1,0,11657,0,9380
98611,0,0,0,3600000,0,0,12438,0,9404
98612,0,0,-1,-1,-1,0,9981,0,7988
98613,0,0,-1,-1,-1,0,11009,0,9360
98614,0,0,-1,0,0,0,920,0,9087
98615,0,0,-1,-1,-1,0,962,0,8903
98616,0,0,-1,-1,-1,0,3725,0,8908
98617,0,0,0,-1,-1,0,12709,0,9364
98618,0,0,-1,-1,-1,0,9583,0,7768
98619,0,0,-1,0,3600000,103,10669,0,8412
98620,0,1,0,0,0,0,9417,0,7685
98621,0,2,0,-1,-1,0,16403,0,8224
98622,0,1,0,0,-1,0,7688,0,7513
98623,0,1,0,0,-1,0,7702,0,7514
98624,0,1,0,0,0,0,9342,0,7515
98625,1,0,0,1800000,0,0,9253,0,7515
98626,0,0,-1,1000,-1,0,11542,0,9314
98627,0,0,0,1800000,10000,1141,14537,0,7734
98628,0,0,-1,-1,-1,0,1007,0,8997
98629,0,0,-1,-1,-1,0,3075,0,8859
98630,0,0,-1,-1,-1,0,3724,0,8861
98631,0,0,-1,-1,-1,0,5305,0,8863
98632,0,0,-1,-1,-1,0,3682,0,8864
98633,0,0,-1,-1,-1,0,3737,0,8784
98634,0,0,-1,-1,-1,0,3063,0,8785
98635,0,0,-1,-1,-1,0,792,0,8786
98636,0,0,-1,-1,-1,0,8202,0,6635
98637,0,0,-1,-1,-1,0,8898,0,6636
98638,0,0,-1,0,0,0,946,0,9137
98639,0,0,-1,0,0,0,3731,0,9038
98640,0,0,-1,0,0,0,900,0,9065
98641,0,0,-1,-1,-1,0,844,0,8865
98642,0,0,-1,-1,-1,0,485,0,8866
98643,0,0,-1,-1,-1,0,7324,0,8867
98644,0,0,-1,-1,-1,0,6639,0,8868
98645,0,0,-1,-1,-1,0,1007,0,9026
98646,0,0,-1,-1,-1,0,1007,0,9027
98647,0,0,-1,-1,-1,0,8899,0,6637
98648,0,0,-1,0,-1,0,11340,0,8928
98649,0,0,-1,-1,-1,0,3068,0,8832
98650,0,0,-1,-1,-1,0,3067,0,8833
98651,0,0,-1,-1,-1,0,5305,0,8834
98652,0,0,-1,-1,-1,0,962,0,8777
98653,0,0,-1,-1,-1,0,494,0,8844
98654,0,0,-1,0,0,0,566,0,9074
98655,0,0,-1,0,0,0,924,0,9078
98656,0,0,-1,0,0,0,924,0,9080
98657,0,0,-1,0,0,0,924,0,9082
98658,0,0,-1,0,0,0,924,0,9083
98659,0,0,-1,0,0,0,920,0,9084
98660,0,0,0,-1,-1,0,10675,0,8491
98661,0,0,-1,-1,-1,0,3067,0,8858
98662,0,0,-1,-1,-1,0,3734,0,8765
98663,0,0,-1,-1,-1,0,9274,0,7561
98664,0,0,-1,-1,-1,0,9965,0,7989
98665,0,0,-1,-1,-1,0,9971,0,7990
98666,0,0,0,0,3000,330,10790,0,8630
98667,0,0,-1,-1,-1,0,7956,0,6474
98668,0,0,-1,-1,-1,0,8856,0,7131
98669,0,0,0,3600000,15000,1141,9174,0,7133
98670,0,0,-1,-1,-1,0,8838,0,7114
98671,0,0,-1,-1,-1,0,9594,0,7740
98672,0,0,-1,-1,-1,0,5285,0,8743
98673,0,0,-1,10000,1000,11,8063,0,6522
98674,0,0,-1,-1,-1,0,5291,0,8789
98675,0,0,-1,0,3000,79,11474,0,9264
98676,0,0,0,1000,-1,0,11610,0,9328
98677,0,1,0,-1,-1,0,9415,0,7714
98678,0,0,-1,-1,-1,0,3723,0,8847
98679,0,0,-1,-1,-1,0,3682,0,8848
98680,0,1,0,0,0,0,13669,0,7936
98681,1,0,0,1800000,0,0,9774,0,7936
98682,0,0,-1,60000,0,150,7933,0,6453
98683,0,0,-1,-1,-1,0,7937,0,6454
98684,0,0,-1,-1,-1,0,9584,0,7767
98685,0,1,0,900000,180000,0,9414,0,9470
98686,0,1,0,-1,-1,0,9329,0,7359
98687,0,1,0,-1,-1,0,29633,0,9412
98688,0,0,-1,-1,-1,0,6637,0,8849
98689,0,0,-1,-1,-1,0,6639,0,8850
98690,0,0,0,-1,-1,0,10706,0,8501
98691,0,0,-1,0,1000,11,433,0,6458
98692,0,0,-1,-1,-1,0,3208,0,8758
98693,0,0,-1,-1,-1,0,3734,0,8759
98694,0,0,-1,-1,-1,0,3067,0,8818
98695,0,0,-1,-1,-1,0,3723,0,8819
98696,0,0,-1,-1,-1,0,874,0,8820
98697,0,0,0,0,3000,330,10873,0,8563
98698,0,0,-1,-1,-1,0,997,0,9021
98699,0,0,-1,0,0,0,531,0,9037
98700,0,1,0,-1,-1,0,9416,0,7749
98701,0,0,-1,-1,-1,0,10573,0,8407
98702,0,0,-1,0,0,0,944,0,9171
98703,0,0,-1,0,0,0,944,0,9174
98704,0,0,-1,0,0,0,946,0,9177
98705,0,0,-1,0,0,0,946,0,9178
98706,0,0,-1,0,3000,79,11396,0,9179
98707,0,2,0,-1,-1,0,9632,0,7717
98708,0,0,0,1800000,0,0,9252,0,7507
98709,0,0,-1,-1,-1,0,9812,0,7978
98710,0,0,0,-1,-1,0,3366,0,7146
98711,0,0,-1,-1,-1,0,10014,0,8030
98712,0,1,0,-1,-1,0,7597,0,7927
98713,0,0,-1,-1,-1,0,11547,0,9319
98714,0,0,-1,-1,-1,0,11548,0,9323
98715,0,0,-1,-1,-1,0,10738,0,8444
98716,0,0,-1,-1,-1,0,8088,0,6530
98717,0,0,-1,-1,-1,0,8090,0,6532
98718,0,1,0,-1,-1,0,7597,0,7719
98719,0,0,-1,-1,-1,0,793,0,8764
98720,0,0,-1,-1,-1,0,3684,0,8945
98721,0,0,-1,-1,-1,0,5307,0,8761
98722,0,1,0,-1,-1,0,7709,0,7709
98723,0,1,0,-1,-1,0,9416,0,10018
98724,0,0,-1,-1,-1,0,515,0,1002
98725,0,0,-1,-1,-1,0,9596,0,7742
98726,0,0,-1,-1,-1,0,7263,0,6056
98727,0,0,-1,-1,-1,0,12185,0,10325
98728,0,0,-1,-1,-1,0,12186,0,10326
98729,0,1,0,-1,-1,0,15808,0,10570
98730,0,0,-1,-1,-1,0,5291,0,8787
98731,0,0,0,60000,30000,24,689,0,2012
98732,0,0,0,300000,10000,1141,13278,0,10645
98733,0,0,-1,-1,-1,0,13916,0,11208
98734,0,0,0,1000,-1,0,6658,0,5687
98735,0,0,0,3600000,0,0,13234,0,10721
98736,0,1,0,-1,-1,0,15464,0,10837
98737,0,2,0,-1,-1,0,13519,0,754
98738,0,1,0,0,-1,0,7703,0,10572
98739,0,2,0,-1,-1,0,13049,0,10847
98740,0,0,-1,-1,-1,0,7108,0,5951
98741,0,0,-1,-1,-1,0,7220,0,6041
98742,0,0,-5,-1,-1,0,12851,0,10831
98743,0,1,0,900000,30000,0,7517,0,10795
98744,0,0,-1,-1,-1,0,12171,0,10311
98745,0,1,0,-1,-1,0,9325,0,10023
98746,0,0,-1,0,0,0,3089,0,9072
98747,0,0,-1,0,0,0,3089,0,9073
98748,0,0,-1,0,3000,79,11350,0,8956
98749,0,0,-1,-1,-1,0,886,0,4160
98750,0,0,-1,-1,-1,0,3895,0,4346
98751,0,0,-1,0,0,0,3729,0,4174
98752,0,0,-1,0,0,0,952,0,4184
98753,0,1,0,0,0,38,8324,0,6711
98754,0,0,-1,0,-1,0,8693,0,6951
98755,0,0,0,30000,-1,0,11889,0,9621
98756,1,2,0,-1,-1,0,11791,0,9465
98757,0,0,0,0,3000,330,579,0,5663
98758,0,0,-1,-1,-1,0,13169,0,10858
98759,0,0,-1,-1,-1,0,13621,0,11152
98760,0,0,-1,30000,-1,0,12189,0,10327
98761,0,0,0,-1,-1,0,12304,0,10445
98762,0,0,-1,-1,-1,0,12146,0,10315
98763,0,0,-1,-1,-1,0,12173,0,10317
98764,0,0,-1,-1,-1,0,13883,0,11206
98765,0,1,0,0,0,0,12956,0,10779
98766,0,1,0,-1,-1,0,9139,0,4825
98767,0,0,-1,-1,-1,0,13647,0,11163
98768,0,0,-1,0,0,0,952,0,9157
98769,0,0,0,1800000,0,0,23134,0,10587
98770,0,1,0,-1,-1,0,11789,0,10506
98771,0,0,-1,-1,-1,0,9217,0,7451
98772,0,0,-1,1000,-1,0,14209,0,10792
98773,0,1,0,0,-1,0,13595,0,11263
98774,0,0,-1,1000,-1,0,14210,0,10794
98775,0,0,-1,-1,-1,0,14929,0,11412
98776,0,0,-1,0,1000,11,1131,0,11415
98777,0,0,-3,60000,30000,29,510,0,1533
98778,0,0,-1,-1,-1,0,13656,0,11165
98779,0,0,-1,-1,-1,0,997,0,4286
98780,0,0,-1,-1,-1,0,8371,0,6736
98781,0,1,0,-1,-1,0,8747,0,7052
98782,0,0,-1,-1,-1,0,13565,0,11100
98783,0,0,-1,-1,-1,0,13537,0,11101
98784,0,0,-1,-1,-1,0,12646,0,10602
98785,0,0,-1,-1,-1,0,12142,0,10316
98786,0,0,-1,-1,-1,0,12148,0,10320
98787,0,0,-1,-1,-1,0,15490,0,11683
98788,0,1,0,-1,-1,0,9328,0,10002
98789,0,0,-1,-1,-1,0,6626,0,5695
98790,0,0,-1,1000,-1,0,9903,0,7965
98791,0,0,-1,0,0,0,960,0,5716
98792,0,0,-1,0,60000,24,12421,0,10514
98793,0,0,0,-1,-1,0,13143,0,10757
98794,0,0,-1,0,60000,24,12419,0,10507
98795,0,0,0,-1,-1,0,10709,0,10394
98796,0,0,-1,-1,-1,0,13842,0,11203
98797,0,0,-1,-1,-1,0,3366,0,6207
98798,0,0,-1,0,0,0,3078,0,5712
98799,0,0,-1,-1,500,1951,13739,0,11174
98800,0,0,-1,-1,500,1951,13740,0,11175
98801,0,0,-5,-1,-1,0,12938,0,11582
98802,0,0,0,-1,-1,0,10716,0,10361
98803,0,0,-1,-1,-1,0,12706,0,10644
98804,0,0,-1,-1,-1,0,12802,0,10687
98805,0,0,-1,-1,-1,0,12806,0,10689
98806,0,0,-1,-1,-1,0,12808,0,10690
98807,0,0,-1,0,-1,0,13226,0,10921
98808,0,0,-1,0,-1,0,13227,0,10922
98809,0,0,-1,-1,500,1951,13361,0,10938
98810,0,0,-1,-1,500,1951,13362,0,10939
98811,0,0,-1,0,-1,0,13225,0,10920
98812,0,0,0,45000,-1,0,14247,0,11170
98813,0,0,-1,-1,-1,0,9154,0,7364
98814,0,0,0,300000,-1,0,12346,0,10818
98815,0,0,-1,0,60000,24,13808,0,10830
98816,0,0,-1,0,0,0,946,0,4175
98817,0,0,-1,-1,-1,0,3805,0,4299
98818,0,0,-1,-1,-1,0,5291,0,5151
98819,0,0,-1,-1,-1,0,18974,0,15208
98820,0,0,-1,-1,-1,0,13869,0,11205
98821,0,1,0,-1,-1,0,9346,0,10844
98822,0,1,0,-1,-1,0,13670,0,10845
98823,0,0,0,-1,-1,0,10695,0,10822
98824,0,0,-1,-1,-1,0,13934,0,11224
98825,0,0,0,300000,10000,1141,13183,0,10727
98826,0,0,0,-1,-1,0,12534,0,10515
98827,0,0,0,1800000,-1,0,12438,0,10518
98828,0,0,-1,-1,-1,0,13688,0,11167
98829,0,0,0,300000,-1,0,13978,0,11169
98830,0,0,6,600000,10000,1141,13237,0,10577
98831,0,0,0,1800000,0,0,13141,0,10724
98832,0,0,-1,-1,-1,0,13904,0,11207
98833,0,2,0,-1,-1,0,18075,0,10772
98834,0,0,-1,-1,-1,0,9153,0,7363
98835,0,0,-1,0,-1,0,13219,0,10918
98836,0,2,0,-1,-1,0,18200,0,7753
98837,0,0,-1,0,1000,11,433,0,6361
98838,0,0,-1,0,1000,11,7737,0,11109
98839,0,0,-1,-1,-1,0,10569,0,8401
98840,0,0,0,-1,-1,0,10698,0,8498
98841,0,0,-1,-1,-1,0,13699,0,11166
98842,0,0,-1,-1,-1,0,13691,0,11168
98843,0,0,0,-1,-1,0,12243,0,10398
98844,0,1,0,-1,-1,0,9344,0,10003
98845,0,1,0,-1,-1,0,9345,0,10011
98846,0,1,0,-1,-1,0,9142,0,10624
98847,0,2,0,-1,-1,0,12685,0,10625
98848,0,0,-1,0,1000,11,1129,0,9681
98849,0,0,0,300000,10000,1141,17283,0,13171
98850,0,0,0,-1,-1,0,3366,0,12143
98851,0,1,0,-1,-1,0,14824,0,11363
98852,0,0,-1,-1,-1,0,13465,0,11081
98853,0,0,-1,0,0,0,488,0,9089
98854,0,0,-1,0,0,0,488,0,9090
98855,0,0,0,-1,-1,0,10717,0,10392
98856,0,0,0,-1,-1,0,10688,0,10393
98857,0,0,-1,-1,-1,0,1150,0,8967
98858,0,0,-1,-1,-1,0,3748,0,8968
98859,0,0,-1,-1,-1,0,3085,0,9015
98860,0,0,-1,-1,-1,0,12438,0,10684
98861,0,0,-1,-1,-1,0,3208,0,1335
98862,0,0,-1,-1,500,1951,13498,0,11082
98863,1,1,0,-1,-1,0,7518,0,9625
98864,0,0,-1,-1,-1,0,736,0,4214
98865,0,2,0,-1,-1,0,56,0,9477
98866,0,0,0,60000,0,0,12022,0,10030
98867,0,1,0,-1,-1,0,9414,0,10031
98868,0,0,0,60000,-1,0,11402,0,9189
98869,0,0,-1,0,0,0,561,0,9051
98870,0,0,0,30000,-1,0,11886,0,9618
98871,0,0,-1,-1,-1,0,12199,0,10338
98872,0,0,-1,0,0,0,488,0,9091
98873,0,0,-1,0,0,0,488,0,9092
98874,0,0,-1,0,0,0,946,0,9180
98875,0,2,0,-1,-1,0,16405,0,9478
98876,0,1,0,0,0,0,15807,0,9479
98877,0,0,-1,-1,-1,0,3085,0,9016
98878,0,0,-1,-1,-1,0,656,0,8913
98879,0,0,-1,-1,-1,0,656,0,8916
98880,0,0,0,5000,-1,0,15748,0,12144
98881,0,2,0,-1,-1,0,18089,0,11902
98882,0,0,0,-1,-1,0,15648,0,11903
98883,0,0,-1,-1,-1,0,16447,0,12534
98884,0,0,0,300000,-1,0,1184,0,1544
98885,0,0,-1,0,0,0,900,0,1588
98886,0,0,-1,0,0,0,946,0,9168
98887,0,0,-1,0,0,0,944,0,9170
98888,0,0,-1,300000,60000,24,13241,0,10646
98889,0,0,-1,-1,-1,0,3094,0,8942
98890,0,1,0,-1,-1,0,17868,0,10042
98891,0,2,0,-1,-1,0,16405,0,8190
98892,0,0,-1,0,0,0,3731,0,9039
98893,0,1,0,-1,-1,0,9346,0,12756
98894,0,0,-1,-1,-1,0,15491,0,11682
98895,0,0,-1,-1,-1,0,15118,0,11569
98896,0,0,-1,-1,-1,0,8369,0,6734
98897,0,0,0,30000,-1,0,11887,0,9619
98898,0,0,-1,-1,-1,0,656,0,8921
98899,0,0,2,-1,-1,0,12283,0,10444
98900,0,0,0,-1,-1,0,10714,0,10360
98901,0,0,-1,-1,-1,0,13982,0,11231
98902,0,0,-1,-1,-1,0,14050,0,11243
98903,0,1,0,0,0,0,21363,0,10659
98904,1,1,0,-1,-1,0,21596,0,10659
98905,0,0,-1,0,0,0,534,0,9040
98906,0,1,0,-1,-1,0,9411,0,10032
98907,0,0,-1,600000,120000,4,11392,0,9172
98908,0,0,-1,0,0,0,906,0,9070
98909,0,0,-1,-1,-1,0,6637,0,8885
98910,0,0,-1,-1,-1,0,3075,0,8841
98911,0,0,-1,0,0,0,944,0,9176
98912,0,0,-1,0,0,0,946,0,9181
98913,0,0,-1,-1,-1,0,12345,0,10463
98914,0,0,-1,0,0,0,3089,0,9094
98915,0,1,0,-1,-1,0,12560,0,10542
98916,0,0,-1,0,3000,79,12608,0,10592
98917,0,2,0,-1,-1,0,56,0,10627
98918,0,1,0,-1,-1,0,18079,0,10696
98919,1,0,0,0,0,0,12938,0,10696
98920,0,2,0,-1,-1,0,12686,0,10626
98921,0,1,0,-1,-1,0,9325,0,10028
98922,0,0,-1,-1,-1,0,11009,0,9260
98923,0,0,0,30000,-1,0,11888,0,9620
98924,0,0,0,-1,-1,0,11757,0,9466
98925,0,2,0,-1,-1,0,3742,0,9467
98926,0,0,-1,0,0,0,3089,0,9095
98927,0,0,-1,0,0,0,952,0,9098
98928,0,0,-1,-1,-1,0,3474,0,8933
98929,0,0,-1,-1,-1,0,656,0,8934
98930,0,0,-1,-1,-1,0,997,0,9007
98931,0,1,0,-1,-1,0,21431,0,10510
98932,0,0,-1,-1,-1,0,12253,0,10419
98933,0,1,0,-1,-1,0,29634,0,10567
98934,0,0,-1,-1,-1,0,12253,0,10460
98935,0,0,0,-1,-1,0,12347,0,10464
98936,0,0,-1,0,3600000,103,10692,0,8423
98937,0,0,-1,0,3600000,103,10693,0,8424
98938,0,0,-1,0,0,0,924,0,9079
98939,0,0,-1,-1,-1,0,656,0,8922
98940,0,1,0,10000,-1,0,9778,0,7939
98941,0,2,0,0,-1,0,13534,0,7954
98942,0,2,0,-1,-1,0,9806,0,7961
98943,0,0,-1,0,120000,4,439,0,118
98944,0,0,-1,0,0,0,924,0,9131
98945,0,0,-1,0,0,0,952,0,9132
98946,0,0,-1,0,0,0,952,0,9133
98947,0,0,-1,0,0,0,952,0,9134
98948,0,0,-1,-1,-1,0,997,0,8988
98949,0,0,-1,0,0,0,566,0,9075
98950,0,1,0,-1,-1,0,9415,0,10787
98951,0,0,-1,-1,-1,0,3067,0,8896
98952,0,0,-1,0,0,0,906,0,9066
98953,0,0,-1,0,0,0,906,0,9067
98954,0,0,-1,-1,-1,0,624,0,8966
98955,0,0,-1,0,0,0,924,0,9081
98956,0,0,-1,0,3000,79,11371,0,9088
98957,0,0,-1,-1,-1,0,9781,0,7967
98958,0,0,-1,-1,-1,0,9783,0,7969
98959,0,0,-1,0,0,0,952,0,9096
98960,0,0,-1,0,0,0,952,0,9097
98961,0,2,0,-1,-1,0,11791,0,9485
98962,0,1,0,-1,-1,0,11992,0,9978
98963,0,0,-1,-1,-1,0,3081,0,9005
98964,0,0,-1,1000,-1,0,12176,0,10308
98965,0,0,-1,1000,-1,0,12179,0,10310
98966,0,0,-1,-1,-1,0,964,0,8994
98967,0,0,-1,0,0,0,3089,0,9071
98968,0,0,-1,-1,-1,0,12138,0,10302
98969,0,0,0,1200000,0,0,22641,0,10588
98970,0,0,-1,-1,-1,0,12648,0,10604
98971,0,0,-1,-1,-1,0,12649,0,10605
98972,0,0,-1,-1,-1,0,12650,0,10606
98973,0,0,-1,-1,-1,0,12651,0,10607
98974,0,0,-1,-1,-1,0,12652,0,10608
98975,0,1,0,-1,-1,0,9408,0,9431
98976,0,1,0,-1,-1,0,14794,0,10025
98977,0,1,0,-1,-1,0,7597,0,7937
98978,0,1,0,-1,-1,0,9343,0,10009
98979,0,0,-1,-1,-1,0,12894,0,10713
98980,0,0,0,300000,0,0,13006,0,10716
98981,0,0,-1,-1,-1,0,622,0,1102
98982,0,0,-1,-1,-1,0,12647,0,10603
98983,0,0,-1,0,0,0,541,0,4186
98984,0,1,0,-1,-1,0,14248,0,9434
98985,0,0,-1,0,1000,11,433,0,117
98986,0,0,-1,0,1000,11,6727,0,8526
98987,0,1,0,0,0,0,15874,0,9375
98988,0,0,-1,-1,-1,0,3354,0,9221
98989,0,0,-1,-1,-1,0,3354,0,9222
98990,0,0,3,-1,-1,0,13494,0,9449
98991,0,0,-1,-1,-1,0,368397,0,8938
98992,0,0,-1,-1,-1,0,656,0,8940
98993,0,0,-1,-1,-1,0,3071,0,8976
98994,0,0,-1,-1,-1,0,890,0,8977
98995,0,1,0,-1,-1,0,7706,0,10461
98996,0,0,-1,-1,-1,0,12645,0,10601
98997,0,0,-1,-1,-1,0,9967,0,7991
98998,0,0,-1,0,1000,11,1131,0,8950
98999,0,0,-1,0,3000,79,11349,0,8951
99000,0,0,-1,-1,-1,0,981,0,9194
99001,0,0,-1,-1,-1,0,12149,0,10322
99002,0,0,-1,-1,-1,0,12150,0,10324
99003,0,0,-1,-1,-1,0,890,0,8978
99004,0,0,-1,-1,-1,0,964,0,8996
99005,0,0,-1,0,0,0,900,0,9064
99006,0,0,-1,0,60000,24,4074,0,10719
99007,0,0,-1,0,60000,24,12562,0,10586
99008,0,1,0,-1,-1,0,18074,0,10805
99009,0,1,0,-1,-1,0,9316,0,10020
99010,0,0,-1,-1,-1,0,12684,0,10622
99011,0,2,0,-1,-1,0,13439,0,10623
99012,0,1,0,-1,-1,0,9298,0,10044
99013,0,1,0,-1,-1,0,17993,0,9482
99014,0,1,0,-1,-1,0,9346,0,10021
99015,0,0,-1,-1,-1,0,956,0,9191
99016,0,0,-1,-1,-1,0,1107,0,9192
99017,0,0,-1,0,0,0,924,0,9129
99018,0,0,-1,-1,-1,0,11437,0,9249
99019,0,0,0,-1,-1,0,11438,0,9252
99020,0,0,-1,-1,-1,0,656,0,8943
99021,0,0,-1,-1,-1,0,733,0,1244
99022,0,1,0,-1,-1,0,12418,0,10501
99023,0,1,0,-1,-1,0,14248,0,10502
99024,0,0,0,-1,-1,0,12735,0,10663
99025,0,0,-1,0,3000,79,11403,0,9197
99026,0,2,0,0,-1,0,13532,0,9639
99027,0,1,0,0,0,0,9408,0,9393
99028,0,0,-1,0,1000,59,432,0,9451
99029,0,0,-1,0,-1,0,11338,0,8926
99030,0,0,-1,-1,-1,0,559,0,8929
99031,0,0,-1,-1,-1,0,3695,0,8946
99032,0,0,-1,-1,-1,0,15340,0,11622
99033,0,1,0,-1,-1,0,14799,0,11904
99034,0,1,0,-1,-1,0,15776,0,12062
99035,0,0,-1,0,0,0,906,0,9069
99036,0,2,0,-1,-1,0,16408,0,11121
99037,0,0,-1,-1,-1,0,16674,0,12685
99038,0,1,0,-1,-1,0,21361,0,13179
99039,0,0,-1,-1,-1,0,3734,0,8800
99040,0,0,-1,-1,-1,0,3723,0,8874
99041,0,0,-1,-1,-1,0,656,0,8910
99042,0,0,-1,-1,-1,0,15441,0,11667
99043,0,0,-1,-1,-1,0,15449,0,11673
99044,0,0,-1,-1,-1,0,3456,0,3831
99045,0,0,-1,0,0,0,946,0,9138
99046,0,0,-1,-1,-1,0,16672,0,12683
99047,0,0,-1,-1,-1,0,15936,0,12226
99048,0,0,-1,-1,-1,0,15854,0,12227
99049,0,0,-1,-1,-1,0,15858,0,12229
99050,0,0,-1,0,0,0,946,0,9103
99051,0,2,0,-1,-1,0,10373,0,9425
99052,0,0,-1,0,1000,0,434,0,12238
99053,0,0,-1,-1,-1,0,15908,0,12239
99054,0,0,-1,-1,-1,0,11531,0,9301
99055,0,2,0,-1,-1,0,15494,0,11684
99056,0,1,0,-1,-1,0,9415,0,11685
99057,0,1,0,-1,-1,0,9336,0,11686
99058,0,1,0,-1,-1,0,18076,0,11907
99059,0,0,-1,-1,-1,0,9577,0,7733
99060,0,1,0,-1,-1,0,13669,0,7926
99061,0,2,0,-1,-1,0,19260,0,13148
99062,0,0,0,30000,-1,0,17536,0,13536
99063,0,2,0,-1,-1,0,18214,0,13051
99064,0,0,0,-1,-1,0,15048,0,11825
99065,0,1,0,-1,-1,0,9415,0,11632
99066,0,0,-1,-1,-1,0,16077,0,12350
99067,0,0,-1,-1,-1,0,15297,0,11610
99068,0,0,-1,-1,-1,0,15298,0,11611
99069,0,0,-1,-1,-1,0,15299,0,11612
99070,0,0,-1,-1,-1,0,730,0,9199
99071,0,0,0,1800000,10000,1141,11826,0,9492
99072,0,0,-1,0,3000,79,11405,0,9206
99073,0,2,0,-1,-1,0,16939,0,12802
99074,0,1,0,0,0,0,9346,0,12543
99075,0,1,0,0,0,0,7597,0,12548
99076,0,1,0,-1,-1,0,7598,0,9413
99077,0,0,-1,-1,-1,0,17033,0,12835
99078,0,1,0,-1,-1,0,9141,0,12259
99079,0,1,0,-1,-1,0,17819,0,12105
99080,0,0,-1,-1,-1,0,854,0,8860
99081,0,0,-1,-1,-1,0,3212,0,1332
99082,0,0,-1,-1,-1,0,5307,0,8798
99083,0,0,-1,-1,-1,0,10575,0,8408
99084,0,0,-1,-1,-1,0,15391,0,11643
99085,0,0,-1,0,0,0,946,0,9104
99086,0,0,-1,-1,-1,0,3735,0,8783
99087,0,1,0,0,-1,0,13669,0,11755
99088,0,0,0,-1,-1,0,10680,0,8496
99089,0,1,0,-1,-1,0,13665,0,11931
99090,1,1,0,-1,-1,0,7597,0,11931
99091,2,1,0,-1,-1,0,9336,0,11931
99092,0,0,-1,-1,-1,0,734,0,9190
99093,0,0,0,900000,45000,1141,12766,0,10455
99094,0,0,-1,0,1000,11,1131,0,12763
99095,0,0,-1,-1,-1,0,12460,0,10548
99096,0,0,-1,-1,-1,0,7227,0,6045
99097,0,0,-1,-1,-1,0,6694,0,5774
99098,0,0,-1,1000,-1,0,14227,0,10793
99099,0,0,0,-1,-1,0,15303,0,11613
99100,0,0,-1,0,120000,4,4941,0,4623
99101,0,0,-1,-1,-1,0,5305,0,8855
99102,0,0,-1,-1,-1,0,3075,0,8823
99103,0,0,-1,0,3000,79,11334,0,9187
99104,0,0,0,-1,-1,0,15049,0,11826
99105,0,1,0,-1,-1,0,18031,0,11841
