SpellId,SpellXSpellVisualId
4154,238711
4159,238723
4160,238741
4164,238790
4165,238570
4166,238571
4167,239247
4168,239449
4169,239526
4170,239527
4179,239594
4180,239605
4181,239606
4182,239610
4183,239518
4184,239519
4185,239529
4186,239611
4195,239325
4196,239473
4197,239511
4198,239512
4199,239200
4200,239675
4201,239555
4202,239596
4209,238746
4213,239472
4214,239399
4215,238728
4216,238729
4217,239312
4218,239236
4219,239237
4220,238624
4221,238625
4230,239537
4231,239538
4232,239539
4233,239540
4234,239499
4235,239569
4236,238773
4237,238774
4238,238775
4239,238776
4240,238810
4241,238811
4242,239559
4243,239560
4244,239561
4245,239395
4246,239530
4255,239293
4256,239294
4257,239295
4258,239296
4259,239297
4260,239401
4261,239402
4262,239403
4271,238812
4272,239275
4273,239287
4274,239288
4275,239321
4276,239280
4277,239281
4278,239282
4280,239227
4281,239241
4282,239242
4283,239217
4284,239258
4285,239198
4286,239199
4288,239194
4291,239783
4292,239784
4295,239966
4296,239967
4299,239338
4300,239381
4304,239298
4305,239306
4306,240054
4310,239208
4311,239313
4312,239314
4313,239368
4316,241166
4318,239212
4319,239213
4320,239466
4321,239467
4331,239331
4332,239332
4333,239339
4337,239300
4343,239221
4344,239222
4345,239223
4346,238038
4347,238039
4348,238132
4349,237854
4358,239587
4359,239588
4360,239409
4361,239418
4362,239419
4363,239456
4364,239457
4365,239461
4367,239462
4375,239386
4376,239491
4377,239492
4378,239500
4379,239513
4380,239514
4381,239477
4383,239337
4391,239520
4392,239436
4393,239437
4394,239438
4395,239439
4396,238805
4397,239502
4399,239387
4401,238658
4403,239476
4404,239489
4407,239503
4409,239531
4411,239582
4413,239469
4415,239533
4419,239543
4422,239415
4423,239416
4424,239417
4425,239429
4427,239220
4430,239494
4431,239286
4434,239398
4438,239541
4439,239542
4441,239544
4449,239508
4450,239509
4451,238806
4452,238522
4453,239218
4454,239214
4455,239187
4457,239188
4465,240074
4466,239353
4467,239354
4468,239355
4469,239170
4470,239265
4471,239251
4473,240003
4481,240060
4482,240075
4483,239953
4484,239969
4485,239970
4486,239460
4487,239501
4489,239238
4497,239385
4498,239322
4499,241353
4500,241510
4501,239358
4502,239359
4503,239333
4504,239224
4505,239225
4506,239256
4508,239343
4509,238584
4511,238585
4514,239393
4520,239507
4521,241545
4522,239463
4523,239593
4524,239483
4525,239430
4526,239431
4534,240750
4535,239578
4536,239579
4537,239580
4538,239552
4539,239311
4587,239495
4588,239496
4589,239450
4590,239524
4591,239525
4592,239228
4593,239206
4594,239207
4595,239609
4596,239405
4597,239406
4598,239407
4599,239589
4600,239545
4601,239546
4602,239562
4603,239326
4604,240751
4605,239330
4606,239340
4607,238675
4608,238688
4609,238689
4610,239528
4611,239410
4612,239434
4613,239435
4614,239464
4615,239465
4616,239235
4617,239259
4618,239451
4619,239583
4620,239584
4621,239585
4622,239244
4623,239360
4624,241500
4625,239192
4626,239193
4627,239676
4628,239677
4629,336204
4630,239943
4638,239263
4639,239264
4640,241175
4641,239370
4642,239371
4643,239773
4644,239777
4653,239168
4654,240836
4655,239177
4656,239443
4657,239305
4658,239391
4659,239392
4660,239400
4669,239175
4670,239185
4671,239186
4672,239301
4673,239302
4674,239303
4675,239304
4676,239274
4679,240662
4689,238569
4690,238586
4691,238627
4692,239532
4693,239043
4694,238921
4695,238822
4698,238518
4707,239613
4708,239607
4709,239547
4710,239548
4711,239380
4712,238700
4713,240040
4715,241347
4716,239317
4724,239963
4725,240032
4726,239661
4727,240084
4728,240010
4729,240683
4730,241513
4731,240069
4732,240070
4733,239992
4734,239856
4735,239904
4736,239626
4737,239627
4739,241762
4740,239672
4741,239850
4742,239230
4743,239231
4744,239243
4745,239884
4746,240067
4747,239754
4748,239805
4750,239851
4753,240000
4754,240001
4758,239955
4759,239673
4761,239674
4764,239964
4765,240023
4766,239984
4767,241911
4768,239844
4769,239815
4770,240043
4771,240455
4772,240466
4773,241511
4774,241307
4775,240460
4776,240461
4777,239652
4779,239308
4781,239908
4782,239383
4783,239384
4785,239894
4787,241284
4789,239954
4791,239932
4793,239229
4795,239814
4797,239760
4799,239991
4801,239968
4804,239875
4805,239254
4806,239209
4807,239848
4808,240024
4809,240025
4812,239935
4813,239772
4814,239728
4815,239794
4816,239795
4833,239622
4841,239705
4842,239706
4843,239774
4844,239775
4845,240487
4846,240556
4847,240376
4849,240377
4857,239945
4858,240522
4859,241176
4860,240523
4861,240557
4862,239997
4863,239604
4865,239440
4873,239481
4874,239482
4875,239868
4876,239869
4877,239862
4878,239878
4879,239893
4881,239299
4889,239719
4890,239782
4891,239998
4892,240017
4893,240018
4894,239855
4895,239320
4898,239178
4899,239169
4901,239886
4903,239919
4905,239920
4906,239833
4910,239930
4911,239931
4912,239887
4916,242266
4919,239933
4920,239756
4922,240068
4925,239958
4926,240005
4928,240006
4929,240007
4930,240008
4931,240009
4932,239810
4933,239791
4934,240436
4935,239915
4936,239956
4937,239957
4938,240078
4940,240079
4941,239879
4942,239934
4943,239723
4945,239724
4947,239752
4948,239753
4950,239628
4951,239629
4954,239937
4955,239976
4960,239951
4961,240476
4962,239909
4970,240013
4971,239643
4974,239755
4975,239768
4976,239769
4977,240071
4978,240072
4979,240073
4980,239891
4981,239892
4982,239876
4983,239877
4984,239889
4985,239890
4987,239290
4990,239291
4993,239978
4996,239979
4997,239980
4998,240044
4999,240045
5000,239857
5001,239858
5002,240035
5004,239739
5005,239789
5006,240002
5007,239972
5010,336205
5012,239307
5016,239995
5017,239996
5020,240046
5021,240937
5024,240380
5025,240171
5026,245226
5034,240425
5035,240426
5036,239749
5037,239707
5048,240437
5049,240474
5062,239766
5063,239767
5064,239727
5065,239736
5066,239765
5067,239809
5068,239821
5076,239378
5077,239283
5078,239284
5079,239285
5080,239261
5081,239216
5082,239262
5091,239468
5092,239445
5093,239906
5094,239907
5095,239630
5096,239631
5097,239474
5099,239475
5100,239497
5101,239498
5105,239319
5106,239327
5107,239328
5108,239329
5110,239336
5113,239644
5115,239645
5116,239646
5117,239820
5118,239922
5119,239923
5120,239938
5121,239289
5122,239730
5123,240029
5124,240030
5125,242287
5126,240048
5127,240049
5128,239990
5129,240051
5130,240052
5131,240053
5134,239210
5137,239234
5138,239315
5139,239316
5140,239770
5141,239916
5143,239917
5144,239918
5145,240420
5146,240421
5147,240422
5148,240423
5150,239835
5159,239716
5161,239678
5162,239679
5164,239717
5165,239718
5166,239817
5167,239818
5169,239819
5170,240477
5171,240176
5174,240448
5175,239985
5176,240063
5177,240064
5178,240065
5179,240066
5180,239993
5181,241073
5182,239372
5183,239373
5184,239374
5185,239375
5186,239179
5187,239345
5188,239346
5189,239714
5190,240429
5191,240467
5192,240468
5193,240433
5194,240434
5195,239806
5196,239741
5197,239742
5199,239709
5201,239921
5203,239986
5204,239987
5206,239988
5208,240058
5209,240080
5210,240081
5211,240082
5212,240083
5213,239731
5214,239732
5215,239999
5216,240011
5217,240012
5218,239347
5219,240062
5220,240047
5221,239697
5222,239940
5224,239941
5226,239895
5228,239989
5229,240042
5230,240055
5231,240056
5232,240050
5233,239734
5234,240348
5235,240349
5237,240362
5239,240450
5241,239720
5242,239721
5243,239722
5244,239637
5245,240343
5246,240443
5247,240444
5248,239745
5250,239639
5251,239654
5252,239655
5253,240454
5254,240537
5256,240515
5257,240140
5260,240145
5262,242076
5263,240146
5264,240427
5265,240428
5266,239711
5267,239712
5268,239725
5269,239780
5270,240224
5271,240372
5272,240338
5273,239746
5274,239747
5275,240340
5276,240353
5277,240354
5278,240355
5280,240555
5283,239272
5285,239273
5286,239292
5287,239255
5289,239357
5290,239362
5291,239363
5292,239364
5294,242473
5295,240917
5296,239365
5297,239356
5298,244926
5299,239689
5300,239690
5305,239334
5306,239335
5307,239252
5308,239253
5309,239219
5310,240019
5316,239854
5320,240033
5321,240037
5322,240038
5323,240039
5324,239959
5325,239960
5334,240451
5335,239881
5337,239863
5338,239864
5363,239617
5365,239994
5366,239801
5367,239726
5376,240061
5378,240435
5380,240408
5381,240418
5382,239680
5383,239662
5384,239692
5385,239693
5386,239694
5387,239695
5389,239376
5390,239382
5392,239952
5394,239965
5395,239944
5396,240076
5397,240077
5398,240036
5399,239180
5401,239189
5403,239866
5405,239867
5406,239870
5407,239871
5408,239807
5409,239808
5412,239624
5413,239635
5414,239636
5416,239883
5422,240026
5424,240034
5426,240395
5457,239447
5458,239827
5459,239828
5460,240548
5461,239847
5462,239614
5463,239615
5464,240936
5465,240366
5469,240445
5470,241142
5471,241143
5472,240452
5473,239623
5474,239700
5475,239663
5476,239664
5477,239743
5478,239744
5479,239793
5484,239834
5486,240308
5487,240332
5488,240138
5489,239279
5490,239239
5491,241432
5492,239240
5493,239903
5494,240015
5496,240027
5497,239184
5498,239191
5499,239205
5500,240776
5501,239176
5503,239190
5504,239276
5505,239277
5506,239278
5507,239271
5512,239981
5514,239215
5515,239924
5516,239925
5517,239982
5518,239318
5519,239446
5520,239232
5521,239233
5522,239377
5524,240352
5525,240409
5526,240536
5530,239733
5532,239633
5533,239634
5534,239688
5535,239670
5536,239792
5537,239842
5538,239621
5539,239823
5540,239647
5541,239648
5542,239703
5543,239704
5555,239681
5556,240478
5557,240479
5558,240501
5559,240502
5560,240541
5561,240464
5562,240480
5563,240481
5564,240263
5565,240208
5566,240098
5567,240099
5568,240500
5570,240512
5572,240514
5573,240370
5574,240538
5579,240453
5581,240498
5583,239796
5584,239797
5588,240183
5589,240132
5590,240133
5591,240134
5594,240203
5595,240524
5596,240526
5599,241219
5600,240345
5605,239836
5607,239838
5613,245380
5614,240852
5615,240958
5616,240959
5617,240960
5627,240221
5628,240222
5629,240278
5638,240341
5639,240342
5640,240346
5641,240361
5642,240087
5643,240215
5644,240216
5647,240888
5648,240311
5649,240325
5650,240281
5651,240282
5652,240295
5653,240296
5654,240124
5655,240218
5656,241155
5657,241425
5658,240274
5659,240275
5660,240119
5661,240180
5662,240107
5663,240108
5664,240277
5665,240250
5666,240759
5668,240841
5669,241003
5670,241004
5671,239910
5672,239911
5675,240989
5676,240584
5677,240585
5678,240731
5679,240758
5688,244909
5689,244910
5690,245092
5691,245093
5692,239757
5693,239758
5696,239701
5697,239702
5698,239936
5699,239660
5700,239618
5702,239737
5703,239738
5705,239824
5708,239831
5709,239832
5720,240546
5722,239653
5723,239625
5724,239658
5725,239669
5726,239638
5727,239667
5729,239671
5730,239846
5731,239659
5736,240486
5738,240545
5740,240540
5741,240364
5759,240168
5760,240169
5761,240279
5762,240257
5763,240457
5764,240458
5765,240870
5766,240177
5767,240393
5768,240394
5769,240109
5770,240110
5771,240126
5772,240181
5773,240381
5774,240290
5775,240291
5776,241096
5777,241097
5778,241098
5779,240374
5780,241346
5781,240384
5782,240378
5783,240388
5784,239926
5785,241670
5797,241498
5798,240173
5799,240174
5800,240093
5801,240094
5802,240470
5803,240471
5804,240534
5805,240543
5806,240544
5807,240491
5809,240895
5810,240842
5823,241361
5824,240462
5825,240463
5826,240397
5827,240357
5828,240398
5829,240492
5830,240506
5831,240507
5832,240508
5833,240988
5846,240830
5847,241052
5848,241053
5849,241039
5850,241066
5851,241067
5852,240288
5853,240919
5854,240920
5855,240770
5856,240771
5857,241218
5858,240696
5862,241068
5876,239829
5877,239830
5878,240469
5879,239656
5880,239684
5881,239685
5882,239686
5883,239687
5884,239816
5885,241386
5886,239668
5887,239713
5903,240161
5904,240162
5907,239729
5909,239649
5910,239650
5911,239651
5912,239825
5915,239852
5916,239620
5917,241499
5918,239632
5930,240438
5931,240439
5934,240490
5935,240459
5936,240205
5937,240368
5945,240473
5946,240519
5947,240520
5948,240292
5949,240192
5950,240447
5951,240410
5959,240307
5960,240321
5961,239914
5962,240510
5963,239798
5964,239799
5965,239800
5980,240446
5981,240849
5982,240850
5983,240851
5984,240152
5985,240153
5986,240154
5987,240097
5988,240149
5989,240333
5990,240150
5993,240503
5994,241086
5995,241044
5996,241061
5997,241062
5998,240358
5999,240359
6000,240324
6001,240248
6002,240385
6003,240386
6004,239616
6005,240142
6006,240182
6007,240202
6008,240256
6009,240371
6010,240413
6011,240163
6012,240982
6013,240127
6014,240286
6015,240893
6016,240894
6017,240979
6019,240206
6020,240207
6021,239912
6022,240196
6023,240913
6024,241029
6025,241101
6026,241102
6027,240131
6028,240111
6029,240112
6030,240125
6031,240484
6032,240741
6033,240742
6034,240312
6035,240483
6036,240347
6037,240440
6038,239781
6039,240351
6040,240532
6041,240482
6042,240535
6043,239785
6059,240096
6060,239715
6062,239928
6063,239929
6064,239740
6065,240539
6066,241407
6067,241303
6068,240375
6070,240530
6071,239804
6072,239665
6073,239666
6074,239698
6075,239699
6076,239683
6077,239843
6078,240441
6079,240442
6080,239811
6081,239812
6082,239813
6083,239640
6084,244791
6099,240172
6100,240095
6101,240170
6102,240258
6103,240309
6104,240310
6105,241438
6106,241674
6107,240389
6108,240396
6109,240449
6110,240941
6111,240942
6112,240273
6113,240287
6114,240403
6115,240404
6116,240184
6117,239763
6121,240456
6127,240147
6128,240390
6129,240261
6130,240262
6131,240411
6132,240412
6136,239748
6141,240509
6142,240465
6143,240896
6144,240912
6146,240655
6150,240118
6158,240164
6163,241030
6164,240232
6165,240129
6166,240166
6167,240336
6169,240337
6170,240219
6171,240220
6172,239787
6173,240542
6176,240406
6177,240407
6178,240998
6180,240233
6185,240297
6187,240299
6190,240495
6191,240496
6192,240516
6193,240517
6196,241835
6197,240518
6198,240966
6199,240367
6201,240511
6202,240552
6203,240553
6204,240525
6205,240858
6206,240634
6210,240914
6211,241695
6212,240915
6213,240732
6214,240744
6215,241033
6216,241034
6217,240972
6218,240973
6219,240217
6220,240225
6221,240122
6222,240123
6223,240883
6224,240884
6225,240878
6226,240879
6227,240891
6228,240892
6229,240984
6231,240992
6232,240889
6233,240890
6234,240839
6235,240840
6236,240139
6237,239759
6238,240488
6239,240528
6240,240529
6245,240493
6246,240494
6247,240504
6249,240505
6250,240365
6252,239839
6253,239840
6254,239841
6255,239762
6257,239448
6262,239641
6263,239642
6264,240223
6266,240531
6268,239802
6270,239803
6271,240085
6272,239896
6273,239897
6274,239898
6275,239845
6278,239776
6280,240780
6281,240213
6282,240214
6283,240313
6284,240113
6285,241009
6286,241010
6287,241076
6288,240838
6289,240228
6290,240848
6291,240975
6292,240987
6293,240204
6294,240210
6295,240211
6296,240635
6297,240636
6298,240871
6304,240259
6305,240334
6306,240100
6307,240306
6311,240226
6312,240227
6313,240571
6314,240572
6315,240814
6316,240790
6317,240659
6318,240940
6319,241870
6320,241008
6321,240603
6322,240620
6323,240574
6324,240559
6325,240560
6327,240561
6328,240653
6329,240654
6330,240990
6331,240235
6332,241022
6333,241007
6334,241060
6335,241074
6336,241177
6337,241075
6338,241079
6339,240760
6340,240599
6341,240671
6342,240621
6343,240970
6345,240983
6346,240637
6347,240805
6348,240566
6349,240567
6350,241023
6351,241024
6352,241025
6353,241026
6354,241027
6355,240996
6357,240997
6358,240872
6359,240873
6360,241045
6362,241047
6363,240672
6364,240826
6365,240694
6366,241041
6371,240629
6372,240699
6375,241057
6377,241070
6379,241072
6380,240589
6381,240590
6383,240902
6384,240158
6385,240159
6386,241108
6390,240695
6391,240708
6392,240586
6393,240587
6394,240658
6395,240802
6400,240624
6401,240625
6402,240651
6403,240652
6405,240903
6408,240416
6409,240927
6410,241853
6411,241879
6412,241865
6413,241421
6414,241422
6415,241302
6416,241713
6417,241516
6418,241441
6419,241442
6421,241451
6422,241483
6423,240739
6424,241475
6425,241517
6426,241205
6427,240935
6428,242036
6429,241987
6430,241988
6431,241989
6432,242001
6433,240612
6434,240690
6435,240691
6441,240861
6442,240862
6443,240863
6444,240533
6445,240369
6446,240249
6447,240304
6448,240317
6449,240993
6450,240994
6451,241613
6452,241614
6453,241020
6454,241040
6455,241054
6456,241005
6457,240242
6458,240243
6459,240244
6460,240245
6461,240260
6463,241522
6465,240875
6466,240684
6468,240639
6469,240965
6470,240948
6471,240322
6472,240373
6473,240335
6474,240121
6476,240237
6477,240238
6478,240239
6480,240240
6481,240301
6482,240302
6483,240303
6484,240117
6485,240843
6487,240844
6490,240088
6492,240114
6493,240115
6494,240116
6495,240430
6496,240431
6497,240326
6499,240178
6500,240143
6501,240144
6502,240246
6503,240399
6504,240400
6505,240968
6507,241051
6510,240977
6511,240978
6512,240986
6513,241000
6517,240565
6518,240677
6519,240678
6520,240772
6521,240773
6522,240828
6524,240829
6527,240799
6528,240767
6529,240656
6530,240720
6531,240686
6533,241615
6534,240687
6535,240705
6537,241019
6538,240885
6539,240886
6540,240724
6543,240582
6545,240689
6546,240401
6547,240669
6548,240615
6549,240676
6550,240089
6551,240090
6552,240807
6553,245202
6554,240157
6556,240723
6558,241495
6559,241323
6560,241338
6563,240580
6565,241675
6567,240701
6569,240617
6571,240650
6572,240667
6573,240748
6574,241846
6575,240749
6576,240788
6577,240789
6579,240688
6580,240160
6582,241092
6583,240600
6584,241339
6587,241746
6589,241763
6595,240627
6605,241460
6606,241476
6607,241477
6609,241411
6610,240734
6611,240736
6612,240665
6613,240666
6614,240568
6615,240607
6617,245549
6618,241312
6619,240608
6620,240609
6621,241330
6622,241331
6623,241390
6624,241391
6625,241017
6626,240709
6627,240710
6630,240626
6631,241452
6632,241462
6634,241640
6635,241641
6636,241437
6637,241501
6638,241502
6639,240692
6641,240707
6642,240632
6643,240633
6644,240821
6647,240930
6648,240931
6650,240947
6651,240715
6652,241493
6653,240120
6654,240136
6655,240199
6656,240251
6657,240264
6658,240265
6659,240266
6661,240729
6662,240730
6664,241084
6666,241085
6667,240601
6668,240602
6671,240906
6672,240907
6673,240908
6674,240698
6677,241082
6681,240860
6685,240293
6686,240294
6687,240271
6688,240550
6689,240551
6690,241035
6691,241036
6692,241037
6693,241038
6694,240236
6695,240267
6696,240314
6700,240834
6701,240757
6702,241099
6703,240854
6704,240855
6705,240856
6706,240857
6707,241055
6708,241056
6709,240944
6711,240945
6712,240247
6713,240193
6714,240194
6716,240195
6717,240911
6719,240859
6724,240967
6725,336206
6726,240276
6727,240318
6728,240319
6730,240320
6733,240130
6734,240845
6735,240846
6736,240101
6737,240102
6741,240104
6742,240105
6743,240825
6744,240562
6745,240563
6746,240564
6749,240660
6751,240817
6753,240818
6754,240819
6755,240588
6756,240794
6757,240795
6758,240796
6759,240797
6760,240785
6761,240962
6762,240963
6763,240964
6764,240969
6765,241048
6766,241049
6767,240803
6768,240808
6769,240605
6770,240630
6771,240631
6772,240622
6773,240623
6774,240718
6775,240719
6777,240922
6778,240923
6779,240924
6780,240925
6781,240926
6782,240598
6783,240642
6784,240728
6785,240613
6786,240614
6787,241905
6789,240809
6790,240810
6791,240822
6792,240823
6793,241050
6794,241063
6795,240999
6796,245338
6798,241109
6799,241110
6800,241111
6801,241112
6802,240638
6803,240951
6805,240953
6806,240954
6807,241221
6808,241848
6809,241077
6810,240577
6811,240578
6812,240579
6813,241089
6814,241090
6816,241091
6817,240592
6818,240583
6819,240402
6844,240685
6864,240740
6866,240706
6869,241080
6870,241081
6873,241013
6894,241014
6896,241018
6897,240657
6898,240693
6899,240570
6902,240832
6903,240831
6905,240866
6907,240867
6909,240938
6910,240939
6913,240961
6917,242035
6918,241408
6920,241409
6921,241780
6922,241488
6923,241489
6924,241211
6925,241212
6927,241453
6940,240289
6941,240868
6942,240880
6945,240881
6946,240212
6949,240201
6950,240955
6951,240874
6954,241105
6957,240186
6958,240234
6960,241100
6965,240882
6970,241313
6973,240315
6974,240316
6978,240800
6979,240755
6980,240756
6981,240593
6982,240640
6983,240946
6984,241011
6985,241397
6986,240268
6987,240269
6991,240323
6992,240339
6993,240086
6995,240909
6997,241032
6999,240151
7001,240328
7020,240329
7023,240175
7030,241378
7031,241389
7032,241178
7035,240763
7036,240764
7054,241781
7057,240786
7067,240787
7068,240804
7069,240824
7072,240646
7074,240645
7076,240647
7077,240648
7078,240649
7079,240791
7081,240798
7082,240752
7083,240792
7084,240905
7090,241416
7092,241417
7093,240091
7098,241088
7099,241064
7101,241065
7102,241449
7103,241450
7104,241396
7106,240628
7107,240643
7108,240604
7109,240712
7120,240713
7121,240714
7122,241078
7124,240661
7125,241001
7126,241002
7127,240569
7128,240765
7129,240974
7130,241028
7132,240417
7133,241093
7134,241094
7135,241095
7136,240591
7137,240801
7139,241349
7140,241381
7141,241643
7143,240733
7144,241394
7145,241107
7146,241015
7147,241016
7148,241069
7149,240155
7150,240156
7151,240663
7152,240679
7153,240680
7154,241458
7155,241459
7156,241508
7157,241515
7159,240916
7160,241659
7162,245337
7164,240735
7165,241059
7178,240743
7179,240711
7180,240725
7181,240726
7182,240727
7183,240774
7199,241796
7201,241761
7207,240929
7208,241527
7209,241528
7210,241329
7211,241473
7212,241474
7213,241514
7214,241182
7216,240778
7218,241472
7220,241399
7221,241410
7222,241448
7223,240980
7224,240995
7225,241006
7226,240956
7227,240957
7228,240255
7229,240197
7230,240198
7231,240200
7232,240128
7233,240745
7234,240681
7235,241106
7236,240280
7237,240485
7238,240499
7239,240327
7240,240300
7241,240827
7242,241849
7243,241936
7244,240594
7245,240595
7246,240596
7247,240833
7248,241937
7249,241938
7250,241021
7251,240283
7252,240284
7253,240285
7254,240187
7255,240188
7256,240189
7257,240190
7258,240191
7259,240910
7260,239913
7261,240754
7262,240793
7263,240573
7264,240864
7265,242227
7267,240865
7268,240768
7269,240769
7270,240784
7272,241745
7277,241350
7278,241626
7279,241677
7280,241642
7285,241698
7288,241728
7289,241696
7290,241419
7291,240738
7294,240575
7295,240576
7296,240610
7297,240611
7300,241083
7301,240820
7302,241311
7320,241337
7321,241126
7322,241999
7323,241127
7324,241159
7326,241295
7327,241296
7328,241144
7329,241286
7330,241287
7331,241291
7342,240644
7344,240717
7355,241304
7357,241946
7359,241883
7361,242038
7364,241162
7365,241257
7366,241195
7367,241262
7369,241820
7370,241821
7371,241306
7372,241931
7373,241194
7374,241577
7375,241578
7378,241990
7379,241430
7380,240619
7382,240668
7383,241440
7384,240703
7385,240704
7386,237485
7389,237518
7393,237654
7394,241395
7395,241199
7396,241954
7398,241457
7399,241226
7400,241456
7401,241227
7402,241269
7403,241270
7404,241140
7405,242043
7406,242044
7407,241272
7408,241292
7409,241293
7414,241858
7415,241871
7416,241872
7418,241852
7420,241400
7421,241133
7422,241134
7426,241838
7428,241464
7429,241484
7430,241122
7431,241259
7434,242540
7436,242541
7437,241972
7439,241795
7441,241860
7443,242374
7444,241859
7448,241351
7449,241352
7451,240721
7454,241656
7457,241657
7459,241418
7461,241658
7462,240737
7481,241305
7483,241379
7484,241380
7485,241444
7487,241114
7488,241128
7489,241129
7585,241496
7586,241676
7587,241726
7588,241229
7620,241401
7621,241320
7623,241322
7624,241123
7626,241321
7627,241154
7629,241124
7630,241497
7631,241147
7632,241200
7633,241201
7635,241358
7636,241359
7637,241357
7638,241360
7639,241308
7640,241156
7641,241157
7642,241163
7643,241164
7644,241485
7645,241280
7646,242193
7647,241281
7648,241141
7649,241275
7650,241183
7651,241415
7652,241426
7653,241427
7655,241920
7656,241668
7657,241669
7658,241725
7659,241811
7660,241875
7661,241951
7662,241965
7663,241966
7664,241967
7665,242339
7666,242340
7667,242341
7669,241503
7670,241504
7673,241398
7713,241348
7728,241710
7729,240761
7731,241447
7732,241375
7733,241376
7734,241377
7736,241368
7737,241420
7739,241616
7741,241839
7742,241840
7743,241841
7744,241455
7745,241145
7746,241146
7748,241392
7749,241393
7750,241861
7751,241877
7752,241788
7753,241738
7754,241739
7755,241740
7756,241216
7757,241207
7758,241974
7759,242161
7760,242162
7761,241213
7762,241263
7763,241250
7764,241273
7765,245425
7766,241809
7767,242241
7769,241815
7770,241465
7771,241466
7772,241487
7776,241139
7777,241939
7779,241794
7782,241952
7783,241372
7786,241179
7787,241253
7788,241196
7789,240934
7791,241266
7793,241130
7794,245616
7795,241325
7796,241165
7797,241217
7798,241837
7799,241240
7800,241241
7801,241242
7802,241243
7803,241482
7804,241191
7805,241198
7806,245437
7807,245184
7808,242680
7809,245263
7810,245128
7811,243435
7812,245232
7813,245452
7814,245297
7815,245298
7816,241486
7817,241336
7818,240702
7819,241412
7820,241423
7821,241461
7827,241964
7828,241671
7829,241672
7830,241843
7831,241844
7832,241845
7833,241884
7834,241885
7835,241886
7836,242013
7837,242014
7838,241823
7839,241824
7840,241930
7841,241374
7842,241434
7844,241299
7845,241300
7846,241319
7853,241712
7854,241494
7855,241490
7856,241491
7857,241492
7858,241301
7859,241315
7860,241436
7861,241470
7862,241471
7863,241382
7864,241383
7865,241433
7866,241344
7867,241405
7868,241119
7870,241167
7871,241120
7872,241137
7873,241171
7874,241431
7875,241443
7876,240766
7877,240746
7878,240811
7879,240812
7880,241623
7881,241624
7882,241354
7883,241355
7884,241356
7885,241367
7886,241384
7887,241237
7889,241478
7891,241238
7892,241479
7893,241480
7894,241481
7895,241711
7896,241345
7897,241509
7898,241439
7901,241525
7902,241526
7914,241116
7920,242143
7922,241125
7923,241190
7925,245186
7926,241365
7927,241366
7928,241310
7929,242223
7930,242224
7931,242225
7932,242240
7933,241148
7934,241149
7935,241150
7936,241512
7937,241878
7938,245605
7940,241113
7947,242177
7948,242195
7949,241617
7951,241274
7952,241180
7953,241181
7954,241326
7955,241327
7956,241385
7957,241445
7958,241446
7960,241454
7961,241135
7962,241136
7964,245726
7965,241826
7966,241203
7967,241168
7968,241169
7969,241170
7970,241264
7971,241202
7972,241172
7973,241173
7974,240898
7975,241673
7976,241290
7978,241115
7979,241256
7992,241151
7994,241944
7997,241906
7998,241907
8000,336207
8001,241289
8004,241332
8005,241333
8006,241334
8007,241335
8008,241866
8009,241369
8010,241370
8011,241316
8012,241317
8013,241318
8014,240673
8016,240675
8017,241298
8018,240674
8019,242194
8020,241463
8021,240837
8022,240558
8024,241403
8025,241404
8027,241340
8030,241505
8031,241506
8032,241507
8033,241727
8034,241718
8035,242015
8037,241469
8038,241341
8039,241342
8040,242205
8041,241797
8042,241997
8043,241998
8044,241225
8045,241634
8046,241918
8047,242254
8048,242255
8049,241869
8050,242016
8051,241842
8052,241214
8053,241850
8054,241908
8055,241909
8056,241851
8057,242770
8058,242402
8059,241523
8061,241600
8063,241601
8064,242256
8065,242257
8066,241819
8068,241234
8070,241737
8071,241994
8072,241753
8073,241754
8075,241660
8076,241608
8077,241755
8078,241231
8086,241603
8087,241882
8088,242131
8089,242522
8090,242559
8091,242560
8092,242561
8093,242491
8094,242549
8095,242550
8096,241766
8097,241536
8098,241897
8099,241627
8100,242754
8101,242773
8102,245512
8103,242320
8104,241552
8105,241607
8106,241618
8107,241619
8108,242024
8109,242025
8110,242026
8111,242537
8112,242423
8113,242424
8114,242425
8115,242426
8116,241776
8117,241948
8118,241733
8119,241734
8120,241747
8121,241748
8122,241992
8123,242430
8124,242445
8125,241777
8126,241556
8129,241592
8130,242558
8131,241949
8132,242386
8133,242387
8134,242078
8135,242403
8136,242404
8137,242412
8138,241684
8139,244792
8140,241685
8141,241686
8142,241687
8143,242501
8144,241716
8147,242464
8148,242437
8150,242484
8151,241706
8152,242502
8153,242506
8154,242533
8155,241916
8156,241925
8157,241926
8158,241927
8159,241928
8160,241723
8161,242005
8162,242006
8163,242007
8164,242008
8165,242903
8166,242850
8169,243014
8170,242080
8173,242697
8176,242946
8177,242167
8180,242181
8181,242397
8182,242398
8183,242399
8184,242454
8185,241235
8186,241364
8187,241254
8189,241255
8190,241881
8191,242176
8192,241891
8193,241892
8195,242342
8198,242357
8202,241901
8204,241832
8205,242033
8206,242019
8207,242034
8208,242239
8209,242405
8211,241917
8212,242400
8213,241950
8215,241955
8218,241969
8219,241802
8220,241803
8221,241863
8222,241864
8223,241854
8225,241222
8226,241996
8227,242519
8231,241588
8232,241652
8233,241628
8234,241665
8235,241666
8236,241667
8237,241827
8238,241828
8239,241829
