DisplayID,FileDataID
13044,132665
13046,135016
13048,134584
13049,132513
13051,132539
13052,135060
13053,132613
13054,132938
13055,135022
13056,135030
13057,135029
13058,134955
13059,135465
13060,135613
13061,134177
13062,134577
13063,134577
13064,135640
13065,135640
13070,135005
13075,132612
13076,132651
13077,132680
13078,135324
13079,135139
13080,133042
13081,134227
13082,134227
13083,135466
13084,135466
13085,133292
13086,134440
13087,132628
13088,132624
13089,132624
13090,132624
13091,132738
13092,132624
13093,132535
13094,132491
13095,134583
13096,132943
13097,132943
13098,132943
13099,132602
13100,132594
13102,133071
13103,134564
13105,133479
13106,133145
13107,133145
13108,132261
13109,135466
13110,132762
13111,135321
13112,135278
13113,132395
13114,135641
13115,135012
13116,135022
13117,134581
13118,132539
13119,132645
13120,134564
13121,134227
13122,134228
13123,133849
13124,135227
13125,133472
13126,134575
13128,134361
13129,134074
13130,135005
13144,133439
13145,133071
13146,133071
13147,133071
13171,132541
13195,132953
13196,133129
13197,135005
13198,133072
13201,134583
13206,134583
13213,135005
13215,133146
13216,134442
13217,134442
13218,134442
13219,134955
13220,133072
13221,133072
13222,133756
13223,133148
13224,132767
13225,133072
13226,133074
13227,133072
13228,133072
13229,132767
13230,133072
13231,133072
13232,133072
13233,133072
13234,133072
13235,133131
13236,133149
13237,133072
13238,133149
13239,133072
13240,133072
13241,133090
13242,133149
13243,133129
13244,133072
13246,133072
13247,133693
13248,133072
13249,133072
13250,133071
13251,133072
13252,133071
13253,133694
13254,133072
13255,133072
13256,133072
13257,133117
13258,133072
13259,133126
13260,133116
13261,133119
13262,133072
13263,133120
13264,133072
13265,133072
13266,133119
13267,133119
13268,133072
13269,133071
13270,133120
13271,133071
13272,133118
13273,133071
13274,133070
13275,133070
13276,133071
13277,133070
13278,133071
13279,133076
13280,133071
13281,133071
13282,133072
13283,133071
13284,133118
13285,133071
13286,133071
13287,133074
13288,133070
13289,133071
13290,134240
13291,134131
13292,133046
13295,133072
13296,133072
13300,133072
13319,132961
13324,132406
13326,134334
13327,134564
13328,134335
13337,132666
13343,132542
13352,135492
13353,132949
13354,134305
13355,132607
13356,135146
13357,134582
13358,135641
13359,133491
13360,132408
13361,132944
13362,135010
13363,132513
13364,135327
13365,134594
13366,132514
13370,136065
13386,133072
13391,133345
13392,132939
13393,132939
13396,132539
13398,135039
13401,135005
13402,135005
13430,133457
13433,133854
13434,135227
13435,135469
13445,132537
13455,135612
13458,136065
13459,132490
13462,132543
13464,134583
13466,133042
13469,135005
13470,132543
13483,133070
13484,132938
13485,134583
13486,133476
13487,135321
13488,135280
13489,133941
13490,135230
13491,134572
13492,134572
13493,132766
13494,132761
13495,135435
13496,134088
13497,133457
13499,132537
13500,132539
13501,132493
13502,132540
13504,135467
13508,132605
13511,133276
13515,134436
13522,132543
13523,132543
13524,132543
13527,132624
13528,132537
13529,135006
13530,133041
13531,134340
13534,133072
13535,133756
13536,133072
13537,133074
13538,133072
13539,133072
13540,133072
13541,133072
13542,133072
13543,133072
13544,133072
13545,133131
13546,133072
13547,133072
13548,133072
13549,133129
13550,133072
13551,133072
13552,133072
13553,133071
13554,133071
13563,133090
13564,133072
13583,135273
13584,132893
13585,133069
13603,132494
13607,133072
13610,133071
13611,135229
13616,133072
13617,132606
13620,135005
13623,133072
13644,132592
13645,132592
13646,132592
13647,134582
13648,134582
13649,134588
13653,132958
13654,133131
13655,132950
13656,132950
13657,132669
13658,132669
13659,132669
13660,133128
13661,133128
13662,133128
13664,132511
13665,132653
13666,132653
13667,132653
13668,132643
13669,132493
13670,135049
13671,135008
13672,135054
13673,135054
13674,135054
13675,135058
13676,135057
13677,135036
13678,132513
13679,134586
13680,132939
13681,132939
13682,132669
13683,132647
13684,132647
13685,135016
13686,134572
13687,136018
13688,135805
13689,136007
13690,133694
13691,133694
13692,133607
13703,134129
13706,132542
13707,132290
13708,132274
13709,136066
13710,132273
13711,135146
13712,132539
13713,133708
13714,133884
13715,134437
13723,135466
13724,135468
13754,132939
13756,132939
13757,132940
13758,132495
13759,135005
13760,135005
13761,135005
13762,135005
13763,134321
13783,134579
13785,132368
13796,132937
13799,133718
13804,132937
13805,133132
13806,133724
13807,132767
13808,132767
13809,134582
13824,134248
13825,135225
13826,133942
13827,133942
13828,135225
13829,134070
13847,132941
13848,135650
13849,135725
13850,135273
13851,135273
13852,135273
13853,135273
13863,134950
13864,132539
13865,132386
13869,132939
13884,133626
13885,134242
13903,132995
13904,133940
13905,133940
13906,133987
13907,135005
13908,135641
13911,132537
13912,132939
13913,132416
13918,134128
13927,132543
13928,135005
13931,132624
13932,132541
13942,132542
13943,134138
13983,133754
13984,133768
13985,133754
13986,133756
13987,134402
13988,134231
13990,134333
13991,134402
13992,134162
13996,132543
13998,133721
13999,135465
14000,135465
14001,132607
14002,132603
14003,133763
14004,132939
14005,132595
14006,132595
14007,134138
14008,133737
14019,135434
14020,132939
14021,135142
14022,133101
14023,134179
14024,136040
14025,133712
14026,133072
14027,135012
14028,135421
14029,132402
14030,132402
14031,132402
14032,132392
14033,132392
14034,132395
14035,132417
14036,132405
14037,132392
14038,134707
14039,134708
14040,134708
14041,135423
14042,135421
14043,132513
14044,134589
14045,132952
14046,132543
14047,132543
14048,132543
14049,132543
14050,132543
14051,132662
14052,132662
14053,132493
14063,135006
14064,134589
14065,132952
14066,132513
14067,132651
14068,132723
14069,132624
14070,135006
14071,134589
14072,132952
14073,132609
14074,132513
14075,135018
14076,132939
14077,132952
14078,132952
14079,132939
14080,132939
14081,132610
14082,132609
14083,132939
14084,132939
14085,132939
14086,132610
14087,133693
14088,132939
14089,132939
14090,132610
14091,135040
14092,135040
14093,133694
14094,135018
14095,135037
14096,132940
14097,132940
14098,132940
14099,132940
14100,132610
14101,132539
14102,133694
14103,135018
14104,132939
14105,132939
14106,132939
14107,132612
14108,135018
14109,134581
14110,132939
14111,132612
14112,132539
14113,135037
14114,135010
14115,134581
14116,132939
14117,132612
14118,132539
14119,132939
14120,132491
14121,135040
14122,135037
14123,135022
14124,132492
14125,132539
14126,132612
14127,132939
14128,134581
14129,135005
14130,132494
14131,132539
14132,132612
14133,132939
14134,134581
14135,135037
14136,135037
14137,135037
14138,135037
14139,135022
14140,132494
14141,132940
14142,132609
14143,132513
14144,133693
14145,133694
14146,133694
14147,135009
14148,135009
14149,132537
14150,134581
14151,134581
14152,132940
14153,132493
14154,135014
14155,132940
14156,132609
14157,132494
14158,135013
14159,134581
14160,132940
14161,132609
14162,132543
14163,132493
14164,135006
14165,132493
14166,132543
14167,132940
14168,132940
14169,132940
14170,135014
14171,134591
14172,132940
14173,132940
14174,132494
14175,135007
14176,135008
14177,132940
14178,133693
14179,135007
14180,132539
14181,132612
14182,132940
14183,132760
14184,134706
14185,132939
14186,132607
14187,132537
14188,132492
14189,132537
14190,135009
14191,132760
14192,134706
14193,132939
14194,132607
14195,132537
14196,132492
14197,132760
14198,132760
14199,134706
14200,132939
14201,132607
14202,132492
14203,135039
14204,132760
14205,135039
14206,134706
14207,132939
14208,132607
14209,132537
14210,132492
14211,132760
14212,135039
14213,134706
14214,132939
14215,132607
14216,132537
14217,132537
14218,132723
14219,135039
14220,134582
14221,132939
14222,132939
14223,132607
14224,132537
14225,132493
14226,132723
14227,132498
14228,132537
14229,132607
14230,132939
14231,134706
14232,135039
14233,132939
14234,132741
14235,132495
14236,132537
14237,132607
14238,134706
14239,135039
14240,132725
14241,132600
14242,132537
14243,132492
14244,132725
14245,132725
14246,132725
14247,134582
14248,132939
14249,132603
14250,132537
14251,132492
14252,132724
14253,134582
14254,132939
14255,132605
14256,132537
14257,132492
14258,132760
14259,132716
14260,132719
14261,132719
14262,132939
14263,132607
14264,132539
14265,132492
14266,132939
14267,134706
14268,132539
14269,132724
14270,134582
14271,132724
14272,132760
14273,134582
14274,132939
14275,132606
14276,132539
14277,132494
14278,132725
14279,132725
14280,134582
14281,132939
14282,132603
14283,132541
14284,132492
14285,132721
14286,132721
14287,132495
14288,132542
14289,132601
14290,133072
14291,132741
14292,134582
14293,133072
14294,132606
14295,132542
14296,132495
14297,135010
14298,134582
14299,132939
14300,135010
14301,132496
14305,134428
14306,133057
14307,132997
14310,132949
14311,132939
14312,132939
14314,132940
14315,135037
14316,135037
14317,135010
14318,132539
14319,132609
14320,133072
14321,132939
14322,132940
14323,132940
14324,134335
14325,132539
14326,132995
14327,132539
14328,132539
14329,132539
14330,132939
14331,135057
14332,134582
14333,132654
14334,132495
14335,132513
14336,132609
14337,132955
14338,134586
14339,135009
14340,135010
14341,132495
14342,132605
14343,134590
14344,132513
14345,132952
14346,134586
14347,132602
14348,132952
14349,134591
14350,135017
14351,132515
14352,132540
14353,132540
14354,132540
14355,132606
14356,132952
14357,134586
14358,135009
14359,135010
14360,132512
14361,135037
14362,132513
14363,132540
14364,132601
14365,132952
14366,134589
14367,132724
14368,132495
14369,132602
14370,132952
14371,135040
14372,135014
14373,132952
14374,134582
14375,132540
14376,135031
14377,135023
14378,135025
14379,132724
14380,132513
14381,132543
14382,132600
14383,132952
14384,134589
14385,132601
14386,132957
14387,134587
14388,132724
14389,132515
14390,132952
14391,134591
14392,132724
14393,132543
14394,132957
14395,134591
14396,135040
14397,135014
14398,132512
14399,132600
14400,132952
14401,132724
14402,132491
14403,132543
14404,132957
14405,134591
14406,132724
14407,132724
14408,132511
14409,132539
14410,132606
14411,132952
14412,134592
14413,135020
14414,132504
14415,132951
14416,135036
14417,134587
14418,132725
14419,132955
14420,134586
14421,135037
14422,135029
14423,132602
14424,132952
14425,132515
14426,132540
14427,132611
14428,132957
14429,134590
14430,135010
14431,132513
14432,132522
14433,132518
14434,132521
14435,132519
14436,132524
14437,132520
14438,132516
14439,132517
14440,132601
14441,132957
14442,134592
14443,132493
14444,132540
14445,132952
14446,134592
14447,134587
14448,132495
14449,132952
14450,134591
14451,132514
14452,132543
14453,132952
14454,134590
14455,132723
14456,132513
14457,132957
14458,134586
14459,135011
14460,132498
14461,132542
14462,132601
14463,132952
14464,132719
14465,134587
14466,135010
14467,132952
14468,134594
14469,132512
14470,132592
14471,132607
14472,132760
14473,132952
14474,132537
14475,132955
14476,134586
14477,135006
14478,132957
14479,134587
14480,132955
14481,134589
14482,132952
14483,134590
14484,135018
14485,132492
14486,132725
14487,132959
14488,134586
14489,135006
14490,132952
14491,134589
14492,132505
14493,132602
14494,133117
14495,134589
14496,132646
14497,132955
14498,134590
14499,132647
14500,132655
14501,132492
14502,132493
14503,132609
14504,132957
14505,134586
14506,132724
14507,132539
14508,132605
14509,132952
14510,132607
14511,134706
14512,132513
14513,135011
14514,132539
14515,132492
14516,132662
14517,132654
14518,132505
14519,132542
14520,132601
14521,132952
14522,134586
14523,132645
14524,132647
14525,132543
14526,132543
14527,132605
14528,132955
14529,134590
14530,132493
14531,132543
14532,132955
14533,132510
14534,132592
14535,132607
14536,132939
14537,134706
14538,132760
14539,132760
14540,132654
14541,132607
14542,132952
14543,132492
14544,132607
14545,132607
14546,132952
14547,134706
14548,132719
14549,132649
14550,135040
14551,135006
14552,132539
14553,132952
14554,134581
14555,132511
14556,132952
14557,132492
14558,132539
14559,132606
14560,132725
14561,132955
14562,134586
14563,132722
14564,132498
14565,132541
14566,132601
14567,132957
14568,132500
14569,132515
14570,132724
14571,132955
14572,134582
14573,135039
14574,132955
14575,132952
14576,134582
14577,132492
14578,132542
14579,132605
14580,132957
14581,135039
14582,134587
14583,132955
14584,132649
14585,132539
14586,132606
14587,133132
14588,132961
14589,135033
14590,134588
14591,132492
14592,132492
14593,132538
14594,132602
14595,132722
14596,132939
14597,133072
14598,134582
14599,135039
14600,132498
14601,132612
14602,132723
14603,132958
14604,134592
14605,132666
14606,132666
14607,135036
14608,132649
14609,135023
14610,132539
14611,133131
14612,132961
14613,134588
14614,132539
14615,134588
14616,135005
14617,132539
14618,132606
14619,132939
14620,134581
14621,132499
14622,132646
14623,132955
14624,132492
14625,134588
14626,132723
14627,132541
14628,132606
14629,132938
14630,133117
14631,132510
14632,132537
14633,132603
14634,132955
14635,134587
14636,135023
14637,135023
14638,135023
14639,132539
14640,132606
14641,132961
14642,134588
14643,132495
14644,134588
14645,132539
14646,135017
14647,132608
14648,132499
14649,135033
14650,135005
14651,132539
14652,132606
14653,133135
14654,132939
14655,134582
14656,132495
14657,135005
14658,134581
14659,134581
14660,132539
14661,132961
14662,132495
14663,132541
14664,132601
14665,132723
14666,133111
14667,134582
14668,132938
14669,135039
14670,134582
14671,132504
14672,132542
14673,132608
14674,132722
14675,134593
14676,132948
14677,135056
14678,135021
14679,132543
14680,132608
14681,132940
14682,134582
14683,132499
14684,132957
14685,134593
14686,132493
14687,132495
14688,132537
14689,132723
14690,132939
14691,133120
14692,134582
14693,132537
14694,132939
14695,132939
14696,135054
14697,134586
14698,132949
14699,132720
14700,132602
14701,132535
14702,132501
14703,135012
14704,132496
14705,132609
14706,132955
14707,134582
14708,132543
14709,135009
14710,132491
14711,134586
14712,135013
14713,135011
14714,132540
14715,132610
14716,132939
14717,134582
14718,132513
14719,132939
14720,132540
14721,132498
14722,132542
14723,132604
14724,132949
14725,135015
14726,132498
14727,132542
14728,132604
14729,132949
14730,134586
14731,135015
14732,132656
14733,132506
14734,132656
14735,132494
14736,132611
14737,132957
14738,134590
14739,135024
14740,132673
14741,135015
14742,132543
14743,132608
14744,132939
14745,135033
14746,134581
14747,132511
14748,135012
14749,132539
14750,132611
14751,132954
14752,132514
14753,132495
14754,132539
14755,132961
14756,135039
14757,134582
14758,132725
14759,132539
14760,132648
14761,135012
14762,133694
14763,132539
14764,132610
14765,132950
14766,132950
14767,134581
14768,132493
14769,132537
14770,132603
14771,132939
14772,134582
14773,132716
14774,132514
14775,132958
14776,134587
14777,134587
14780,132723
14781,132718
14782,132631
14793,133768
14794,133768
14802,132604
14803,132606
14831,132605
14832,132495
14835,132624
14845,132760
14846,132539
14850,132539
14851,134305
14860,132535
14864,132535
14866,133345
14870,132535
14871,132939
14887,132939
14893,132542
14894,132542
14895,132542
14896,132624
14903,133072
14904,133072
14905,133072
14912,132539
14921,132537
14924,133072
14925,132539
14926,133072
14927,132539
14928,132654
14933,134583
14934,132537
14935,132724
14936,132498
14937,132498
14938,132492
14939,132539
14940,132606
14941,132956
14942,133117
14943,134587
14946,133131
14949,132543
14950,135039
14954,132760
14955,133343
14956,133072
14957,133071
14958,133071
14959,133072
14964,133276
14965,133276
14967,134582
14970,135005
14971,135005
14975,134583
14982,132492
14984,134357
14985,133072
14986,132646
14988,132955
14989,134588
14990,132666
14993,134459
14995,132719
14996,132592
14997,132607
14998,133117
14999,132493
15000,132939
15001,134706
15002,135039
15003,135007
15004,132677
15005,132677
15006,133101
15007,132606
15008,132966
15009,132966
15010,134593
15011,132495
15012,132497
15013,135033
15014,135033
15015,134593
15016,132506
15017,132542
15018,132959
15019,133111
15020,134594
15021,135058
15022,132724
15023,132608
15024,133131
15026,133601
15027,134564
15028,135464
15029,133753
15030,133753
15031,133753
15032,133753
15033,133753
15034,133763
15035,133762
15036,133756
15037,133756
15038,133770
15039,133765
15040,133768
15041,133754
15042,133770
15043,133765
15044,133755
15045,133754
15046,133763
15047,133763
15048,133753
15049,133753
15050,133759
15051,133759
15052,133767
15053,133754
15054,133763
15055,133763
15056,133763
15057,134354
15058,134305
15059,133757
15060,133762
15061,133767
15062,133756
15063,133756
15064,133759
15065,133765
15066,133769
15067,133769
15068,133756
15069,134354
15070,133766
15071,133754
15072,133764
15073,133763
15074,133764
15075,133764
15076,133754
15077,133767
15078,133759
15079,133754
15080,133754
15081,133764
15082,133768
15083,133767
15084,133759
15085,133754
15086,133758
15087,133762
15088,133762
15089,133763
15090,133765
15092,133770
15093,133770
15094,133756
15095,133763
15096,133754
15097,133758
15098,133765
15099,133758
15100,133763
15101,133766
15102,133770
15103,133762
15104,133765
15105,133766
15106,133759
15107,133756
15108,133756
15109,133762
15110,133754
15112,133757
15113,133757
15114,134358
15115,133759
15116,133756
15117,134305
15118,133763
15119,133770
15120,133760
15121,133754
15122,133763
15123,134236
15124,133756
15125,133757
15126,133759
15127,133765
15128,133765
15143,133760
15144,133759
15145,133754
15147,133762
15148,133765
15149,133753
15150,134376
15151,133762
15152,133756
15153,133763
15154,134367
15155,133763
15156,133754
15157,133762
15158,133766
15159,133767
15160,133755
15161,133760
15162,133770
15163,133770
15164,133754
15165,133770
15166,133754
15167,133762
15168,133764
15169,133761
15170,133753
15171,133762
15172,133762
15173,134121
15175,133765
15176,133759
15177,134333
15178,133754
15179,133766
15180,133758
15181,133768
15183,133757
15184,133759
15185,133756
15186,133753
15187,132656
15188,133762
15189,134305
15190,134305
15191,133760
15192,133760
15193,133754
15194,132655
15195,133760
15196,133770
15197,133755
15198,133764
15199,133763
15200,132659
15201,132659
15202,133754
15206,133754
15207,133766
15208,133757
15209,134367
15210,133760
15211,133760
15212,133757
15213,133764
15214,133758
15215,133764
15216,133756
15217,133770
15218,133767
15219,132645
15220,132655
15221,132673
15222,133770
15223,132645
15224,133768
15225,133753
15226,133764
15227,133768
15228,133760
15229,133768
15230,132652
15231,132652
15232,132661
15233,133763
15234,133763
15235,132656
15236,133769
15237,135463
15238,135463
15239,133768
15240,133763
15241,133760
15242,133759
15243,132657
15244,133762
15245,133765
15246,133758
15247,133753
15248,133756
15249,133762
15251,133755
15252,133756
15253,133763
15254,133758
15255,133762
15257,133759
15258,133754
15259,133754
15260,133754
15261,133764
15262,133760
15263,133763
15264,133763
15265,133762
15266,133756
15267,133769
15268,133763
15269,133762
15270,133762
15271,133766
15272,133760
15273,133756
15274,134942
15275,133071
15276,133071
15277,133756
15278,133072
15279,133131
15280,133756
15281,133131
15282,133071
15283,133131
15284,133756
15285,133120
15286,133071
15287,133135
15288,133070
15289,133072
15290,133118
15291,133118
15292,132767
15293,133133
15294,133071
15295,133132
15296,133071
15297,133071
15298,133132
15299,133071
15300,133090
15301,133118
15302,133071
15303,133072
15304,133071
15305,133071
15306,133072
15307,133111
15308,133694
15309,133101
15310,133072
15311,133117
15312,133072
15313,133072
15314,133133
15315,133072
15316,133117
15317,133117
15318,133071
15319,133129
15320,133071
15321,133128
15322,133146
15323,133072
15324,133070
15325,133072
15326,132381
15327,133141
15328,132381
15329,133132
15330,132381
15331,133131
15332,133111
15333,133138
15334,133071
15335,133073
15336,132767
15337,133131
15338,133072
15339,133136
15340,133071
15341,133122
15342,133120
15343,133072
15344,133117
15345,133117
15346,133139
15349,133072
15356,133071
15365,133072
15370,133072
15371,133071
15374,134329
15382,135005
15384,133072
15392,133071
15393,133071
15398,135007
15399,132496
15400,132645
15401,134592
15402,135033
15403,133101
15404,132957
15405,132966
15406,133766
15407,132608
15408,132543
15409,132543
15410,132608
15411,132501
15412,132535
15413,132615
15414,132717
15415,132956
15416,134706
15417,135032
15418,133770
15419,134951
15420,133293
15421,133294
15422,133353
15423,135139
15424,135139
15425,135464
15426,134336
15427,135464
15428,135466
15429,135139
15430,135138
15431,133072
15432,133345
15440,132624
15442,132541
15445,132541
15456,135029
15457,134581
15459,135029
15466,133041
15467,133041
15468,133041
15469,133041
15470,135271
15471,132392
15472,135425
15473,133476
15474,135139
15477,133072
15484,135009
15492,133077
15499,135005
15501,133078
15502,133118
15503,133120
15504,133124
15505,133118
15506,133073
15507,133027
15508,133118
15509,135005
15510,134940
15511,133071
15512,133078
15513,133139
15514,135005
15515,135005
15517,133141
15518,133071
15519,133071
15520,133071
15521,133071
15523,133072
15524,135005
15525,134321
15543,133133
15544,133072
15545,133072
15546,133116
15547,133072
15548,133111
15549,133120
15550,133076
15551,133128
15555,134249
15556,135144
15557,134121
15561,135140
15562,133071
15564,135144
15565,134121
15574,132943
15576,132395
15578,132540
15583,134366
15589,132596
15590,132596
15591,135325
15592,133676
15593,133676
15596,133622
15647,133298
15648,135005
15650,135005
15654,135005
15658,133298
15676,133276
15684,132938
15685,133289
15686,134128
15687,134132
15688,134135
15692,132594
15704,135313
15705,133731
15706,134167
15707,134298
15708,134305
15709,134563
15710,134829
15711,134830
15712,134831
15713,134832
15714,134833
15715,134850
15716,134851
15717,134852
15718,134853
15719,135124
15720,132945
15721,132938
15722,132938
15725,134334
15726,133056
15727,132624
15729,132624
15730,135231
15731,132750
15732,134843
15733,134836
15734,134857
15736,134815
15737,134822
15738,134871
15739,135280
15740,135302
15741,134804
15742,134875
15744,132952
15745,134717
15747,134720
15748,134754
15750,134743
15751,132966
15752,132966
15753,132966
15760,133131
15763,132952
15769,132952
15770,134858
15771,134818
15773,134844
15774,134824
15783,135005
15786,133488
15787,134872
15788,134813
15789,134837
15790,134823
15791,134801
15792,134822
15793,134859
15794,134800
15795,133476
15796,135466
15797,134581
15798,132161
15799,135145
15800,135036
15801,135138
15802,135473
15803,133069
15804,133069
15805,135241
15806,135466
15807,132407
15808,132406
15809,135032
15810,133071
15811,133127
15812,133078
15813,133042
15814,133488
15815,132944
15816,132953
15817,133770
15818,134951
15819,135039
15820,132667
15821,135615
15822,133041
15823,134581
15824,134587
15825,134066
15826,132312
15827,132312
15828,135138
15829,133069
15830,133069
15831,135005
15833,133069
15834,133766
15835,135616
15837,132499
15843,133101
15844,133116
15845,133941
15846,133117
15847,133135
15851,134533
15852,134534
15853,134532
15854,134529
15855,134524
15856,134527
15857,134523
15858,135022
15859,133111
15860,133133
15861,133135
15862,133090
15863,133693
15864,133117
15865,132952
15866,133769
15867,135225
15883,134949
15884,134335
15885,135036
15886,132537
15887,133054
15888,132396
15889,132539
15890,135044
15891,132941
15892,132941
15893,132941
15894,132941
15895,135143
15896,135127
15897,132633
15898,134590
15899,132397
15904,133072
15905,132767
15906,133117
15907,133072
15908,133135
15909,133111
15910,133090
15911,133090
15912,133117
15914,133072
15915,133072
15921,133072
15924,133072
15925,133072
15930,135325
15938,132405
15939,135010
15963,133982
15964,133983
15965,133985
15966,132645
15983,132535
15986,132535
15990,135145
16005,134455
16023,134867
16024,134832
16028,132597
16037,134941
16043,133694
16044,135040
16052,133645
16062,134416
16065,134328
16067,132939
16068,132939
16078,132624
16079,135054
16080,132636
16081,135054
16082,133071
16083,133127
16084,133127
16085,132535
16086,132582
16087,132965
16088,135040
16089,135053
16090,132965
16091,132961
16092,134583
16093,133071
16099,132624
16100,134245
16101,132631
16102,132965
16103,134584
16104,132965
16105,132965
16106,135040
16107,134583
16108,134583
16109,132745
16110,133137
16111,135043
16112,132582
16113,132582
16114,132626
16115,133078
16116,132745
16117,132745
16118,132535
16119,133078
16120,133078
16121,133078
16122,133078
16123,132963
16124,132963
16125,132745
16126,132405
16127,135321
16128,135280
16129,135275
16130,135650
16131,132511
16132,132501
16133,134592
16134,132718
16135,132966
16136,132542
16137,133143
16138,133046
16144,135276
16145,135280
16146,133055
16147,135321
16148,132415
16149,135125
16150,135125
16151,135278
16152,135325
16155,135274
16156,135325
16157,132624
16158,132624
16161,133473
16164,133072
16167,133118
16168,135040
16169,135040
16183,132745
16184,132740
16189,133597
16190,134344
16203,133487
16204,135274
16205,132307
16206,134059
16207,132266
16208,132224
16209,134120
16210,134437
16211,134433
16212,134432
16213,133071
16214,133071
16215,133133
16216,133046
16217,133046
16218,133046
16223,132953
16224,133101
16243,135639
16245,134581
16246,135141
16247,133758
16248,133758
16249,133758
16250,133758
16263,132482
16265,134375
16283,134228
16284,133636
16285,133625
16286,134401
16287,133634
16288,134402
16289,134402
16290,134401
16291,134404
16292,134404
16293,134402
16294,134401
16295,134401
16296,134530
16297,133071
16298,133288
16299,134536
16300,134430
16303,134374
16309,132624
16313,135009
16316,132604
16321,134846
16322,134166
16323,132634
16325,134807
16343,134583
16363,134321
16364,133892
16366,132386
16367,134065
16368,132539
16391,132719
16398,132719
16407,133345
16413,133078
16414,133345
16417,132543
16423,135005
16452,136168
16453,134246
16454,134239
16456,132502
16464,135652
16468,132665
16470,135044
16471,132718
16474,134251
16479,133072
16480,133072
16481,132718
16482,132718
16483,132513
16487,134582
16488,132939
16489,132634
16490,135280
16491,133142
16492,133142
16497,135038
16498,133043
16499,134582
16501,132939
16502,133755
16503,133755
16504,133755
16505,132539
16506,132605
16507,132666
16508,132666
16509,133565
16510,134582
16511,132645
16512,132663
16513,132717
16514,132656
16515,132958
16516,132608
16517,134592
16518,135035
16519,135035
16520,133122
16521,132539
16522,132656
16523,132651
16524,132718
16525,132647
16526,135049
16527,134594
16528,132655
16529,132541
16530,133078
16531,132657
16532,133755
16533,133755
16534,134582
16535,135348
16536,132761
16537,135355
16538,135340
16539,135316
16541,135419
16542,135279
16543,132665
16544,133116
16545,133132
16547,133983
16548,133133
16549,134564
16550,135017
16551,135020
16552,134591
16553,132539
16554,132495
16555,132612
16556,133754
16557,135016
16558,135013
16559,134586
16560,135009
16561,134586
16562,132955
16563,132543
16564,132491
16565,132491
16566,132611
16567,132663
16568,132681
16569,132957
16570,132493
16571,132601
16572,135040
16573,135057
16574,133763
16575,135029
16576,132543
16577,132495
16578,132760
16579,135022
16580,134592
16581,132961
16582,132539
16583,132513
16584,132606
16585,135009
16586,132939
16587,132538
16588,132609
16589,135009
16590,135011
16591,134706
16592,132952
16593,132543
16594,132492
16595,132607
16596,132657
16597,133754
16598,132392
16599,135020
16600,134588
16601,132951
16602,132539
16603,132504
16604,132612
16605,132539
16606,135057
16607,132658
16608,133754
16609,135018
16610,135031
16611,132679
16612,132659
16613,132679
16614,132679
16615,132681
16631,135010
16632,134594
16633,132957
16634,132543
16635,132514
16636,132605
16637,135049
16638,133134
16641,132642
16642,132961
16643,132673
16651,132955
16652,135036
16653,132674
16654,132674
16655,132675
16656,134589
16657,132952
16658,134581
16659,132543
16663,132493
16664,132609
16665,132662
16666,132643
16667,132658
16668,132666
16669,132677
16670,132663
16671,132666
16672,133127
16673,132670
16674,132667
16675,133072
16676,132667
16677,132966
16678,132964
16680,132944
16681,132944
16682,132944
16683,132944
16684,132944
16685,132944
16686,132944
16687,132944
16688,132944
16689,132944
16690,132944
16691,133117
16692,133101
16693,133101
16694,132659
16695,132660
16696,132662
16697,132655
16698,135012
16699,135022
16700,135008
16701,134586
16702,132957
16703,132543
16704,132491
16705,132612
16706,135040
16707,133766
16708,135009
16709,134587
16710,132940
16711,132958
16712,132539
16713,132537
16714,132604
16715,135037
16716,132504
16717,132518
16718,135009
16719,134592
16720,132957
16721,132541
16722,132491
16723,132513
16724,132604
16725,132629
16726,132629
16727,132944
16728,132944
16729,132629
16730,132944
16731,132944
16751,132392
16752,135641
16753,135641
16754,135426
16755,132392
16756,132392
16757,132395
16758,132392
16759,132394
16760,135421
16761,135426
16762,135419
16763,135008
16764,134586
16765,132952
16766,132536
16767,132495
16768,132610
16769,135021
16770,134588
16771,132952
16772,132539
16773,132497
16774,132612
16775,133135
16776,133708
16777,135006
16778,134592
16779,132955
16780,132539
16781,132495
16782,132495
16783,132602
16784,132515
16785,132601
16786,135040
16787,132512
16788,132514
16789,132952
16790,132606
16791,134590
16792,132515
16793,132950
16794,134582
16795,135010
16796,134591
16797,132952
16798,132543
16799,132492
16800,135018
16801,135241
16802,132539
16803,133849
16804,132606
16805,132606
16806,132602
16807,132492
16808,132537
16809,132539
16810,132539
16812,132658
16813,132663
16814,132940
16815,132952
16816,132605
16817,132939
16818,132939
16819,132495
16820,132579
16821,132539
16822,132579
16823,133130
16824,133132
16825,133131
16826,133118
16827,135040
16828,135036
16829,133694
16830,133694
16831,132494
16832,132495
16833,132491
16834,132495
16835,132515
16836,134812
16837,133986
16838,132496
16839,134587
16840,134581
16841,134588
16842,134588
16843,134591
16844,134582
16845,134586
16846,134586
16847,134589
16848,134582
16849,134590
16850,134594
16851,134588
16852,134586
16853,132539
16854,132543
16855,132579
16856,132579
16857,132543
16858,132543
16860,134356
16861,134374
16862,135012
16863,134581
16864,132950
16865,132518
16866,133693
16867,132715
16868,132760
