Entry,DisplayId,InventoryType
4788,4024,8
4789,6777,8
4790,15165,16
4791,6374,0
4792,23131,16
4793,15247,16
4794,6787,9
4795,6756,9
4796,6758,9
4797,15161,16
4798,15206,16
4799,23087,16
4800,697,7
4801,1496,0
4802,6671,0
4803,6630,0
4804,7142,0
4805,7126,0
4806,6646,0
4807,6427,0
4808,8039,0
4809,7287,0
4810,19911,3
4811,6781,3
4812,6879,3
4813,15593,0
4814,7048,0
4815,6935,3
4816,4978,7
4817,7319,17
4818,20155,17
4819,4110,0
4820,18511,14
4821,3445,14
4822,4983,14
4823,4984,0
4824,8459,21
4825,8461,13
4826,19224,21
4827,16865,6
4828,16792,6
4829,9912,6
4830,17153,7
4831,17154,7
4832,22428,7
4833,6929,3
4834,7234,0
4835,6912,3
4836,21601,23
4837,21611,23
4838,21606,23
4839,7086,0
4840,13908,13
4841,7145,0
4842,6421,3
4843,7026,0
4844,7189,0
4845,7106,0
4846,7072,0
4847,7159,0
4848,8802,0
4849,2599,0
4850,7047,0
4851,7047,0
4852,6378,0
4853,15330,1
4854,23103,16
4855,5093,3
4856,5094,3
4857,5115,3
4858,5116,3
4859,6484,0
4860,4433,0
4861,5243,5
4862,7229,0
4863,7602,0
4864,7102,0
4865,7086,0
4866,9090,0
4867,6619,0
4868,6427,0
4869,3146,0
4870,7067,0
4871,12643,0
4872,1504,0
4873,4714,0
4874,6631,0
4875,6668,0
4876,6615,0
4877,6701,0
4878,6617,0
4879,6700,0
4880,2868,0
4881,3093,0
4882,8903,0
4883,3093,0
4884,7252,0
4885,7156,0
4886,6694,0
4887,7110,0
4888,3788,0
4889,2599,0
4890,18047,0
4891,4841,0
4892,7112,0
4893,3672,0
4894,3759,0
4895,7089,0
4896,5287,0
4897,6694,0
4898,5283,0
4899,10672,26
4900,5289,17
4901,5290,17
4902,6098,26
4903,7122,0
4904,2533,0
4905,3146,0
4906,8308,8
4907,8701,5
4908,17169,9
4909,7560,7
4910,6969,10
4911,18522,14
4912,6109,26
4913,9920,6
4914,17075,10
4915,16802,8
4916,16800,5
4917,5337,7
4918,1183,0
4919,16799,6
4920,23007,16
4921,9671,7
4922,2967,5
4923,8498,21
4924,19634,21
4925,6457,13
4926,18116,0
4927,8382,0
4928,17017,9
4929,17097,5
4930,1168,18
4931,7603,15
4932,20013,21
4933,15211,16
4934,5394,3
4935,7007,6
4936,16880,8
4937,18510,14
4938,20423,17
4939,20112,17
4940,17074,10
4941,1805,0
4942,16997,8
4943,8691,17
4944,23116,16
4945,7099,0
4946,6876,8
4947,20603,13
4948,5009,21
4949,19214,21
4950,5411,14
4951,16938,6
4952,18099,0
4953,18117,0
4954,16932,6
4955,5414,3
4956,6566,17
4957,1168,18
4958,15244,16
4959,16760,25
4960,5998,24
4961,20426,17
4962,5418,10
4963,23071,16
4964,19544,17
4965,8490,21
4966,7163,0
4967,5422,14
4968,9925,5
4969,6915,9
4970,16968,7
4971,8572,21
4972,6876,8
4973,17014,9
4974,3006,13
4975,18491,14
4976,28287,7
4977,20009,21
4978,19741,21
4979,5434,9
4980,5435,10
4981,1281,18
4982,10411,6
4983,19596,17
4984,21609,23
4985,6109,26
4986,6521,0
4987,20083,13
4988,9834,11
4989,16673,20
4990,16934,9
4991,5175,17
4992,5567,0
4993,7469,13
4994,5569,21
4995,5567,0
4996,6798,21
4997,1102,0
4998,9834,11
4999,14433,11
5000,9835,11
5001,9834,11
5002,6539,2
5003,9854,2
5004,9857,2
5005,9658,2
5006,7152,0
5007,6478,11
5008,9843,11
5009,9840,11
5010,3453,11
5011,9851,11
5012,7127,0
5013,6376,0
5014,6429,0
5015,6429,0
5016,16849,7
5017,1150,0
5018,7290,0
5019,7256,0
5020,4287,0
5021,18062,0
5022,12904,0
5023,12904,0
5024,6340,0
5025,12904,0
5026,9518,0
5027,1282,0
5028,24742,23
5029,9860,2
5030,7070,0
5038,7267,0
5040,20321,13
5041,6423,0
5042,6405,0
5043,6404,0
5044,6329,0
5045,6411,0
5046,6394,0
5047,6330,0
5048,6330,0
5049,6405,0
5050,8902,0
5051,7107,0
5052,6705,0
5053,20406,20
5054,9167,0
5055,7048,0
5056,1464,0
5057,6390,0
5058,18050,0
5059,7108,0
5060,7411,0
5061,7260,0
5062,9826,0
5063,7154,0
5064,7288,0
5065,6013,0
5066,6377,0
5067,7235,0
5068,6371,0
5069,6097,26
5071,18356,26
5072,7101,0
5073,7101,0
5074,7101,0
5075,7045,0
5076,7242,0
5077,7268,0
5078,7271,0
5079,6492,12
5080,1134,0
5081,4584,18
5082,7412,0
5083,1102,0
5084,7038,0
5085,7209,0
5086,7295,0
5087,6633,0
5088,7073,0
5089,9660,0
5090,7908,4
5091,5805,4
5092,6101,26
5093,20392,13
5094,5808,14
5095,24704,0
5096,7204,0
5097,6851,0
5098,17460,0
5099,7144,0
5100,7086,0
5101,6666,0
5102,8007,0
5103,11207,0
5104,7142,0
5105,7300,0
5106,15308,1
5107,16557,4
5108,16882,5
5109,16589,5
5110,12656,20
5111,18133,16
5112,20491,13
5113,6565,0
5114,6627,0
5115,18072,0
5116,19571,0
5117,19570,0
5118,6657,0
5119,18095,0
5120,18096,0
5121,6646,0
5122,6702,0
5123,6701,0
5124,6002,0
5125,6628,0
5126,6270,0
5127,6270,0
5128,568,0
5129,6270,0
5130,6270,0
5131,6270,0
5132,6270,0
5133,1438,0
5134,7231,0
5135,6651,0
5136,6704,0
5137,1504,0
5138,15525,0
5139,1317,0
5140,32819,0
5141,1317,0
5142,1317,0
5143,7262,0
5144,1317,0
5145,1317,0
5146,1317,0
5147,1317,0
5148,1317,0
5149,1317,0
5150,1317,0
5151,1317,0
5152,1317,0
5153,1317,0
5154,1317,0
5155,1317,0
5156,1317,0
5157,1317,0
5158,1317,0
5159,1317,0
5160,1317,0
5161,1317,0
5162,1317,0
5163,1317,0
5164,8284,0
5165,19799,0
5166,4045,0
5167,18047,0
5168,7273,0
5169,7274,0
5170,5283,0
5171,6521,0
5172,6354,0
5173,7328,0
5174,7187,0
5175,7299,0
5176,7299,0
5177,7299,0
5178,7299,0
5179,5283,0
5180,6494,2
5181,23142,16
5182,8000,17
5183,21607,23
5184,7124,0
5185,8545,0
5186,7125,0
5187,8600,17
5188,7125,0
5189,7130,0
5190,7240,0
5191,7311,13
5192,5144,13
5193,22998,16
5194,19296,17
5195,16966,10
5196,13913,13
5197,20953,13
5198,21011,26
5199,1978,7
5200,5949,17
5201,20340,17
5202,12803,5
5203,6669,0
5204,7046,0
5205,6416,0
5206,6331,0
5207,20903,26
5208,20829,26
5209,6099,26
5210,20787,26
5211,20852,26
5212,6081,26
5213,20907,26
5214,21020,26
5215,20815,26
5216,20790,26
5217,3422,0
5218,3422,0
5219,7149,0
5220,7134,0
5221,7164,0
5222,6001,12
5223,1262,0
5226,6001,12
5227,1262,0
5228,6007,0
5229,6007,0
5230,6008,23
5231,6008,23
5232,6009,0
5233,6017,0
5234,6016,0
5235,6081,26
5236,20916,26
5237,13709,0
5238,20787,26
5239,20776,26
5240,6101,26
5241,6097,26
5242,6093,26
5243,12601,26
5244,21024,26
5245,21019,26
5246,6093,26
5247,20828,26
5248,21023,26
5249,20793,26
5250,6140,26
5251,8752,0
5252,20825,26
5253,20801,26
5254,10179,3
5255,8472,21
5256,19673,13
5257,23000,16
5258,6231,15
5259,6232,15
5260,6233,15
5261,6234,15
5262,6235,15
5263,6238,0
5264,6244,0
5265,18117,0
5266,9837,11
5267,3363,13
5268,16363,0
5269,2885,0
5270,15857,0
5271,19488,0
5272,6927,0
5273,13988,0
5274,17135,3
5275,7545,6
5276,5010,17
5277,5542,17
5278,6434,13
5279,20411,13
5280,6441,13
5281,6443,13
5282,6447,13
5283,6448,13
5284,6454,13
5285,6469,13
5286,7508,13
5287,3385,17
5288,5128,17
5289,3797,17
5291,5224,21
5292,2777,17
5293,6799,17
5294,9587,10
5295,9587,10
5296,9587,10
5297,9587,10
5298,9587,10
5299,17223,10
5300,5527,17
5301,3879,17
5302,18451,14
5303,2840,17
5304,5098,17
5305,7526,13
5306,7524,17
5307,13300,1
5308,7530,10
5309,7531,26
5310,7533,7
5311,17159,8
5312,7540,10
5313,7544,11
5314,23012,16
5315,28200,9
5316,16870,5
5317,8658,5
5318,22225,17
5319,7553,3
5320,7554,8
5321,20014,13
5322,19611,17
5323,7557,23
5324,8568,21
5325,7559,14
5326,6097,26
5327,16958,7
5328,7563,6
5329,8289,0
5330,18061,0
5331,7425,0
5332,8289,0
5333,13990,0
5334,18079,0
5335,1183,0
5336,9849,0
5337,19899,10
5338,7572,0
5339,7573,0
5340,20417,17
5341,8717,5
5342,18099,0
5343,23088,16
5344,8485,21
5345,8602,17
5346,20719,15
5347,21022,26
5348,3331,0
5349,6342,0
5350,18081,0
5351,6011,11
5352,7637,0
5353,7630,0
5354,8919,0
5355,7662,6
5356,20834,26
5357,1685,14
5358,13282,1
5359,7798,0
5360,7697,0
5361,6651,0
5362,1504,0
5363,7717,0
5364,4718,0
5365,6700,0
5366,6554,0
5367,4717,0
5368,7718,0
5369,7251,0
5370,7716,0
5371,6652,0
5372,8051,0
5373,15026,0
5374,7719,0
5375,8119,0
5376,7268,0
5377,7714,0
5378,14964,1
5379,20781,25
5380,7726,0
5381,7733,0
5382,7735,0
5383,7164,0
5384,7737,0
5385,8007,0
5386,7740,0
5387,23108,16
5388,7741,0
5389,7742,0
5390,7744,0
5391,7791,0
5392,6432,13
5393,5108,17
5394,7823,10
5395,18671,14
5396,13824,0
5397,7828,0
5398,16951,7
5399,7835,8
5400,1150,0
5401,1150,0
5402,1150,0
5403,1150,0
5404,6729,3
5405,23105,16
5406,6007,0
5407,6007,0
5408,6008,23
5409,6008,23
5410,7867,0
5411,7866,0
5412,6492,0
5413,7886,0
5414,6683,0
5415,7866,0
5416,7866,0
5417,7888,0
5418,7889,0
5419,17002,9
5420,8635,5
5421,7899,0
5422,16974,7
5423,19221,17
5424,7928,0
5425,7932,6
5426,19396,13
5427,8118,0
5428,8117,0
5429,8121,0
5430,8120,0
5431,18058,0
5432,8114,0
5433,6358,0
5434,7723,0
5435,8115,0
5436,7723,0
5437,1442,0
5438,3788,0
5439,21318,18
5440,3788,0
5441,1816,18
5442,7951,0
5443,18523,14
5444,15089,16
5445,9865,0
5446,7954,0
5447,7954,0
5448,7954,0
5449,7954,0
5450,7954,0
5451,7954,0
5453,7954,0
5454,7954,0
5455,7957,0
5456,7956,0
5457,1496,0
5458,9908,6
5459,7965,21
5460,7976,0
5461,9659,0
5462,7982,0
5463,7984,0
5464,8033,0
5465,7345,0
5466,7987,0
5467,6680,0
5468,7988,0
5469,1116,0
5470,7989,0
5471,7990,0
5472,25473,0
5473,7994,0
5474,25481,0
5475,8951,0
5476,7996,0
5477,6406,0
5478,557,0
5479,8088,0
5480,25475,0
5481,7999,0
5482,811,0
5483,811,0
5484,811,0
5485,1102,0
5486,1102,0
5487,1102,0
5488,1102,0
5489,1102,0
5490,8009,0
5491,2839,17
5493,13120,0
5494,8014,0
5495,8011,13
5498,12309,0
5500,12310,0
5502,8016,13
5503,22193,0
5504,22193,0
5505,7152,0
5506,1504,0
5507,7365,0
5508,8025,0
5509,8026,0
5510,8026,0
5511,8026,0
5512,8026,0
5513,7393,0
5514,6851,0
5515,7985,0
5516,8028,13
5517,16454,0
5518,8902,0
5519,8032,0
5520,8040,0
5521,8042,0
5522,21610,23
5523,7177,0
5524,16212,0
5525,8048,0
5526,8049,0
5527,7177,0
5528,1102,0
5529,6371,0
5530,8052,0
5531,7141,0
5532,8078,13
5533,9129,0
5534,7416,0
5535,8093,0
5536,8094,0
5537,3486,0
5538,8096,0
5539,8097,0
5540,6439,13
5541,19801,13
5542,23131,16
5543,15274,0
5544,7741,0
5545,5290,17
5546,10673,26
5547,8122,0
5548,3187,15
5549,6432,13
5550,6592,26
5551,5066,21
5552,5509,17
5553,5194,21
5554,5533,17
5555,5140,21
5556,1628,17
5557,5638,17
5558,2388,17
5559,16762,25
5560,6097,26
5561,8127,21
5562,8132,0
5563,8132,0
5564,8132,0
5565,6504,0
5566,7999,0
5567,8233,0
5568,5998,24
5569,7415,0
5570,18050,0
5571,1281,18
5572,1277,18
5573,3565,18
5574,8269,18
5575,3568,18
5576,1183,18
5577,15274,0
5578,15274,0
5579,19544,17
5580,19777,21
5581,20446,17
5582,8283,0
5583,8284,0
5584,18096,0
5585,6492,0
5586,1547,21
5587,19648,21
5588,7976,0
5589,8292,10
5590,16918,9
5591,23055,16
5592,8295,6
5593,8296,14
5594,7649,0
5595,8298,17
5596,20720,15
5597,8376,13
5598,8377,13
5599,8378,13
5600,8379,13
5601,18053,0
5602,18597,0
5603,8384,18
5604,28159,26
5605,3550,13
5606,16817,10
5607,8399,3
5608,15278,1
5609,6755,6
5610,23115,16
5611,8436,23
5612,17010,9
5613,20384,17
5614,20182,17
5615,20121,17
5616,20376,13
5617,6718,7
5618,15032,16
5619,8518,0
5620,7206,0
5621,8543,0
5622,14432,11
5623,8547,0
5624,15905,1
5625,13247,1
5626,19246,17
5627,20354,13
5628,6639,0
5629,8450,10
5630,8449,10
5631,15741,0
5632,4133,0
5633,15791,0
5634,8453,0
5635,1496,0
5636,19568,0
5637,2460,0
5638,8471,0
5639,8523,0
5640,1301,0
5641,1301,0
5642,1301,0
5643,1301,0
5644,1103,0
5645,8544,0
5646,21672,0
5647,1103,0
5648,1103,0
5649,1103,0
5650,1103,0
5651,8555,0
5652,8556,0
5653,8557,0
5654,2947,0
5655,13108,0
5656,13108,0
5657,6270,0
5658,1155,0
5659,8560,0
5660,1155,0
5661,1155,0
5662,1155,0
5663,16208,0
5664,8562,0
5665,16207,0
5666,1155,0
5667,1155,0
5668,16208,0
5669,2480,0
5670,1155,0
5671,1155,0
5672,1155,0
5673,1155,0
5674,1155,0
5675,8564,0
5676,1155,0
5677,1155,0
5678,1155,0
5679,1155,0
5680,1155,0
5681,8283,0
5682,1155,0
5683,1155,0
5684,1155,0
5685,1155,0
5686,7164,0
5687,6554,0
5688,8616,0
5689,8737,0
5690,7737,0
5691,8735,0
5692,8622,0
5693,8622,0
5694,8625,0
5695,8625,0
5696,5563,0
5697,5563,0
5698,5563,0
5699,5563,0
5700,5563,0
5701,5563,0
5702,5563,0
5703,5563,0
5704,5563,0
5705,5563,0
5706,5563,0
5707,5563,0
5708,5563,0
5709,5563,0
5710,5563,0
5711,5563,0
5712,5563,0
5713,5563,0
5714,5563,0
5715,5563,0
5716,5563,0
5717,8623,0
5718,8624,0
5719,1246,0
5720,1246,0
5721,1246,0
5722,1246,0
5723,1246,0
5724,1246,0
5725,1246,0
5726,1246,0
5727,1246,0
5728,1246,0
5729,1246,0
5730,1317,0
5731,8626,0
5732,8627,0
5733,7340,0
5734,8628,0
5735,3411,0
5736,8629,0
5737,8630,0
5738,8631,0
5739,12368,5
5740,8733,0
5741,4719,0
5742,20569,13
5743,9842,11
5744,8279,21
5745,8745,17
5746,8746,17
5747,8747,17
5748,20713,15
5749,19291,17
5750,8749,6
5751,23078,16
5752,20596,13
5753,8753,1
5754,7093,2
5755,8719,5
5756,20591,13
5757,8803,21
5758,9632,0
5759,9632,0
5760,9632,0
5761,19544,17
5762,12998,18
5763,8859,18
5764,8860,18
5765,8861,18
5766,12397,20
5767,16611,20
5768,16037,0
5769,1097,0
5770,12695,20
5771,1102,0
5772,1102,0
5773,15274,0
5774,15274,0
5775,15274,0
5776,20449,17
5777,8899,17
5778,5404,17
5779,20084,17
5780,8905,6
5781,8908,5
5782,22393,5
5783,8912,9
5784,8913,0
5785,8914,0
5786,1102,0
5787,1102,0
5788,1102,0
5789,1102,0
5790,8040,0
5791,8040,0
5792,8918,0
5793,8917,0
5794,8922,0
5795,8923,0
5796,10043,0
5797,9110,0
5798,8926,0
5799,8927,0
5800,8928,0
5801,13715,0
5802,8931,0
5803,8932,0
5804,4435,0
5805,4045,0
5806,8935,0
5807,3093,0
5808,8940,0
5809,8940,0
5810,8942,0
5811,8952,0
5812,12694,20
5813,9055,17
5814,16899,5
5815,9057,17
5816,9058,0
5817,9060,15
5818,21026,26
5819,15810,1
5820,9077,3
5821,16982,8
5822,9082,10
5823,15856,0
5824,9106,0
5825,9305,0
5826,7629,0
5827,4435,0
5828,6012,11
5829,6633,0
5830,15706,0
5831,7038,0
5832,7038,0
5833,9116,0
5834,9124,0
5835,18078,0
5836,12644,0
5837,9134,0
5838,9144,0
5839,9135,0
5840,20952,0
5841,3422,0
5842,18107,0
5843,3596,0
5844,9147,0
5845,6350,0
5846,9148,0
5847,9150,0
5848,7126,0
5849,9151,0
5850,9152,0
5851,9154,0
5852,9155,0
5853,9158,0
5854,9157,0
5855,4045,0
5856,16751,25
5857,9162,0
5858,9161,0
5859,9163,0
5860,9164,0
5861,9165,0
5862,9166,0
5863,16161,0
5864,17343,0
5865,9166,0
5866,9116,0
5867,9208,0
5868,9207,0
5869,9209,0
5870,22671,25
5871,7296,0
5872,17343,0
5873,17343,0
5874,17343,0
5875,17343,0
5876,6624,0
5877,9284,0
5878,8932,0
5879,9285,0
5880,9288,0
5881,9289,0
5882,9467,0
5883,9291,0
5884,9292,0
5896,9310,0
5897,9319,0
5916,7737,0
5917,811,0
5918,3914,0
5919,9354,0
5936,9365,6
5937,9345,0
5938,7345,0
5939,9374,10
5940,2916,14
5941,4339,7
5942,9377,0
5943,9378,9
5944,7554,8
5945,9396,0
5946,9148,0
5947,9397,0
5948,9148,0
5949,9135,0
5950,9429,0
5951,9430,0
5952,13531,0
5953,15804,13
5954,9465,13
5956,8568,21
5957,9499,5
5958,9514,7
5959,2885,0
5960,9152,0
5961,12402,7
5962,9535,7
5963,17212,7
5964,9544,3
5965,23033,16
5966,9549,10
5967,9552,6
5968,6777,8
5969,23059,16
5970,19128,10
5971,23026,16
5972,15274,0
5973,1102,0
5974,15274,0
5975,9584,6
5976,20621,19
5996,4836,0
5997,15732,0
5998,4435,0
6016,4045,0
6036,6475,13
6037,20656,0
6038,9633,0
6039,1301,0
6040,9634,9
6041,9635,0
6042,9637,0
6043,7261,0
6044,15274,0
6045,15274,0
6046,15274,0
6047,1102,0
6048,15774,0
6049,9639,0
6050,9058,0
6051,15747,0
6052,4135,0
6053,1301,0
6054,1301,0
6055,1301,0
6056,1301,0
6057,1301,0
6058,8419,6
6059,9930,5
6060,16588,9
6061,9644,9
6062,16805,9
6063,6954,10
6064,16265,0
6065,9663,0
6066,9666,0
6067,9668,0
6068,1301,0
6069,7407,0
6070,17173,9
6071,6563,0
6072,9666,0
6073,9666,0
6074,9711,0
6075,9725,0
6076,16843,7
6077,9728,0
6078,18664,14
6079,9730,0
6080,8917,0
6081,9733,0
6082,9734,0
6083,9737,0
6084,9738,7
6085,11368,5
6086,9741,0
6087,9742,7
6088,19805,25
6089,18117,0
6090,10453,0
6091,9822,0
6092,16981,8
6093,19646,17
6094,19390,17
6095,11548,8
6096,2163,4
6097,2470,4
6098,12679,20
6116,12648,20
6121,9984,7
6123,12683,20
6124,9987,7
6125,9995,4
6126,10002,7
6127,10003,8
6130,17462,4
6131,10244,7
6132,1155,0
6133,1155,0
6136,10112,4
6144,12680,20
6145,7570,0
6146,10190,0
6147,9508,6
6148,16853,8
6149,15718,0
6150,10301,0
6166,10345,0
6167,6423,0
6168,9157,0
6169,6678,0
6170,10353,0
6171,9374,10
6172,12927,0
6173,16809,8
6174,13583,17
6175,10365,0
6176,3725,14
6177,6934,9
6178,8928,0
6179,15166,16
6180,11563,5
6181,4262,0
6182,12312,23
6183,12311,0
6184,10399,0
6185,23008,16
6186,20119,17
6187,18658,14
6188,10434,8
6189,10448,3
6190,10449,0
6191,10454,8
6192,9666,0
6193,10481,0
6194,19404,21
6195,12944,5
6196,6794,21
6197,2644,5
6198,10529,9
6199,10530,11
6200,10532,6
6201,9510,8
6202,10535,10
6203,18669,14
6204,13266,1
6205,7495,17
6206,14040,17
6207,6710,0
6208,6710,0
6209,6710,0
6210,6710,0
6211,1301,0
6212,10546,0
6213,4717,0
6214,10642,17
6215,10654,17
6216,7414,0
6217,21205,0
6218,21207,0
6219,7494,21
6220,20536,13
6222,11431,0
6223,10721,14
6224,5176,17
6225,10814,13
6226,12652,20
6227,10815,13
6228,10816,13
6229,10817,13
6230,21095,26
6231,21094,26
6232,10820,13
6233,10821,13
6234,10822,13
6235,10823,13
6236,10824,13
6237,10825,13
6238,12389,20
6239,12400,5
6240,12387,5
6241,17123,20
6242,12386,20
6243,12393,20
6244,10913,8
6245,7289,0
6246,10920,0
6247,10921,0
6248,6400,0
6249,10922,0
6250,10923,0
6251,3124,0
6252,6400,0
6253,10924,0
6254,10968,14
6255,6590,26
6256,20730,17
6257,11012,0
6258,6427,0
6259,4045,0
6260,1656,0
6261,15736,0
6262,7152,0
6263,11182,20
6264,12716,20
6265,6689,0
6266,16560,5
6267,16561,7
6268,17098,5
6269,17152,7
6270,1102,0
6271,15274,0
6272,1102,0
6273,1102,0
6274,1102,0
6275,1102,0
6276,6639,0
6277,11160,0
6278,11161,0
6279,3093,0
6280,3093,0
6281,4262,0
6282,11166,7
6283,2757,0
6284,11180,0
6285,11181,0
6286,6694,0
6287,11183,0
6288,11185,0
6289,24702,0
6290,18536,0
6291,18535,0
6292,24701,23
6293,11199,0
6294,24701,23
6295,24701,23
6296,6691,0
6297,7741,0
6298,6666,0
6299,24696,0
6300,6628,0
6301,6375,0
6302,4433,0
6303,24697,0
6304,7629,0
6305,7629,0
6306,7629,0
6307,18113,0
6308,24710,0
6309,24712,23
6310,24712,23
6311,24712,23
6312,3422,0
6313,3422,0
6314,23082,16
6315,11247,26
6316,11268,0
6317,4813,0
6318,20335,17
6319,11253,6
6320,18700,14
6321,14433,11
6322,11259,17
6323,21051,21
6324,12696,20
6325,811,0
6326,811,0
6327,11271,17
6328,1102,0
6329,1102,0
6330,1102,0
6331,20333,13
6332,9837,11
6333,20604,13
6334,11289,13
6335,11330,8
6336,3057,5
6337,3058,7
6338,21208,0
6339,21208,0
6340,23027,16
6341,11410,23
6342,11431,0
6343,11431,0
6344,11431,0
6345,11431,0
6346,11431,0
6347,11431,0
6348,11431,0
6349,11431,0
6350,6885,8
6351,9151,0
6352,9822,0
6353,12331,0
6354,12332,0
6355,12331,0
6356,12331,0
6357,8928,0
6358,9150,0
6359,11451,0
6360,11453,13
6361,24709,0
6362,4823,0
6363,24712,23
6364,24712,23
6365,20618,17
6366,20731,17
6367,20619,17
6368,1102,0
6369,1102,0
6370,18114,0
6371,15771,0
6372,15748,0
6373,15788,0
6374,6371,0
6375,11431,0
6376,11431,0
6377,11431,0
6378,23139,16
6379,16922,6
6380,1673,14
6381,27549,16
6382,16916,6
6383,18483,14
6384,11518,4
6385,11519,4
6386,25805,7
6387,25800,9
6388,25806,3
6389,15517,1
6390,15274,0
6391,15274,0
6392,11533,6
6393,16642,10
6394,11571,8
6395,13677,3
6396,14602,5
6397,14603,10
6398,17118,6
6399,14599,3
6400,11559,14
6401,1102,0
6402,25812,7
6403,25808,9
6404,25815,3
6405,14625,7
6406,14617,8
6407,14618,9
6408,17061,10
6409,17121,6
6410,17009,9
6411,25882,5
6412,25883,8
6413,25886,9
6414,9846,11
6415,12653,20
6416,14651,8
6417,23091,16
6418,14656,6
6419,14676,10
6420,14672,8
6421,14671,6
6422,21297,1
6423,26077,8
6424,26082,16
6425,26076,6
6426,26073,9
6427,12676,20
6428,14684,10
6429,15910,1
6430,18471,5
6431,16986,8
6432,23039,16
6433,21291,1
6434,18690,14
6435,11766,0
6436,6521,0
6437,11780,0
6438,11791,0
6439,11791,0
6440,12643,11
6441,11825,0
6442,15027,0
6443,11164,0
6444,11889,0
6445,6629,0
6446,2593,18
6447,22805,14
6448,20349,13
6449,23001,16
6450,8603,0
6451,11926,0
6452,2885,0
6453,2885,0
6454,8117,0
6455,18706,0
6456,2885,0
6457,3257,0
6458,11932,0
6459,11935,8
6460,11945,6
6461,11946,3
6462,11449,0
6463,9846,11
6464,12926,0
6465,12693,20
6466,23010,16
6467,11952,10
6468,11960,6
6469,20652,15
6470,8913,0
6471,3668,0
6472,24741,13
6473,17091,5
6474,1102,0
6475,1102,0
6476,15274,0
6477,11997,6
6478,11999,8
6479,12018,0
6480,9541,7
6481,12068,10
6482,12070,8
6486,10043,0
6487,20931,0
6488,12221,0
6489,7798,0
6490,7798,0
6491,7798,0
6492,7798,0
6493,7798,0
6494,7798,0
6495,7798,0
6496,7798,0
6497,7798,0
6498,12222,0
6499,12222,0
6500,12222,0
6501,12222,0
6502,12282,5
6503,12670,20
6504,20116,21
6505,12286,17
6506,22680,8
6507,22679,9
6508,25948,16
6509,22678,6
6510,22682,10
6511,16698,20
6512,16813,20
6513,16565,6
6514,23104,16
6515,16562,10
6516,12328,0
6517,17124,6
6518,16991,8
6519,8437,9
6520,23052,16
6521,6717,10
6522,11451,0
6523,14259,5
6524,12370,5
6525,12371,5
6526,12372,5
6527,12422,20
6528,16567,20
6529,12410,0
6530,18097,0
6531,19110,20
6532,12423,0
6533,12425,0
6534,12434,0
6535,12435,0
6536,14739,5
6537,12439,8
6538,16522,20
6539,14735,6
6540,14738,7
6541,14737,10
6542,15267,16
6543,14736,9
6544,12328,0
6545,25755,5
6546,25759,7
6547,25756,10
6548,25757,6
6549,25953,16
6550,25758,9
6551,6931,8
6552,14731,5
6553,14730,7
6554,14729,10
6555,23006,16
6556,14728,9
6557,19184,8
6558,17113,6
6559,2210,14
6560,25955,14
6561,14551,5
6562,16881,8
6563,14750,9
6564,23109,16
6565,16793,10
6566,16470,3
6567,14748,5
6568,14746,7
6569,18120,20
6570,14752,6
6571,18493,14
6572,18701,14
6573,25760,8
6574,12456,9
6575,25967,16
6576,25762,6
6577,25761,10
6578,12453,7
6579,25764,3
6580,25763,5
6581,17127,6
6582,14759,8
6583,3657,9
6584,14758,5
6585,23053,16
6586,14755,10
6587,14757,7
6588,17195,3
6589,9833,11
6590,25793,8
6591,25797,9
6592,25798,5
6593,25993,16
6594,25795,6
6595,25794,10
6596,25796,7
6597,25799,3
6598,18449,14
6599,26014,14
6600,14774,6
6601,14769,8
6602,17167,9
6603,14773,5
6604,23022,16
6605,14775,10
6607,14776,7
6608,27542,5
6609,16862,5
6610,16878,20
6611,16866,6
6612,19921,8
6613,16869,9
6614,23138,16
6615,16864,10
6616,16863,7
6617,4904,3
6618,8043,13
6619,12547,0
6620,7798,0
6621,12556,0
6622,21554,21
6623,12328,0
6624,12565,0
6625,12567,0
6626,12567,0
6627,12595,5
6628,16952,10
6629,23141,16
6630,6274,14
6631,20336,17
6632,15156,16
6633,12610,13
6634,6381,0
6635,6400,0
6636,12621,0
6637,6340,0
6638,6340,0
6639,18107,0
6640,12625,0
6641,20167,17
6642,12632,5
6643,18535,0
6644,24697,0
6645,24694,0
6646,24704,0
6647,24711,0
6648,12328,0
6649,12328,0
6650,12328,0
6651,18652,13
6652,12735,0
6653,12992,23
6654,12738,23
6655,12736,0
6656,12746,0
6657,12780,0
6658,12643,0
6659,12777,7
6660,13001,13
6661,1102,0
6662,11462,0
6663,15274,0
6664,12782,3
6665,12783,9
6666,12784,8
6667,23110,16
6668,12788,8
6669,9833,11
6670,12794,5
6671,12795,7
6672,15274,0
6673,9832,11
6674,9832,11
6675,12804,9
6676,12805,14
6677,21018,26
6678,14434,11
6679,22241,17
6680,12857,17
6681,20593,13
6682,12858,20
6683,12863,0
6684,12866,0
6685,11473,3
6686,15492,1
6687,22217,17
6688,17277,1
6689,20325,17
6690,17142,7
6691,12880,13
6692,25597,13
6693,6486,11
6694,18454,14
6695,9852,2
6696,20650,15
6697,5116,3
6698,9834,11
6707,9834,11
6708,9834,11
6709,12924,5
6710,1102,0
6711,9834,11
6712,12925,0
6713,12928,7
6714,18062,0
6715,7064,0
6716,15274,0
