ID,DisplayType,ItemDisplayInfoID,DefaultIconFileDataID,UiOrder
48020,3,25862,132739,0
48021,5,25868,134584,0
48022,0,30092,132767,0
48023,8,25865,132962,0
48024,6,25860,132535,0
48025,1,25872,135058,0
48026,9,26064,133768,0
48027,7,25861,132606,0
48028,4,25866,132515,0
48029,13,26065,134952,0
48030,3,15005,132677,0
48031,5,5874,134593,0
48032,0,15911,133090,0
48033,8,11303,132966,0
48034,6,5875,132539,0
48035,1,9316,135033,0
48036,9,15145,133754,0
48037,7,15410,132608,0
48038,4,5873,132497,0
48039,3,8430,132723,0
48040,5,6865,134594,0
48041,8,12017,132959,0
48042,6,8080,132542,0
48043,1,8254,135049,0
48044,9,23057,133753,0
48045,7,13514,132608,0
48046,4,9593,132506,0
48047,3,22155,132742,0
48048,5,23944,134590,0
48049,0,25824,132767,0
48050,8,24971,132938,0
48051,6,21187,132590,0
48052,1,25822,135049,0
48053,9,26018,133753,0
48054,7,22154,132611,0
48055,4,10407,132514,0
48056,13,18697,134951,0
48058,15,22923,134333,0
48059,3,22958,132677,0
48060,3,15201,132659,0
48061,3,15223,132645,0
48062,3,15231,132661,0
48063,12,25078,135471,0
48064,12,25076,135467,0
48065,15,25072,134335,0
48066,3,70631,135007,0
48067,3,15400,132645,0
48068,5,7622,134592,0
48069,0,15646,133111,0
48070,8,8998,132966,0
48071,6,7623,132543,0
48072,1,15402,135033,0
48073,7,11222,132608,0
48074,4,5795,132496,0
48075,3,12348,132720,0
48076,5,8204,134706,0
48077,8,15415,132956,0
48078,6,15412,132535,0
48079,1,12525,135032,0
48080,9,23016,133770,0
48081,7,15413,132615,0
48082,4,11279,132501,0
48083,13,18812,134949,0
48084,13,18775,134953,0
48085,0,15380,133070,0
48086,9,191780,133763,0
48087,15,15424,135139,0
48088,15,15427,135464,0
48089,15,15428,135466,0
48090,8,15721,132938,0
48091,12,20920,135139,0
48092,15,5050,135144,0
48093,15,2509,135140,0
48094,11,15576,132395,0
48095,11,15720,132945,0
48096,1,10791,135036,0
48097,15,15725,134334,0
48098,11,15726,133056,0
48099,3,14872,132750,0
48100,11,20172,135302,0
48101,8,7731,132966,0
48102,0,15391,133130,0
48103,11,15786,133488,0
48104,11,15795,133476,0
48105,5,5870,134587,0
48106,11,20360,135155,0
48107,3,4498,132666,0
48108,1,4488,135036,0
48109,11,20318,135643,0
48110,1,15575,135032,0
48111,0,15562,133127,0
48112,0,16224,133101,0
48113,11,19735,133039,0
48114,11,21252,133488,0
48115,8,15758,132953,0
48116,13,18751,134951,0
48117,3,19109,132666,0
48118,11,15466,133041,0
48119,8,9556,132952,0
48120,13,18792,134948,0
48121,15,15884,134335,0
48122,1,12832,135054,0
48123,11,19670,133054,0
48124,11,19371,132401,0
48125,6,9174,132539,0
48126,1,5384,135044,0
48127,8,3847,132941,0
48128,11,20316,135469,0
48129,11,22238,135131,0
48130,3,15897,132633,0
48131,5,11011,134586,0
48132,11,19210,132397,0
48133,11,15938,132405,0
48134,3,11407,132636,0
48135,0,16084,133127,0
48136,6,11408,132582,0
48137,8,11537,132965,0
48138,1,6027,135053,0
48139,8,3983,132961,0
48140,5,5611,134583,0
48141,5,16103,134584,0
48142,8,16105,132965,0
48143,1,10495,135040,0
48144,5,14787,134583,0
48145,1,16111,135043,0
48146,6,5615,132582,0
48147,0,16115,133078,0
48148,3,14945,132745,0
48149,6,16118,132535,0
48150,0,16119,133078,0
48151,8,13172,132963,0
48152,3,23666,132739,0
48153,11,16126,132405,0
48154,11,5639,132394,0
48155,11,16128,135280,0
48156,11,4911,135340,0
48157,11,15887,133054,0
48158,11,16130,135650,0
48159,4,16036,132511,0
48160,5,15680,134592,0
48161,3,16134,132718,0
48162,8,16060,132949,0
48163,6,16059,132542,0
48164,0,16137,133143,0
48165,11,20071,135322,0
48166,11,16146,133055,0
48167,11,16147,135321,0
48168,11,19272,132415,0
48169,11,22234,135130,0
48170,11,25053,135350,0
48171,3,5386,132740,0
48172,0,41844,133694,0
48173,11,20326,135661,0
48174,3,28398,132739,0
48175,6,3766,132589,0
48176,8,9386,132962,0
48177,5,4149,134584,0
48178,1,10662,135044,0
48179,4,3418,132504,0
48180,6,5387,132589,0
48181,7,4448,132613,0
48182,8,9578,132963,0
48183,5,3414,134584,0
48184,3,3413,132739,0
48185,3,9594,135010,0
48186,6,16634,132543,0
48187,7,16636,132605,0
48188,8,16633,132957,0
48189,1,9746,135049,0
48190,5,11845,134594,0
48191,3,19901,132642,0
48192,4,21354,132514,0
48193,0,15353,133134,0
48194,4,4315,132501,0
48195,6,11832,132535,0
48196,7,8197,132602,0
48197,3,14689,132717,0
48198,9,23038,133770,0
48199,8,11833,132949,0
48200,0,15478,133127,0
48201,5,7765,134586,0
48202,1,11232,135054,0
48203,7,26103,132602,0
48204,3,21244,132628,0
48205,9,26118,133766,0
48206,8,18339,132938,0
48207,4,18994,132495,0
48208,6,19452,132535,0
48209,0,22549,133078,0
48210,5,24545,134592,0
48211,1,26114,135057,0
48212,13,26120,134948,0
48213,7,27329,132613,0
48214,3,10856,132749,0
48215,8,10858,132962,0
48216,4,10732,132503,0
48217,6,11244,132539,0
48218,5,10851,134583,0
48219,1,10855,135060,0
48220,7,27345,132606,0
48221,3,13028,132746,0
48222,8,27341,132951,0
48223,6,13520,132583,0
48224,0,27347,133159,0
48225,5,13519,134583,0
48226,0,15921,133117,0
48227,3,8435,132718,0
48228,0,15321,132513,0
48229,11,18354,135355,0
48230,11,26591,135355,0
48231,12,18343,135493,0
48232,12,18350,135491,0
48233,12,20741,135613,0
48234,12,18355,135492,0
48235,12,18346,135473,0
48236,5,12169,134582,0
48237,8,16488,132939,0
48238,12,20735,135617,0
48239,3,11598,132634,0
48240,11,20081,135280,0
48241,1,8434,135038,0
48242,5,5469,134591,0
48243,11,19721,133043,0
48244,6,5470,132539,0
48245,7,16506,132605,0
48246,11,18342,135327,0
48247,0,18689,132482,0
48248,5,11838,134582,0
48249,1,9562,135049,0
48250,3,9563,132647,0
48251,5,4388,134594,0
48252,6,4389,132541,0
48253,9,24297,133754,0
48255,11,20073,135353,0
48256,11,22232,135662,0
48257,11,20076,135340,0
48258,11,16539,135316,0
48259,3,9782,135007,0
48260,6,8959,132536,0
48261,7,7522,132612,0
48262,9,17238,133770,0
48263,8,7523,132953,0
48264,1,8814,135054,0
48265,5,7520,134586,0
48266,3,17236,132666,0
48267,4,7519,132518,0
48268,0,18728,132767,0
48269,6,12113,132535,0
48270,7,8201,132602,0
48271,3,13330,132717,0
48272,9,23063,133769,0
48273,8,12114,132949,0
48274,5,11069,134586,0
48275,1,12531,135054,0
48276,7,22500,132602,0
48277,3,17930,132639,0
48278,9,26228,133757,0
48279,8,16685,132949,0
48280,4,17798,132515,0
48281,6,21172,132539,0
48282,5,17700,134583,0
48283,1,26217,135058,0
48284,7,18610,132615,0
48285,3,11216,132646,0
48286,8,27374,132963,0
48287,4,8871,132508,0
48288,6,27376,132589,0
48289,0,22547,133124,0
48290,5,11219,134592,0
48291,1,18035,135059,0
48292,13,18790,134948,0
48293,3,2317,135017,0
48294,6,9675,132539,0
48295,7,12147,132608,0
48296,9,13984,133768,0
48297,8,6095,132940,0
48298,1,17271,135033,0
48299,5,2318,134593,0
48300,3,17276,132670,0
48301,4,10103,132493,0
48302,0,17274,133090,0
48303,4,12835,132501,0
48304,6,17317,132535,0
48305,7,17316,132602,0
48306,3,9059,132720,0
48307,9,23066,133770,0
48308,8,17314,132949,0
48309,0,17269,133076,0
48310,5,3834,134586,0
48311,1,4934,135054,0
48312,7,26313,132616,0
48313,3,15579,132749,0
48314,9,26323,133754,0
48315,8,19630,132943,0
48316,4,19629,132519,0
48317,6,15581,132589,0
48318,0,26315,132767,0
48319,5,15580,134583,0
48320,1,26321,135054,0
48321,7,9498,132615,0
48322,3,7173,132627,0
48323,13,25901,134953,0
48324,8,17474,132960,0
48325,4,7212,132507,0
48326,6,21398,132587,0
48327,0,22881,133118,0
48328,5,7174,134581,0
48329,1,9497,135060,0
48330,13,27222,134950,0
48331,0,18392,133072,0
48332,0,17226,133076,0
48333,15,17599,135468,0
48334,15,17600,135469,0
48335,15,17602,135467,0
48336,11,17788,133061,0
48337,0,17454,133130,0
48338,0,15926,133117,0
48339,0,27052,132767,0
48340,0,18422,133135,0
48341,7,8366,132616,0
48342,3,8318,132749,0
48343,8,8321,132938,0
48344,4,7790,132492,0
48345,6,13924,132535,0
48346,5,8319,134583,0
48347,1,22309,135040,0
48348,8,18256,132963,0
48349,11,45946,135350,0
48350,0,15368,133120,0
48351,11,18254,135353,0
48352,11,20032,135355,0
48353,12,21025,135154,0
48354,11,18328,132405,0
48355,11,18264,135654,0
48356,11,20249,135351,0
48357,11,18268,135432,0
48358,6,14883,132587,0
48359,7,18029,132615,0
48360,1,5892,135056,0
48361,8,12624,132951,0
48362,11,18270,135327,0
48363,0,21301,133127,0
48364,8,13348,132958,0
48365,5,18274,134590,0
48366,9,22996,133770,0
48367,6,12384,132536,0
48368,12,20553,135499,0
48369,5,21403,134592,0
48370,13,18824,134953,0
48371,13,18826,134948,0
48372,4,11588,132516,0
48373,3,12793,132723,0
48374,5,12345,134581,0
48375,11,20274,135165,0
48376,7,18352,132618,0
48377,8,24631,132946,0
48378,12,18298,135616,0
48379,11,19620,133049,0
48380,5,11619,134586,0
48381,3,11906,135009,0
48382,11,22233,135131,0
48383,11,20193,135357,0
48384,11,18312,133054,0
48385,0,18322,133117,0
48386,12,20663,134536,0
48387,11,18324,133044,0
48388,11,18325,135352,0
48389,11,21238,135578,0
48390,12,20556,135489,0
48391,11,18330,133718,0
48392,7,18331,132605,0
48393,0,15347,133117,0
48394,1,18333,135049,0
48395,0,18334,133130,0
48396,7,11188,132611,0
48397,3,5350,132718,0
48398,8,16687,132951,0
48399,11,19645,133489,0
48400,11,20323,135152,0
48401,11,20595,135638,0
48402,6,4623,132539,0
48403,7,6038,132608,0
48404,12,18372,135611,0
48405,11,18373,133483,0
48406,13,18374,134956,0
48407,11,19298,132394,0
48408,11,20311,134298,0
48409,3,11404,132720,0
48410,5,12101,134585,0
48411,11,21514,135225,0
48412,11,24351,132398,0
48413,11,22235,135128,0
48414,11,19309,132394,0
48415,11,20269,135168,0
48416,5,22426,134588,0
48417,11,18403,132405,0
48418,11,19295,132415,0
48419,12,3699,135615,0
48420,11,18406,133045,0
48421,12,15238,135467,0
48422,11,18409,135347,0
48423,0,15371,132995,0
48424,3,18428,135018,0
48425,6,18431,132535,0
48426,11,19553,135350,0
48427,9,22988,133757,0
48428,11,5417,135158,0
48429,11,20424,135147,0
48430,3,9021,135011,0
48431,3,18440,135015,0
48432,11,20348,135151,0
48433,8,17073,132959,0
48434,6,15628,132540,0
48435,11,20574,135654,0
48436,11,19307,132397,0
48437,11,20300,135473,0
48438,1,18497,135054,0
48439,0,18498,133135,0
48440,7,28156,132601,0
48441,1,18901,135033,0
48442,5,6362,134589,0
48443,6,7762,132539,0
48444,11,20432,135159,0
48445,11,18531,133479,0
48446,13,18533,134952,0
48447,8,18991,132961,0
48448,3,14760,132659,0
48449,11,19302,132400,0
48450,6,4440,132541,0
48451,8,16412,132956,0
48452,9,14851,133763,0
48453,6,11220,132588,0
48454,7,28117,132605,0
48455,11,18572,133486,0
48456,8,17416,132960,0
48457,13,18822,134948,0
48458,6,12841,132535,0
48459,6,23644,132588,0
48460,9,28097,133757,0
48461,3,26513,132658,0
48462,3,12115,132751,0
48463,11,18578,133038,0
48464,5,5822,134593,0
48465,0,11976,133149,0
48466,12,28307,135469,0
48467,6,19913,132536,0
48468,9,28299,133760,0
48469,13,20900,134959,0
48470,6,14791,132582,0
48471,0,8380,133121,0
48472,8,11590,132952,0
48473,4,27323,132515,0
48474,11,22223,135562,0
48475,11,20475,135654,0
48476,11,20289,135162,0
48477,11,19130,132403,0
48478,11,19746,133060,0
48479,9,28326,133754,0
48480,9,28297,133774,0
48481,8,10696,132957,0
48482,13,20975,134961,0
48483,11,13488,135280,0
48484,6,11297,132543,0
48485,9,25916,133774,0
48486,4,9183,132514,0
48487,6,13350,132579,0
48488,9,23034,133769,0
48489,8,11876,132939,0
48490,3,17635,135010,0
48491,4,13037,132506,0
48492,6,13038,132582,0
48493,7,13039,132611,0
48494,9,25960,133753,0
48495,8,22686,132946,0
48496,13,18823,134955,0
48497,3,12168,132627,0
48498,6,10111,132537,0
48499,7,11108,132611,0
48500,15,28023,135153,0
48501,5,8190,134590,0
48502,3,25944,132656,0
48503,7,16420,132604,0
48504,7,14890,132612,0
48505,9,25978,133770,0
48506,4,13069,132500,0
48507,3,27751,135010,0
48508,9,27752,133767,0
48509,8,27753,132961,0
48510,5,27755,134594,0
48511,4,28477,132514,0
48512,15,27756,134333,0
48513,1,24501,135039,0
48514,3,17572,132725,0
48515,9,25975,133766,0
48516,4,13014,132493,0
48517,13,26121,134953,0
48518,1,5381,135038,0
48519,9,26006,133762,0
48520,3,27856,132661,0
48521,6,8062,132537,0
48522,9,27768,133759,0
48523,8,8063,132958,0
48524,1,27764,135039,0
48525,3,27769,132739,0
48526,7,27783,132602,0
48527,8,27778,132945,0
48528,4,27777,132495,0
48529,5,27770,134583,0
48530,1,27776,135046,0
48531,13,26060,134955,0
48532,3,28424,132647,0
48533,6,28423,132539,0
48534,7,28418,132612,0
48535,9,15218,133769,0
48536,8,28422,132956,0
48537,5,25280,134587,0
48538,3,28425,132663,0
48539,4,25282,132504,0
48540,7,12186,132611,0
48541,0,26550,133117,0
48542,8,11467,132956,0
48543,5,9749,134587,0
48544,6,25980,132539,0
48545,7,25786,132606,0
48546,3,25787,132634,0
48547,9,26250,133757,0
48548,8,25788,132962,0
48549,4,25784,132515,0
48550,0,25991,132768,0
48551,5,26249,134583,0
48552,1,25790,135040,0
48553,3,28064,135017,0
48554,4,25311,132499,0
48555,6,28088,132539,0
48556,9,28065,133765,0
48557,0,28067,133153,0
48558,7,28057,132608,0
48559,8,28062,132955,0
48560,1,28068,135033,0
48561,15,21603,134333,0
48562,5,25150,134588,0
48563,3,28072,132664,0
48564,6,3172,132541,0
48565,0,13323,132514,0
48566,8,2481,132949,0
48567,5,3065,134594,0
48568,6,25004,132589,0
48569,7,26155,132616,0
48570,3,25002,132631,0
48571,9,27794,133759,0
48572,8,16681,132946,0
48573,4,25003,132516,0
48574,5,19517,134583,0
48575,1,27790,135057,0
48576,3,8145,135017,0
48577,9,15040,133754,0
48578,5,5855,134593,0
48579,1,28409,135033,0
48580,3,3586,132644,0
48581,0,28414,133693,0
48582,13,25940,134949,0
48583,9,23073,133753,0
48584,8,8346,132959,0
48585,1,5240,135049,0
48586,7,7651,132608,0
48587,6,14870,132589,0
48588,7,25931,132612,0
48589,3,25932,132750,0
48590,9,25938,133770,0
48591,8,25933,132960,0
48592,4,14868,132500,0
48593,5,25934,134584,0
48594,1,25935,135054,0
48595,13,18819,134951,0
48596,0,27799,133131,0
48597,1,26116,135033,0
48598,3,27800,132664,0
48599,15,27801,134125,0
48600,4,8196,132501,0
48601,6,12599,132535,0
48602,7,17886,132615,0
48603,3,11901,132720,0
48604,9,23018,133770,0
48605,8,11903,132956,0
48606,5,12918,134592,0
48607,1,12520,135032,0
48608,7,26181,132600,0
48609,3,26183,132759,0
48610,13,18666,134948,0
48611,9,13963,133772,0
48612,4,6215,132497,0
48613,6,9699,132589,0
48614,0,26170,132767,0
48615,5,11285,134586,0
48616,1,9697,135036,0
48617,3,19829,132722,0
48618,8,23774,132957,0
48619,4,11238,132500,0
48620,0,22516,133127,0
48621,5,11675,134586,0
48622,1,18011,135054,0
48623,7,27350,132602,0
48624,6,11239,132588,0
48625,0,19667,133151,0
48626,3,24352,132718,0
48627,5,20405,134589,0
48628,3,4368,132654,0
48629,5,8236,134591,0
48630,8,8307,132939,0
48631,3,24950,132679,0
48632,3,18837,132648,0
48633,3,19093,135013,0
48634,0,41463,133763,0
48635,8,19095,132953,0
48636,8,9534,132952,0
48637,3,8161,132649,0
48638,3,9575,132683,0
48639,8,11126,132943,0
48640,0,18860,133693,0
48641,0,41842,133129,0
48642,6,21154,132539,0
48643,1,4925,135056,0
48644,1,12867,135056,0
48645,1,17703,135054,0
48646,0,18872,133131,0
48647,6,9048,132539,0
48648,0,18877,133132,0
48649,0,16396,133694,0
48650,0,18861,133763,0
48651,3,13119,132645,0
48652,0,19000,132767,0
48653,3,14606,132666,0
48654,5,20209,134591,0
48655,6,18933,132539,0
48656,5,10199,134591,0
48657,5,10636,134582,0
48658,2,18916,135027,0
48659,3,18917,132662,0
48660,2,11977,135028,0
48661,2,18923,135029,0
48662,2,18348,135027,0
48663,3,9745,132724,0
48664,6,2496,132543,0
48665,7,28124,132606,0
48666,0,44716,133134,0
48667,8,29002,132957,0
48668,1,10177,135049,0
48669,5,5346,134589,0
48670,3,28165,132687,0
48671,4,7200,132492,0
48672,4,9965,132505,0
48673,6,5823,132535,0
48674,7,12955,132613,0
48675,3,6020,132632,0
48676,8,19017,132946,0
48677,1,12951,135044,0
48678,7,15661,132613,0
48679,3,15659,132750,0
48680,13,20972,135964,0
48681,9,26331,133754,0
48682,8,19717,132963,0
48683,4,19163,132524,0
48684,6,19164,132587,0
48685,0,26330,132767,0
48686,5,15660,134584,0
48687,1,26329,135061,0
48688,3,7804,132722,0
48689,8,11250,132955,0
48690,4,5512,132502,0
48691,6,5514,132542,0
48692,5,5513,134589,0
48693,1,5511,135039,0
48694,7,2880,132607,0
48695,6,25281,132543,0
48696,7,27601,132611,0
48697,0,27606,132767,0
48698,9,27607,133769,0
48699,8,27602,132955,0
48700,1,27605,135037,0
48701,5,27598,134590,0
48702,3,27609,132680,0
48703,4,27614,132514,0
48704,3,27599,132651,0
48705,3,25000,132725,0
48706,6,3395,132541,0
48707,7,27719,132604,0
48708,9,27721,133762,0
48709,4,1107,132500,0
48710,8,2981,132958,0
48711,5,4263,134586,0
48712,1,27733,135039,0
48713,3,13199,132632,0
48714,6,15669,132586,0
48715,9,26304,133758,0
48716,8,13203,132944,0
48717,4,13200,132496,0
48718,0,26255,132768,0
48719,5,13426,134584,0
48720,1,15663,135033,0
48721,7,15670,132613,0
48722,7,27426,132615,0
48723,3,27427,132746,0
48724,8,27428,132965,0
48725,4,27429,132519,0
48726,6,27425,132583,0
48727,0,19759,133071,0
48728,5,27430,134583,0
48729,3,25457,135021,0
48730,7,25460,132604,0
48731,6,25459,132542,0
48732,9,24065,133768,0
48733,0,9864,132768,0
48734,8,27639,132940,0
48735,5,27629,134593,0
48736,1,27640,135033,0
48737,3,27645,132653,0
48738,4,25306,132493,0
48739,4,8316,132501,0
48740,6,18958,132541,0
48741,7,7116,132617,0
48742,9,27743,133762,0
48743,8,27745,132957,0
48744,3,13650,132646,0
48745,5,8389,134586,0
48746,1,8387,135055,0
48747,4,17750,132500,0
48748,6,17865,132536,0
48749,7,21671,132617,0
48750,3,17862,132629,0
48751,13,26152,134951,0
48752,0,25826,132767,0
48753,8,16683,132960,0
48754,5,17935,134586,0
48755,1,23490,135054,0
48756,3,25314,132751,0
48757,8,25317,132963,0
48758,4,27411,132521,0
48759,6,27405,132584,0
48760,0,27408,132767,0
48761,5,25315,134586,0
48762,1,22594,135061,0
48763,7,27406,132613,0
48764,1,9718,135052,0
48765,9,22995,133754,0
48766,0,44717,133163,0
48767,8,28083,132957,0
48768,3,28112,132658,0
48769,3,9041,135021,0
48770,9,23042,133770,0
48771,8,19005,132937,0
48772,0,27809,133148,0
48773,1,4942,135054,0
48774,4,5583,132502,0
48775,9,26173,133766,0
48776,13,26176,134956,0
48777,0,22855,133127,0
48778,1,26164,135059,0
48779,6,27400,132535,0
48780,7,27402,132602,0
48781,3,27397,132739,0
48782,4,9067,132495,0
48783,0,27404,132767,0
48784,5,9068,134581,0
48785,1,27403,135044,0
48786,1,27867,135041,0
48787,9,15214,133758,0
48788,3,28992,132671,0
48789,5,25198,134586,0
48790,3,23665,132649,0
48791,3,9652,132717,0
48792,4,7728,132501,0
48793,6,9653,132535,0
48794,7,18978,132615,0
48795,9,23048,133754,0
48796,0,18985,133076,0
48797,5,11280,134586,0
48798,1,18983,135042,0
48799,7,17743,132602,0
48800,3,23672,132751,0
48801,9,26278,133770,0
48802,8,17741,132937,0
48803,4,17737,132500,0
48804,6,23783,132589,0
48805,5,17738,134586,0
48806,1,9071,135054,0
48807,6,27380,132535,0
48808,7,17372,132602,0
48809,3,9137,132723,0
48810,0,16297,133123,0
48811,8,27381,132938,0
48812,5,27383,134583,0
48813,1,16458,135049,0
48814,3,9583,135008,0
48815,9,26126,133772,0
48816,0,15916,133153,0
48817,3,28479,132670,0
48818,7,4393,132612,0
48819,6,25478,132541,0
48820,8,15684,132959,0
48821,0,15432,133694,0
48822,5,4395,134586,0
48823,1,23936,135046,0
48824,3,4392,132722,0
48825,7,24798,132602,0
48826,3,13423,132751,0
48827,9,26259,133766,0
48828,8,26244,132938,0
48829,4,13381,132500,0
48830,6,25293,132584,0
48831,0,27804,133345,0
48832,5,13424,134586,0
48833,1,27805,135054,0
48834,3,13204,132647,0
48835,6,13207,132535,0
48836,8,23645,132938,0
48837,4,13205,132493,0
48838,5,13206,134583,0
48839,1,27422,135033,0
48840,7,27420,132602,0
48841,0,18976,133693,0
48842,0,27862,133117,0
48843,3,19049,132629,0
48844,4,8827,132495,0
48845,8,7732,132953,0
48846,6,6143,132536,0
48847,7,5322,132602,0
48848,6,14325,132541,0
48849,13,18811,135940,0
48850,13,18776,134949,0
48851,13,20873,134950,0
48852,13,20831,136185,0
48853,13,20833,135940,0
48854,3,22553,132744,0
48855,8,26352,132940,0
48856,4,17939,132501,0
48857,6,18555,132586,0
48858,0,25438,133074,0
48859,5,17932,134588,0
48860,1,26364,135033,0
48861,7,18556,132606,0
48862,6,17752,132589,0
48863,7,26362,132612,0
48864,3,26332,132741,0
48865,8,17753,132966,0
48866,4,16460,132502,0
48867,5,17751,134583,0
48868,1,26337,135032,0
48869,3,18012,132751,0
48870,6,18013,132589,0
48871,8,23471,132937,0
48872,4,17949,132517,0
48873,0,16413,133101,0
48874,5,19267,134584,0
48875,1,23612,135054,0
48876,7,18014,132616,0
48877,3,6082,132723,0
48878,5,3201,134592,0
48879,6,4014,132539,0
48880,0,28173,133681,0
48881,0,27774,133138,0
48882,6,27771,132535,0
48883,6,11839,132538,0
48884,4,11837,132519,0
48885,8,11844,132952,0
48886,7,17646,132606,0
48887,4,7755,132515,0
48888,0,17718,133149,0
48889,0,11700,133149,0
48890,0,17900,133149,0
48891,0,19409,133149,0
48892,0,22423,133149,0
48893,0,16098,133146,0
48894,0,23161,133151,0
48895,12,20744,135616,0
48896,9,23129,133763,0
48897,0,17729,133127,0
48898,11,19782,133053,0
48899,0,18138,133149,0
48900,5,18108,134593,0
48901,8,12542,132936,0
48902,3,10719,135009,0
48903,5,19918,134587,0
48904,12,20649,135489,0
48905,11,28796,132395,0
48906,12,28747,135463,0
48907,11,20149,135351,0
48908,0,15616,133756,0
48909,6,7056,132535,0
48910,3,7774,132723,0
48911,3,9548,132723,0
48912,8,28685,132945,0
48913,0,23166,133151,0
48914,11,19550,132392,0
48915,11,19551,135274,0
48916,11,19552,135325,0
48917,11,19555,135637,0
48918,11,6436,135641,0
48919,11,18391,132398,0
48920,11,19617,133043,0
48921,11,20259,135165,0
48922,11,20189,135341,0
48923,6,7458,132539,0
48924,0,22928,132767,0
48925,8,28800,132945,0
48926,7,28711,133345,0
48927,5,19900,134584,0
48928,5,23390,134583,0
48929,8,11144,132940,0
48930,9,28209,133770,0
48931,11,19311,135575,0
48932,8,11985,132955,0
48933,5,7646,134592,0
48934,1,19991,135040,0
48935,6,28238,132541,0
48936,13,20820,134948,0
48937,11,22229,135662,0
48938,11,20570,135341,0
48939,11,20275,135150,0
48940,6,18832,132536,0
48941,6,28263,132588,0
48942,6,22434,132592,0
48943,11,20297,135322,0
48944,12,28267,135463,0
48945,7,16027,132611,0
48946,6,13383,132582,0
48947,15,19786,133729,0
48948,6,4630,132536,0
48949,5,7080,134585,0
48950,0,5257,133119,0
48951,1,8220,135049,0
48952,7,28343,132616,0
48953,4,8401,132500,0
48954,0,15304,133124,0
48955,0,19920,132767,0
48956,11,19779,135355,0
48957,11,2669,135344,0
48958,3,19953,132658,0
48959,3,28710,132747,0
48960,8,28688,132943,0
48961,12,21027,135465,0
48962,13,20974,134963,0
48963,4,28684,132500,0
48964,4,13389,132513,0
48965,1,28744,135059,0
48966,3,13131,132743,0
48967,8,7763,132966,0
48968,0,17409,133140,0
48969,3,17636,132627,0
48970,6,19794,132535,0
48971,8,17639,132617,0
48972,4,13437,132504,0
48973,11,20030,135279,0
48974,4,19803,132504,0
48975,7,19806,132607,0
48976,6,13343,132541,0
48977,11,20035,135348,0
48978,11,19892,133048,0
48979,3,9026,132679,0
48980,5,9028,134591,0
48981,8,12870,132951,0
48982,4,9189,132498,0
48983,9,28298,133762,0
48984,11,19835,135277,0
48985,11,20293,135164,0
48986,3,22365,132720,0
48987,11,20273,135652,0
48988,0,19838,133127,0
48989,12,20788,135466,0
48990,11,19869,133486,0
48991,5,11030,134594,0
48992,11,20258,135169,0
48993,3,17671,132743,0
48994,11,20571,135348,0
48995,8,20476,132940,0
48996,11,20502,135325,0
48997,11,20538,135325,0
48998,11,20031,135353,0
48999,11,28262,133047,0
49000,5,8181,134588,0
49001,0,28196,133123,0
49002,3,28178,132663,0
49003,3,21537,132629,0
49004,13,20985,134954,0
49005,13,20986,134954,0
49006,13,20987,134954,0
49007,15,27556,134333,0
49008,12,25077,135469,0
49009,11,28629,133053,0
49010,12,21096,135139,0
49011,12,21098,135139,0
49012,12,21101,135469,0
49013,12,21111,135495,0
49014,12,21112,135489,0
49015,12,21113,135495,0
49016,9,28731,133760,0
49017,11,21462,134294,0
49018,11,21159,132395,0
49019,11,21192,135274,0
49020,11,21194,135274,0
49021,11,21251,135145,0
49022,3,8170,132666,0
49024,11,21751,133476,0
49025,9,28181,133770,0
49026,1,28217,135055,0
49027,11,21461,134294,0
49028,11,21144,134294,0
49029,6,5370,132579,0
49030,15,21373,135467,0
49031,11,21552,135145,0
49032,11,23270,132369,0
49033,3,20992,132743,0
49034,1,21196,135040,0
49035,3,16661,132638,0
49036,1,17771,135056,0
49037,6,28658,132535,0
49038,12,20555,135492,0
49039,13,21613,134948,0
49040,1,28725,135057,0
49041,3,21898,132737,0
49042,11,28779,135646,0
49043,4,28642,132518,0
49044,9,27011,133771,0
49045,3,21578,132743,0
49046,7,28820,132612,0
49047,1,28704,135044,0
49048,11,28765,132403,0
49049,0,28826,133069,0
49050,8,17861,132938,0
49051,6,17860,132535,0
49052,11,21715,132945,0
49053,8,21718,132956,0
49054,0,15302,133125,0
49055,3,21719,132648,0
49056,12,28807,135150,0
49057,7,12506,132601,0
49058,7,28805,132617,0
49059,7,21754,132617,0
49060,1,21592,135033,0
49061,4,23972,132522,0
49062,11,21775,135357,0
49063,6,28669,132582,0
49064,11,21793,133046,0
49065,11,28821,133046,0
49066,4,5461,132500,0
49067,0,22029,135805,0
49068,11,22031,135124,0
49069,9,22997,133770,0
49070,8,11679,132938,0
49071,11,22212,135576,0
49072,11,21809,135326,0
49073,5,1512,134589,0
49074,6,28660,132539,0
49075,5,25544,134593,0
49076,11,22032,135131,0
49077,0,3087,133146,0
49078,2,21841,135022,0
49079,1,28792,135046,0
49080,9,28071,133753,0
49081,5,10397,134583,0
49082,11,28245,135356,0
49083,11,28312,135311,0
49084,9,23553,133760,0
49085,12,28108,135470,0
49086,11,25632,135128,0
49087,8,28332,132960,0
49088,15,28226,133731,0
49089,6,26799,132582,0
49090,9,28325,133757,0
49091,1,28313,135061,0
49092,3,13726,132722,0
49093,8,28342,132959,0
49094,1,28304,135059,0
49095,11,22227,135349,0
