Id,ClassId,SubclassId,Material,InventoryType,RequiredLevel,SheatheType,RandomProperty,ItemRandomSuffixGroupId,SoundOverrideSubclassId,ScalingStatDistributionId,IconFileDataId,ItemGroupSoundsId,ContentTuningId,MaxDurability,AmmoType,DamageType1,DamageType2,DamageType3,DamageType4,DamageType5,Resistances1,Resistances2,Resistances3,Resistances4,Resistances5,Resistances6,Resistances7,MinDamage1,MinDamage2,MinDamage3,MinDamage4,MinDamage5,MaxDamage1,MaxDamage2,MaxDamage3,MaxDamage4,MaxDamage5
5140,15,1,0,0,0,0,0,0,-1,0,134387,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,9,0,0,0,12,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,9,0,0,0,6,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,12,0,0,0,0,0,0,0,-1,0,134719,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5145,9,0,0,0,8,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,9,0,0,0,18,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5148,9,0,0,0,14,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,9,0,0,0,14,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5150,9,0,0,0,14,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5151,9,0,0,0,22,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5152,9,0,0,0,20,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5153,9,0,0,0,30,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5154,9,0,0,0,24,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5155,9,0,0,0,10,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,9,0,0,0,30,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5158,9,0,0,0,30,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5160,9,0,0,0,26,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5163,9,0,0,0,20,0,0,0,-1,0,133743,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5164,12,0,0,0,0,0,0,0,-1,0,134303,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5165,12,0,0,0,0,0,0,0,-1,0,132914,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5166,12,0,0,0,0,0,0,0,-1,0,134339,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5167,12,0,0,0,0,0,0,0,-1,0,132833,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5168,12,0,0,0,0,0,0,0,-1,0,134188,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5169,12,0,0,0,0,0,0,0,-1,0,136065,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5170,12,0,0,0,0,0,0,0,-1,0,134339,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5171,12,0,0,0,0,0,0,0,-1,0,134095,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5172,15,1,0,0,0,0,0,0,-1,0,136210,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5173,15,1,7,0,0,0,0,0,-1,0,133940,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5174,12,0,0,0,0,0,0,0,-1,0,133473,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5175,15,1,0,0,0,0,0,0,-1,0,136232,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5176,15,1,0,0,0,0,0,0,-1,0,136232,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,15,1,0,0,0,0,0,0,-1,0,136232,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5178,15,1,0,0,0,0,0,0,-1,0,136232,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5179,12,0,0,0,5,0,0,0,-1,0,134339,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5180,4,0,3,2,29,0,0,0,-1,0,133279,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5181,4,1,7,16,28,0,0,0,-1,0,133754,7,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5182,2,8,1,17,15,1,0,0,-1,0,135327,9,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,46,0,0,0,0
5183,4,0,0,23,15,7,0,0,-1,0,134336,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5184,12,0,0,0,0,0,0,0,-1,0,134797,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5185,12,0,0,0,0,0,0,0,-1,0,134776,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5186,12,0,0,0,0,0,0,0,-1,0,134754,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,2,5,2,17,15,1,0,0,-1,0,133046,9,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,68,0,0,0,0
5188,12,0,0,0,0,0,0,0,-1,0,134754,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5189,12,0,0,0,0,0,0,0,-1,0,133977,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,12,0,0,0,0,0,0,0,-1,0,134184,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5191,2,7,1,13,19,3,0,0,-1,0,135325,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,57,0,0,0,0
5192,2,7,1,13,17,3,0,0,-1,0,135325,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,32,0,0,0,0
5193,4,1,7,16,20,0,0,0,-1,0,133760,7,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5194,2,1,1,17,18,1,0,0,-1,0,135424,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,64,0,0,0,0
5195,4,1,7,10,17,0,0,0,-1,0,132957,7,0,20,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5196,2,0,1,13,17,3,0,0,-1,0,132416,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,36,0,0,0,0
5197,2,4,2,13,16,7,0,0,-1,0,132906,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,51,0,0,0,0
5198,2,19,2,26,17,0,0,0,-1,0,135139,21,0,50,0,6,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,38,0,0,0,0
5199,4,2,8,7,16,0,0,0,-1,0,134582,7,0,65,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,2,6,1,17,20,2,0,0,-1,0,135130,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,55,0,0,0,0
5201,2,10,2,17,18,2,0,0,-1,0,135150,13,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,71,0,0,0,0
5202,4,1,7,5,19,0,0,0,-1,0,135012,7,0,75,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,12,0,0,0,0,0,0,0,-1,0,134297,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5204,12,0,0,0,0,0,0,0,-1,0,132496,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5205,0,8,3,0,5,0,0,0,-1,0,134184,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5206,0,8,3,0,0,0,0,0,-1,0,134187,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,2,19,2,26,15,0,0,0,-1,0,135469,21,0,40,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,28,0,0,0,0
5208,2,19,2,26,15,0,0,0,-1,0,135468,21,0,40,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0
5209,2,19,2,26,16,0,0,0,-1,0,135139,21,0,40,0,5,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,34,0,0,0,0
5210,2,19,2,26,20,0,0,0,-1,0,135139,21,0,45,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,32,0,0,0,0
5211,2,19,2,26,20,0,0,0,-1,0,135469,21,0,45,0,5,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,39,0,0,0,0
5212,2,19,2,26,12,0,0,0,-1,0,135139,21,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,25,0,0,0,0
5213,2,19,2,26,30,0,0,0,-1,0,135468,21,0,55,0,2,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,49,0,0,0,0
5214,2,19,2,26,27,0,0,0,-1,0,135463,21,0,55,0,6,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,44,0,0,0,0
5215,2,19,2,26,36,0,5253,0,-1,0,135473,21,0,55,0,2,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,66,0,0,0,0
5216,2,19,2,26,40,0,5262,0,-1,0,135468,21,0,55,0,5,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,70,0,0,0,0
5217,12,0,0,0,0,0,0,0,-1,0,134338,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5218,12,0,0,0,0,0,0,0,-1,0,134338,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,12,0,0,0,0,0,0,0,-1,0,134413,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5220,12,0,0,0,0,0,0,0,-1,0,133723,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5221,12,0,0,0,0,0,0,0,-1,0,134161,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,4,0,1,12,23,0,0,0,-1,0,134134,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,0,8,1,0,0,0,0,0,-1,0,134134,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,4,0,1,12,32,0,0,0,-1,0,134134,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5227,0,8,1,0,0,0,0,0,-1,0,134134,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,0,8,1,0,0,0,0,0,-1,0,135230,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5229,0,8,1,0,0,0,0,0,-1,0,135230,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,4,0,1,23,21,0,0,0,-1,0,135230,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5231,4,0,1,23,33,0,0,0,-1,0,135230,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5232,0,0,3,0,0,0,0,0,-1,0,134336,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,12,0,0,0,0,0,0,0,-1,0,134458,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,12,0,0,0,0,0,0,0,-1,0,134434,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,2,19,2,26,0,0,0,0,-1,0,135139,21,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0
5236,2,19,2,26,29,0,0,0,-1,0,135468,21,0,55,0,2,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,54,0,0,0,0
5237,0,8,3,0,24,0,0,0,-1,0,136066,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5238,2,19,2,26,40,0,0,0,-1,0,135139,21,0,55,0,2,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,77,0,0,0,0
5239,2,19,2,26,41,0,0,0,-1,0,133718,21,0,55,0,5,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,74,0,0,0,0
5240,2,19,2,26,0,0,0,0,-1,0,135139,21,0,40,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,27,0,0,0,0
5241,2,19,2,26,0,0,0,0,-1,0,135139,21,0,40,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,32,0,0,0,0
5242,2,19,2,26,0,0,0,0,-1,0,135139,21,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,22,0,0,0,0
5243,2,19,2,26,15,0,0,0,-1,0,135473,21,0,45,0,2,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,45,0,0,0,0
5244,2,19,2,26,0,0,0,0,-1,0,135464,21,0,55,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,38,0,0,0,0
5245,2,19,2,26,29,0,0,0,-1,0,135144,21,0,55,0,6,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,66,0,0,0,0
5246,2,19,2,26,0,0,0,0,-1,0,135139,21,0,55,0,2,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,60,0,0,0,0
5247,2,19,2,26,0,0,0,0,-1,0,135144,21,0,55,0,5,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,79,0,0,0,0
5248,2,19,2,26,0,0,0,0,-1,0,135464,21,0,55,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,52,0,0,0,0
5249,2,19,2,26,0,0,0,0,-1,0,135473,21,0,55,0,2,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,56,0,0,0,0
5250,2,19,2,26,0,0,0,0,-1,0,135139,21,0,50,0,2,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,52,0,0,0,0
5251,12,0,0,0,0,0,0,0,-1,0,134715,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,2,19,2,26,0,0,0,0,-1,0,135466,21,0,40,0,5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,31,0,0,0,0
5253,2,19,2,26,0,0,0,0,-1,0,135473,21,0,55,0,2,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,85,0,0,0,0
5254,4,2,8,3,15,0,0,0,-1,0,135039,7,0,45,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5255,2,0,1,21,10,3,0,0,-1,0,135421,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,26,0,0,0,0
5256,2,4,2,13,30,3,0,0,-1,0,133491,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,72,0,0,0,0
5257,4,1,7,16,32,0,0,0,-1,0,133756,7,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5258,2,2,2,15,1,0,0,0,-1,0,135493,12,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0
5259,2,2,2,15,1,0,0,0,-1,0,135493,12,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0
5260,2,2,2,15,1,0,0,0,-1,0,135493,12,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0
5261,2,2,2,15,1,0,0,0,-1,0,135493,12,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0
5262,2,2,2,15,1,0,0,0,-1,0,135493,12,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0
5263,15,0,0,0,0,0,0,0,-1,0,132911,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5264,12,0,0,0,0,0,0,0,-1,0,133788,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,0,5,0,0,1,0,0,0,-1,0,132800,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,4,0,5,11,48,0,0,0,-1,0,133347,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,2,15,1,13,58,3,0,0,-1,0,135639,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,81,0,0,0,0
5268,15,0,0,0,0,0,0,0,-1,0,134321,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,15,0,0,0,0,0,0,0,-1,0,134437,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5270,12,0,0,0,0,0,0,0,-1,0,134523,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,12,0,0,0,0,0,0,0,-1,0,134531,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5272,12,0,0,0,0,0,0,0,-1,0,134938,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5273,12,0,0,0,0,0,0,0,-1,0,134231,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5274,4,1,7,3,0,0,0,0,-1,0,135040,7,0,40,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,4,2,8,6,0,0,0,0,-1,0,132490,7,0,20,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5276,2,10,2,17,1,2,0,0,-1,0,135146,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0
5277,2,10,2,17,1,2,0,0,-1,0,135144,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0
5278,2,15,1,13,1,3,0,0,-1,0,135640,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
5279,2,15,1,13,0,3,0,0,-1,0,135650,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,18,0,0,0,0
5280,2,15,1,13,1,3,0,0,-1,0,135637,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5281,2,15,1,13,1,3,0,0,-1,0,135641,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5282,2,15,1,13,1,3,0,0,-1,0,134298,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5283,2,15,1,13,1,3,0,0,-1,0,135639,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5284,2,15,1,13,1,3,0,0,-1,0,135641,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
5285,2,15,1,13,1,3,0,0,-1,0,135637,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5286,2,0,1,13,1,3,0,0,-1,0,132392,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
5287,2,1,1,17,1,1,0,0,-1,0,132395,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0
5288,2,1,1,17,1,1,0,0,-1,0,132395,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0
5289,2,1,1,17,1,1,0,0,-1,0,132395,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0
5291,2,4,2,21,1,3,0,0,-1,0,133486,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
5292,2,5,2,17,1,1,0,0,-1,0,133040,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0
5293,2,5,2,17,1,1,0,0,-1,0,133477,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0
5294,4,2,8,10,0,0,0,0,-1,0,132939,7,0,20,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5295,4,2,8,10,0,0,0,0,-1,0,132939,7,0,20,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5296,4,2,8,10,0,0,0,0,-1,0,132939,7,0,20,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,4,2,8,10,0,0,0,0,-1,0,132939,7,0,20,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,4,2,8,10,0,0,0,0,-1,0,132939,7,0,20,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5299,4,2,8,10,0,0,0,0,-1,0,132952,7,0,25,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,2,5,2,17,1,1,0,0,-1,0,133489,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0
5301,2,5,2,17,1,1,0,0,-1,0,133040,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0
5302,4,6,1,14,0,4,0,0,-1,0,134956,9,0,65,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5303,2,10,2,17,1,2,0,0,-1,0,135138,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0
5304,2,10,2,17,1,2,0,0,-1,0,135144,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
5305,2,7,1,13,1,3,0,0,-1,0,135321,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
5306,2,10,2,17,0,2,0,0,-1,0,135225,13,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,44,0,0,0,0
5307,4,2,8,1,0,0,0,0,-1,0,133072,7,0,40,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,4,2,8,10,0,0,0,0,-1,0,132939,7,0,25,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,2,3,1,26,0,0,0,0,-1,0,135613,8,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,33,0,0,0,0
5310,4,1,7,7,0,0,0,0,-1,0,134582,7,0,45,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5311,4,2,8,8,0,0,0,0,-1,0,132537,7,0,35,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5312,4,3,5,10,0,0,0,0,-1,0,132938,10,0,30,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5313,4,0,5,11,0,0,0,0,-1,0,134413,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5314,4,1,7,16,0,0,0,0,-1,0,133762,7,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5315,4,1,7,9,0,0,0,0,-1,0,132610,7,0,20,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,4,2,8,5,0,0,0,0,-1,0,135009,7,0,80,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5317,4,2,8,5,0,0,0,0,-1,0,135010,7,0,80,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,2,1,1,17,0,1,0,0,-1,0,135572,9,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,49,0,0,0,0
5319,4,2,8,3,15,0,0,0,-1,0,135038,7,0,40,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320,4,3,5,8,0,0,0,0,-1,0,132535,10,0,35,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5321,2,7,1,13,0,3,0,0,-1,0,135276,8,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0
